night,trk_sub,linkage_id,detection_index,image_name,catalog_name,catalog_path,manifest_file_name,manifest_path,detection_key,final_paper_status,production_ades_start_mjd_utc,l2_manifest_start_mjd_utc,start_mjd_disagreement_s,manifest_exposure_s,exposure_s,exposure_source,midpoint_correction_s,corrected_midpoint_mjd_utc,corrected_midpoint_isot_utc,lin_speed_arcsec_per_day,link_linear_speed_arcsec_per_hour,link_speed_within_production_3_to_63_arcsec_per_hour,equivalent_shift_at_min_speed_arcsec,equivalent_shift_at_max_speed_arcsec,equivalent_shift_at_link_speed_arcsec
20260407,000018c,1098,0,OBJ_MP_1531_0257.fits.gz,OBJ_MP_1531_0257_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0257_cat.fits.gz,OBJ_MP_1531_0257_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0257_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0257_cat.fits.gz::3011,retained_after_posthoc_audit,61137.712952222224,61137.712952222224,0.0,30.003,30.003,l2_manifest,15.0015,61137.7131258507,2026-04-07T17:06:54.073500,429.07782675507434,17.87824278146143,True,0.01250125,0.26252625,0.07450012752391491
20260407,000018c,1098,1,OBJ_MP_1531_0279.fits.gz,OBJ_MP_1531_0279_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0279_cat.fits.gz,OBJ_MP_1531_0279_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0279_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0279_cat.fits.gz::2725,retained_after_posthoc_audit,61137.73439467593,61137.73439467593,0.0,30.002,30.002,l2_manifest,15.001,61137.73456829861,2026-04-07T17:37:46.701000,429.07782675507434,17.87824278146143,True,0.012500833333333333,0.2625175,0.0744976444346397
20260407,000018c,1098,2,OBJ_MP_1531_0301.fits.gz,OBJ_MP_1531_0301_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0301_cat.fits.gz,OBJ_MP_1531_0301_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0301_cat.fits.gz,/processed1/20260407/L2/OBJ_MP_1531_0301_cat.fits.gz::2869,retained_after_posthoc_audit,61137.755915752314,61137.755915752314,0.0,30.003,30.003,l2_manifest,15.0015,61137.75608938079,2026-04-07T18:08:46.122500,429.07782675507434,17.87824278146143,True,0.01250125,0.26252625,0.07450012752391491
20260410,000018E,394,0,OBJ_MP_1398_0222.fits.gz,OBJ_MP_1398_0222_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0222_cat.fits.gz,OBJ_MP_1398_0222_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0222_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0222_cat.fits.gz::7459,retained_after_posthoc_audit,61140.671568425925,61140.671568425925,0.0,30.002,30.002,l2_manifest,15.001,61140.67174204861,2026-04-10T16:07:18.513000,422.1690067911261,17.59037528296359,True,0.012500833333333333,0.2625175,0.073298116561038
20260410,000018E,394,1,OBJ_MP_1398_0244.fits.gz,OBJ_MP_1398_0244_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0244_cat.fits.gz,OBJ_MP_1398_0244_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0244_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0244_cat.fits.gz::7244,retained_after_posthoc_audit,61140.69307555556,61140.69307555556,0.0,30.002,30.002,l2_manifest,15.001,61140.69324917824,2026-04-10T16:38:16.729000,422.1690067911261,17.59037528296359,True,0.012500833333333333,0.2625175,0.073298116561038
20260410,000018E,394,2,OBJ_MP_1398_0266.fits.gz,OBJ_MP_1398_0266_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0266_cat.fits.gz,OBJ_MP_1398_0266_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0266_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1398_0266_cat.fits.gz::7277,retained_after_posthoc_audit,61140.71458409722,61140.71458409722,0.0,30.002,30.002,l2_manifest,15.001,61140.71475771991,2026-04-10T17:09:15.067000,422.1690067911261,17.59037528296359,True,0.012500833333333333,0.2625175,0.073298116561038
20260410,000018H,420,0,OBJ_MP_1531_0224.fits.gz,OBJ_MP_1531_0224_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0224_cat.fits.gz,OBJ_MP_1531_0224_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0224_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0224_cat.fits.gz::1575,retained_after_posthoc_audit,61140.67341614583,61140.67341614583,0.0,30.003,30.003,l2_manifest,15.0015,61140.673589774306,2026-04-10T16:09:58.156500,411.5991803065514,17.14996584610631,True,0.01250125,0.26252625,0.0714653368445455
20260410,000018H,420,1,OBJ_MP_1531_0246.fits.gz,OBJ_MP_1531_0246_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0246_cat.fits.gz,OBJ_MP_1531_0246_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0246_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0246_cat.fits.gz::1578,retained_after_posthoc_audit,61140.69492429398,61140.69492429398,0.0,30.003,30.003,l2_manifest,15.0015,61140.69509792246,2026-04-10T16:40:56.460500,411.5991803065514,17.14996584610631,True,0.01250125,0.26252625,0.0714653368445455
20260410,000018H,420,2,OBJ_MP_1531_0268.fits.gz,OBJ_MP_1531_0268_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0268_cat.fits.gz,OBJ_MP_1531_0268_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0268_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1531_0268_cat.fits.gz::1612,retained_after_posthoc_audit,61140.71644438658,61140.71644438658,0.0,30.003,30.003,l2_manifest,15.0015,61140.71661801505,2026-04-10T17:11:55.796501,411.5991803065514,17.14996584610631,True,0.01250125,0.26252625,0.0714653368445455
20260410,000018w,159,0,OBJ_MP_1263_0201.fits.gz,OBJ_MP_1263_0201_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0201_cat.fits.gz,OBJ_MP_1263_0201_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0201_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0201_cat.fits.gz::2678,retained_after_posthoc_audit,61140.65090431713,61140.65090431713,0.0,30.003,30.003,l2_manifest,15.0015,61140.65107794561,2026-04-10T15:37:33.134500,651.2018669767655,27.133411124031895,True,0.01250125,0.26252625,0.11306718527143457
20260410,000018w,159,1,OBJ_MP_1263_0214.fits.gz,OBJ_MP_1263_0214_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0214_cat.fits.gz,OBJ_MP_1263_0214_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0214_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0214_cat.fits.gz::2653,retained_after_posthoc_audit,61140.66352552083,61140.66352552083,0.0,30.003,30.003,l2_manifest,15.0015,61140.66369914931,2026-04-10T15:55:43.606500,651.2018669767655,27.133411124031895,True,0.01250125,0.26252625,0.11306718527143457
20260410,000018w,159,2,OBJ_MP_1263_0236.fits.gz,OBJ_MP_1263_0236_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0236_cat.fits.gz,OBJ_MP_1263_0236_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0236_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0236_cat.fits.gz::2430,retained_after_posthoc_audit,61140.68502385417,61140.68502385417,0.0,30.002,30.002,l2_manifest,15.001,61140.68519747685,2026-04-10T16:26:41.062000,651.2018669767655,27.133411124031895,True,0.012500833333333333,0.2625175,0.11306341674211179
20260410,000018w,159,3,OBJ_MP_1263_0258.fits.gz,OBJ_MP_1263_0258_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0258_cat.fits.gz,OBJ_MP_1263_0258_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0258_cat.fits.gz,/processed1/20260410/L2/OBJ_MP_1263_0258_cat.fits.gz::2414,retained_after_posthoc_audit,61140.70655618056,61140.70655618056,0.0,30.003,30.003,l2_manifest,15.0015,61140.70672980903,2026-04-10T16:57:41.455500,651.2018669767655,27.133411124031895,True,0.01250125,0.26252625,0.11306718527143457
20260420,000019o,807,0,OBJ_MP_1262_0193.fits.gz,OBJ_MP_1262_0193_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0193_cat.fits.gz,OBJ_MP_1262_0193_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0193_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0193_cat.fits.gz::9841,retained_after_posthoc_audit,61150.64612646991,61150.64612646991,0.0,30.003,30.003,l2_manifest,15.0015,61150.646300098386,2026-04-20T15:30:40.328501,500.3525654563898,20.848023560682908,True,0.01250125,0.26252625,0.0868754515126624
20260420,000019o,807,1,OBJ_MP_1262_0215.fits.gz,OBJ_MP_1262_0215_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0215_cat.fits.gz,OBJ_MP_1262_0215_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0215_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0215_cat.fits.gz::9787,retained_after_posthoc_audit,61150.668297986114,61150.668297986114,0.0,30.002,30.002,l2_manifest,15.001,61150.6684716088,2026-04-20T16:02:35.947000,500.3525654563898,20.848023560682908,True,0.012500833333333333,0.2625175,0.08687255595383453
20260420,000019o,807,2,OBJ_MP_1262_0237.fits.gz,OBJ_MP_1262_0237_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0237_cat.fits.gz,OBJ_MP_1262_0237_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0237_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1262_0237_cat.fits.gz::9447,retained_after_posthoc_audit,61150.68979505787,61150.68979505787,0.0,30.003,30.003,l2_manifest,15.0015,61150.68996868635,2026-04-20T16:33:33.294500,500.3525654563898,20.848023560682908,True,0.01250125,0.26252625,0.0868754515126624
20260422,00001aJ,102,0,OBJ_MP_1262_0061.fits.gz,OBJ_MP_1262_0061_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0061_cat.fits.gz,OBJ_MP_1262_0061_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0061_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0061_cat.fits.gz::7522,retained_after_posthoc_audit,61152.563889756944,61152.563889756944,0.0,30.003,30.003,l2_manifest,15.0015,61152.56406338542,2026-04-22T13:32:15.076500,446.4910623765072,18.6037942656878,True,0.01250125,0.26252625,0.07752356102130988
20260422,00001aJ,102,1,OBJ_MP_1262_0083.fits.gz,OBJ_MP_1262_0083_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0083_cat.fits.gz,OBJ_MP_1262_0083_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0083_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0083_cat.fits.gz::7313,retained_after_posthoc_audit,61152.585856550926,61152.585856550926,0.0,30.002,30.002,l2_manifest,15.001,61152.58603017361,2026-04-22T14:03:53.007000,446.4910623765072,18.6037942656878,True,0.012500833333333333,0.2625175,0.0775209771609952
20260422,00001aJ,102,2,OBJ_MP_1262_0105.fits.gz,OBJ_MP_1262_0105_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0105_cat.fits.gz,OBJ_MP_1262_0105_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0105_cat.fits.gz,/processed1/20260422/L2/OBJ_MP_1262_0105_cat.fits.gz::6471,retained_after_posthoc_audit,61152.60786592593,61152.60786592593,0.0,30.003,30.003,l2_manifest,15.0015,61152.608039554405,2026-04-22T14:35:34.617501,446.4910623765072,18.6037942656878,True,0.01250125,0.26252625,0.07752356102130988
20260503,00001d1,389,0,OBJ_MP_1397_0200.fits.gz,OBJ_MP_1397_0200_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0200_cat.fits.gz,OBJ_MP_1397_0200_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0200_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0200_cat.fits.gz::5678,retained_after_posthoc_audit,61163.67019888889,61163.67019888889,0.0,30.003,30.003,l2_manifest,15.0015,61163.670372517365,2026-05-03T16:05:20.185500,336.4614905092322,14.019228771218009,True,0.01250125,0.26252625,0.05841929455872971
20260503,00001d1,389,1,OBJ_MP_1397_0222.fits.gz,OBJ_MP_1397_0222_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0222_cat.fits.gz,OBJ_MP_1397_0222_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0222_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0222_cat.fits.gz::5357,retained_after_posthoc_audit,61163.69213002315,61163.69213002315,0.0,30.002,30.002,l2_manifest,15.001,61163.69230364583,2026-05-03T16:36:55.035000,336.4614905092322,14.019228771218009,True,0.012500833333333333,0.2625175,0.0584173474436226
20260503,00001d1,389,2,OBJ_MP_1397_0244.fits.gz,OBJ_MP_1397_0244_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0244_cat.fits.gz,OBJ_MP_1397_0244_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0244_cat.fits.gz,/processed1/20260503/L2/OBJ_MP_1397_0244_cat.fits.gz::5068,retained_after_posthoc_audit,61163.71388142361,61163.71388142361,0.0,30.004,30.004,l2_manifest,15.002,61163.71405505787,2026-05-03T17:08:14.357000,336.4614905092322,14.019228771218009,True,0.012501666666666668,0.262535,0.058421241673836825
20260508,00001eC,186,0,OBJ_MP_1397_0057.fits.gz,OBJ_MP_1397_0057_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0057_cat.fits.gz,OBJ_MP_1397_0057_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0057_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0057_cat.fits.gz::4945,retained_after_posthoc_audit,61168.543215543985,61168.543215543985,0.0,30.002,30.002,l2_manifest,15.001,61168.54338916667,2026-05-08T13:02:28.824000,330.7571993295498,13.781549972064575,True,0.012500833333333333,0.2625175,0.05742695309192797
20260508,00001eC,186,1,OBJ_MP_1397_0079.fits.gz,OBJ_MP_1397_0079_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0079_cat.fits.gz,OBJ_MP_1397_0079_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0079_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0079_cat.fits.gz::4693,retained_after_posthoc_audit,61168.56517653935,61168.56517653935,0.0,30.004,30.004,l2_manifest,15.002,61168.56535017361,2026-05-08T13:34:06.255000,330.7571993295498,13.781549972064575,True,0.012501666666666668,0.262535,0.057430781300253544
20260508,00001eC,186,2,OBJ_MP_1397_0101.fits.gz,OBJ_MP_1397_0101_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0101_cat.fits.gz,OBJ_MP_1397_0101_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0101_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0101_cat.fits.gz::4826,retained_after_posthoc_audit,61168.58716917824,61168.58716917824,0.0,30.002,30.002,l2_manifest,15.001,61168.58734280092,2026-05-08T14:05:46.418000,330.7571993295498,13.781549972064575,True,0.012500833333333333,0.2625175,0.05742695309192797
20260508,00001eC,186,3,OBJ_MP_1397_0114.fits.gz,OBJ_MP_1397_0114_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0114_cat.fits.gz,OBJ_MP_1397_0114_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0114_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0114_cat.fits.gz::4823,retained_after_posthoc_audit,61168.59974478009,61168.59974478009,0.0,30.003,30.003,l2_manifest,15.0015,61168.59991840857,2026-05-08T14:23:52.950500,330.7571993295498,13.781549972064575,True,0.01250125,0.26252625,0.057428867196090756
20260508,00001eC,186,4,OBJ_MP_1397_0136.fits.gz,OBJ_MP_1397_0136_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0136_cat.fits.gz,OBJ_MP_1397_0136_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0136_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0136_cat.fits.gz::4650,retained_after_posthoc_audit,61168.621274074074,61168.621274074074,0.0,30.003,30.003,l2_manifest,15.0015,61168.62144770255,2026-05-08T14:54:53.081500,330.7571993295498,13.781549972064575,True,0.01250125,0.26252625,0.057428867196090756
20260508,00001eC,186,5,OBJ_MP_1397_0158.fits.gz,OBJ_MP_1397_0158_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0158_cat.fits.gz,OBJ_MP_1397_0158_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0158_cat.fits.gz,/processed1/20260508/L2/OBJ_MP_1397_0158_cat.fits.gz::4622,retained_after_posthoc_audit,61168.64277741898,61168.64277741898,0.0,30.003,30.003,l2_manifest,15.0015,61168.642951047455,2026-05-08T15:25:50.970500,330.7571993295498,13.781549972064575,True,0.01250125,0.26252625,0.057428867196090756
20260509,00001fm,221,0,OBJ_MP_1674_0089.fits.gz,OBJ_MP_1674_0089_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0089_cat.fits.gz,OBJ_MP_1674_0089_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0089_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0089_cat.fits.gz::942,retained_after_posthoc_audit,61169.65443891204,61169.65443891204,0.0,30.002,30.002,l2_manifest,15.001,61169.65461253472,2026-05-09T15:42:38.523000,244.16748232462663,10.173645096859444,True,0.012500833333333333,0.2625175,0.04239301391610792
20260509,00001fm,221,1,OBJ_MP_1674_0111.fits.gz,OBJ_MP_1674_0111_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0111_cat.fits.gz,OBJ_MP_1674_0111_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0111_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0111_cat.fits.gz::971,retained_after_posthoc_audit,61169.68824444444,61169.68824444444,0.0,30.002,30.002,l2_manifest,15.001,61169.688418067126,2026-05-09T16:31:19.321000,244.16748232462663,10.173645096859444,True,0.012500833333333333,0.2625175,0.04239301391610792
20260509,00001fm,221,2,OBJ_MP_1674_0133.fits.gz,OBJ_MP_1674_0133_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0133_cat.fits.gz,OBJ_MP_1674_0133_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0133_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1674_0133_cat.fits.gz::917,retained_after_posthoc_audit,61169.71003380787,61169.71003380787,0.0,30.002,30.002,l2_manifest,15.001,61169.71020743055,2026-05-09T17:02:41.922000,244.16748232462663,10.173645096859444,True,0.012500833333333333,0.2625175,0.04239301391610792
20260509,00001fs,311,0,OBJ_MP_1411_0071.fits.gz,OBJ_MP_1411_0071_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0071_cat.fits.gz,OBJ_MP_1411_0071_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0071_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0071_cat.fits.gz::1029,retained_after_posthoc_audit,61169.63651894676,61169.63651894676,0.0,30.002,30.002,l2_manifest,15.001,61169.636692569446,2026-05-09T15:16:50.238000,231.45080307440531,9.643783461433555,True,0.012500833333333333,0.2625175,0.04018510991804577
20260509,00001fs,311,1,OBJ_MP_1411_0093.fits.gz,OBJ_MP_1411_0093_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0093_cat.fits.gz,OBJ_MP_1411_0093_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0093_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0093_cat.fits.gz::1082,retained_after_posthoc_audit,61169.65841542824,61169.65841542824,0.0,30.002,30.002,l2_manifest,15.001,61169.65858905092,2026-05-09T15:48:22.094000,231.45080307440531,9.643783461433555,True,0.012500833333333333,0.2625175,0.04018510991804577
20260509,00001fs,311,2,OBJ_MP_1411_0115.fits.gz,OBJ_MP_1411_0115_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0115_cat.fits.gz,OBJ_MP_1411_0115_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0115_cat.fits.gz,/processed1/20260509/L2/OBJ_MP_1411_0115_cat.fits.gz::1139,retained_after_posthoc_audit,61169.692192152776,61169.692192152776,0.0,30.003,30.003,l2_manifest,15.0015,61169.69236578125,2026-05-09T16:37:00.403500,231.45080307440531,9.643783461433555,True,0.01250125,0.26252625,0.040186449332415414
20260512,00001fU,105,0,OBJ_MP_1397_0069.fits.gz,OBJ_MP_1397_0069_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0069_cat.fits.gz,OBJ_MP_1397_0069_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0069_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0069_cat.fits.gz::2834,retained_after_posthoc_audit,61172.54825599537,61172.54825599537,0.0,30.003,30.003,l2_manifest,15.0015,61172.54842962384,2026-05-12T13:09:44.319500,326.4249735288893,13.601040563703721,True,0.01250125,0.26252625,0.056676669449000384
20260512,00001fU,105,1,OBJ_MP_1397_0091.fits.gz,OBJ_MP_1397_0091_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0091_cat.fits.gz,OBJ_MP_1397_0091_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0091_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0091_cat.fits.gz::2601,retained_after_posthoc_audit,61172.57021942129,61172.57021942129,0.0,30.003,30.003,l2_manifest,15.0015,61172.57039304977,2026-05-12T13:41:21.959500,326.4249735288893,13.601040563703721,True,0.01250125,0.26252625,0.056676669449000384
20260512,00001fU,105,2,OBJ_MP_1397_0113.fits.gz,OBJ_MP_1397_0113_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0113_cat.fits.gz,OBJ_MP_1397_0113_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0113_cat.fits.gz,/processed1/20260512/L2/OBJ_MP_1397_0113_cat.fits.gz::2531,retained_after_posthoc_audit,61172.60715791667,61172.60715791667,0.0,30.002,30.002,l2_manifest,15.001,61172.60733153935,2026-05-12T14:34:33.445000,326.4249735288893,13.601040563703721,True,0.012500833333333333,0.2625175,0.05667478041558876
20260530,00001gL,73,0,OBJ_MP_1399_0069.fits.gz,OBJ_MP_1399_0069_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0069_cat.fits.gz,OBJ_MP_1399_0069_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0069_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0069_cat.fits.gz::6960,retained_after_posthoc_audit,61190.57043309028,61190.57043309028,0.0,30.003,30.003,l2_manifest,15.0015,61190.57060671876,2026-05-30T13:41:40.420501,114.25143241737403,4.760476350723918,True,0.01250125,0.26252625,0.019837301659829127
20260530,00001gL,73,1,OBJ_MP_1399_0091.fits.gz,OBJ_MP_1399_0091_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0091_cat.fits.gz,OBJ_MP_1399_0091_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0091_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0091_cat.fits.gz::6742,retained_after_posthoc_audit,61190.59204358796,61190.59204358796,0.0,30.002,30.002,l2_manifest,15.001,61190.592217210644,2026-05-30T14:12:47.567000,114.25143241737403,4.760476350723918,True,0.012500833333333333,0.2625175,0.019836640482558194
20260530,00001gL,73,2,OBJ_MP_1399_0113.fits.gz,OBJ_MP_1399_0113_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0113_cat.fits.gz,OBJ_MP_1399_0113_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0113_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0113_cat.fits.gz::6210,retained_after_posthoc_audit,61190.61360976851,61190.61360976851,0.0,30.002,30.002,l2_manifest,15.001,61190.61378339119,2026-05-30T14:43:50.884999,114.25143241737403,4.760476350723918,True,0.012500833333333333,0.2625175,0.019836640482558194
20260530,00001gM,75,0,OBJ_MP_1399_0116.fits.gz,OBJ_MP_1399_0116_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0116_cat.fits.gz,OBJ_MP_1399_0116_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0116_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0116_cat.fits.gz::6081,retained_after_posthoc_audit,61190.61646689815,61190.61646689815,0.0,30.002,30.002,l2_manifest,15.001,61190.616640520835,2026-05-30T14:47:57.741000,135.25761496182693,5.635733956742789,True,0.012500833333333333,0.2625175,0.02348379030141627
20260530,00001gM,75,1,OBJ_MP_1399_0138.fits.gz,OBJ_MP_1399_0138_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0138_cat.fits.gz,OBJ_MP_1399_0138_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0138_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0138_cat.fits.gz::5856,retained_after_posthoc_audit,61190.63801819445,61190.63801819445,0.0,30.003,30.003,l2_manifest,15.0015,61190.63819182292,2026-05-30T15:18:59.773501,135.25761496182693,5.635733956742789,True,0.01250125,0.26252625,0.0234845730422436
20260530,00001gM,75,2,OBJ_MP_1399_0160.fits.gz,OBJ_MP_1399_0160_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0160_cat.fits.gz,OBJ_MP_1399_0160_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0160_cat.fits.gz,/processed1/20260530/L2/OBJ_MP_1399_0160_cat.fits.gz::5565,retained_after_posthoc_audit,61190.659536493054,61190.659536493054,0.0,30.002,30.002,l2_manifest,15.001,61190.65971011574,2026-05-30T15:49:58.954000,135.25761496182693,5.635733956742789,True,0.012500833333333333,0.2625175,0.02348379030141627
20260601,00001h1,9,0,OBJ_MP_1396_0043.fits.gz,OBJ_MP_1396_0043_cat.fits.gz,/processed1/20260601/L2/OBJ_MP_1396_0043_cat.fits.gz,OBJ_MP_1396_0043_cat.fits.gz,/processed1/20260601/L2/OBJ_MP_1396_0043_cat.fits.gz,/processed1/20260601/L2/OBJ_MP_1396_0043_cat.fits.gz::6741,retained_after_posthoc_audit,61192.54048708333,61192.54048708333,0.0,30.003,30.003,l2_manifest,15.0015,61192.540660711806,2026-06-01T12:58:33.085500,202.87176362994023,8.45299015124751,True,0.01250125,0.26252625,0.035224314376094315
20260601,00001h1,9,1,OBJ_MP_1396_0065.fits.gz,OBJ_MP_1396_0065_cat.fits.gz,/processed1/20260601/L2/OBJ_MP_1396_0065_cat.fits.gz,OBJ_MP_1396_0065_cat.fits.gz,/processed1/20260601/L2/OBJ_MP_1396_0065_cat.fits.gz,/processed1/20260601/L2/OBJ_MP_1396_0065_cat.fits.gz::6063,retained_after_posthoc_audit,61192.562040833334,61192.562040833334,0.0,30.002,30.002,l2_manifest,15.001,61192.56221445602,2026-06-01T13:29:35.329000,202.87176362994023,8.45299015124751,True,0.012500833333333333,0.2625175,0.03522314034968442
