detection_key,linkage_membership_n,linkage_n,nights,image_name,obj_id
20251121::OBJ_MP_1478_0315.fits.gz::3992,1,1,20251121,OBJ_MP_1478_0315.fits.gz,3992
20251121::OBJ_MP_1478_0315.fits.gz::402,1,1,20251121,OBJ_MP_1478_0315.fits.gz,402
20251121::OBJ_MP_1478_0315.fits.gz::5634,1,1,20251121,OBJ_MP_1478_0315.fits.gz,5634
20251121::OBJ_MP_1478_0315.fits.gz::5727,1,1,20251121,OBJ_MP_1478_0315.fits.gz,5727
20251121::OBJ_MP_1478_0341.fits.gz::19475,1,1,20251121,OBJ_MP_1478_0341.fits.gz,19475
20251121::OBJ_MP_1478_0341.fits.gz::2352,1,1,20251121,OBJ_MP_1478_0341.fits.gz,2352
20251121::OBJ_MP_1478_0341.fits.gz::358,1,1,20251121,OBJ_MP_1478_0341.fits.gz,358
20251121::OBJ_MP_1478_0341.fits.gz::3918,1,1,20251121,OBJ_MP_1478_0341.fits.gz,3918
20251121::OBJ_MP_1478_0341.fits.gz::5758,2,2,20251121,OBJ_MP_1478_0341.fits.gz,5758
20251121::OBJ_MP_1481_0291.fits.gz::25340,1,1,20251121,OBJ_MP_1481_0291.fits.gz,25340
20251121::OBJ_MP_1481_0291.fits.gz::26787,1,1,20251121,OBJ_MP_1481_0291.fits.gz,26787
20251121::OBJ_MP_1481_0291.fits.gz::26902,1,1,20251121,OBJ_MP_1481_0291.fits.gz,26902
20251121::OBJ_MP_1481_0291.fits.gz::7527,1,1,20251121,OBJ_MP_1481_0291.fits.gz,7527
20251121::OBJ_MP_1481_0317.fits.gz::25520,1,1,20251121,OBJ_MP_1481_0317.fits.gz,25520
20251121::OBJ_MP_1481_0317.fits.gz::25618,1,1,20251121,OBJ_MP_1481_0317.fits.gz,25618
20251121::OBJ_MP_1481_0317.fits.gz::26815,1,1,20251121,OBJ_MP_1481_0317.fits.gz,26815
20251121::OBJ_MP_1481_0317.fits.gz::7512,1,1,20251121,OBJ_MP_1481_0317.fits.gz,7512
20251121::OBJ_MP_1481_0343.fits.gz::26373,1,1,20251121,OBJ_MP_1481_0343.fits.gz,26373
20251121::OBJ_MP_1481_0343.fits.gz::26450,1,1,20251121,OBJ_MP_1481_0343.fits.gz,26450
20251121::OBJ_MP_1481_0343.fits.gz::26775,1,1,20251121,OBJ_MP_1481_0343.fits.gz,26775
20251121::OBJ_MP_1481_0343.fits.gz::7790,1,1,20251121,OBJ_MP_1481_0343.fits.gz,7790
20251121::OBJ_MP_1492_0371.fits.gz::14406,1,1,20251121,OBJ_MP_1492_0371.fits.gz,14406
20251121::OBJ_MP_1492_0401.fits.gz::13401,1,1,20251121,OBJ_MP_1492_0401.fits.gz,13401
20251121::OBJ_MP_1492_0431.fits.gz::11454,1,1,20251121,OBJ_MP_1492_0431.fits.gz,11454
20251121::OBJ_MP_1601_0204.fits.gz::11809,1,1,20251121,OBJ_MP_1601_0204.fits.gz,11809
20251121::OBJ_MP_1601_0204.fits.gz::11850,1,1,20251121,OBJ_MP_1601_0204.fits.gz,11850
20251121::OBJ_MP_1601_0204.fits.gz::4955,1,1,20251121,OBJ_MP_1601_0204.fits.gz,4955
20251121::OBJ_MP_1601_0230.fits.gz::10994,1,1,20251121,OBJ_MP_1601_0230.fits.gz,10994
20251121::OBJ_MP_1601_0230.fits.gz::11103,1,1,20251121,OBJ_MP_1601_0230.fits.gz,11103
20251121::OBJ_MP_1601_0230.fits.gz::4604,1,1,20251121,OBJ_MP_1601_0230.fits.gz,4604
20251121::OBJ_MP_1601_0256.fits.gz::10700,1,1,20251121,OBJ_MP_1601_0256.fits.gz,10700
20251121::OBJ_MP_1601_0256.fits.gz::10855,1,1,20251121,OBJ_MP_1601_0256.fits.gz,10855
20251121::OBJ_MP_1601_0256.fits.gz::4503,1,1,20251121,OBJ_MP_1601_0256.fits.gz,4503
20251121::OBJ_MP_1602_0203.fits.gz::1795,1,1,20251121,OBJ_MP_1602_0203.fits.gz,1795
20251121::OBJ_MP_1602_0203.fits.gz::1875,1,1,20251121,OBJ_MP_1602_0203.fits.gz,1875
20251121::OBJ_MP_1602_0203.fits.gz::4748,1,1,20251121,OBJ_MP_1602_0203.fits.gz,4748
20251121::OBJ_MP_1602_0229.fits.gz::1798,1,1,20251121,OBJ_MP_1602_0229.fits.gz,1798
20251121::OBJ_MP_1602_0229.fits.gz::1852,1,1,20251121,OBJ_MP_1602_0229.fits.gz,1852
20251121::OBJ_MP_1602_0229.fits.gz::4778,1,1,20251121,OBJ_MP_1602_0229.fits.gz,4778
20251121::OBJ_MP_1602_0255.fits.gz::1826,1,1,20251121,OBJ_MP_1602_0255.fits.gz,1826
20251121::OBJ_MP_1602_0255.fits.gz::1934,1,1,20251121,OBJ_MP_1602_0255.fits.gz,1934
20251121::OBJ_MP_1602_0255.fits.gz::4874,1,1,20251121,OBJ_MP_1602_0255.fits.gz,4874
20251121::OBJ_MP_1612_0350.fits.gz::14511,1,1,20251121,OBJ_MP_1612_0350.fits.gz,14511
20251121::OBJ_MP_1612_0350.fits.gz::14615,2,2,20251121,OBJ_MP_1612_0350.fits.gz,14615
20251121::OBJ_MP_1612_0350.fits.gz::23765,1,1,20251121,OBJ_MP_1612_0350.fits.gz,23765
20251121::OBJ_MP_1612_0350.fits.gz::26297,1,1,20251121,OBJ_MP_1612_0350.fits.gz,26297
20251121::OBJ_MP_1612_0380.fits.gz::15154,2,2,20251121,OBJ_MP_1612_0380.fits.gz,15154
20251121::OBJ_MP_1612_0380.fits.gz::15198,1,1,20251121,OBJ_MP_1612_0380.fits.gz,15198
20251121::OBJ_MP_1612_0380.fits.gz::24436,1,1,20251121,OBJ_MP_1612_0380.fits.gz,24436
20251121::OBJ_MP_1612_0380.fits.gz::24495,1,1,20251121,OBJ_MP_1612_0380.fits.gz,24495
20251121::OBJ_MP_1612_0410.fits.gz::14225,1,1,20251121,OBJ_MP_1612_0410.fits.gz,14225
20251121::OBJ_MP_1612_0410.fits.gz::14318,2,2,20251121,OBJ_MP_1612_0410.fits.gz,14318
20251121::OBJ_MP_1612_0410.fits.gz::23326,1,1,20251121,OBJ_MP_1612_0410.fits.gz,23326
20251121::OBJ_MP_1612_0410.fits.gz::23584,1,1,20251121,OBJ_MP_1612_0410.fits.gz,23584
20251121::OBJ_MP_1613_0346.fits.gz::26599,1,1,20251121,OBJ_MP_1613_0346.fits.gz,26599
20251121::OBJ_MP_1613_0376.fits.gz::26570,1,1,20251121,OBJ_MP_1613_0376.fits.gz,26570
20251121::OBJ_MP_1613_0406.fits.gz::26456,1,1,20251121,OBJ_MP_1613_0406.fits.gz,26456
20251121::OBJ_MP_1624_0369.fits.gz::8062,1,1,20251121,OBJ_MP_1624_0369.fits.gz,8062
20251121::OBJ_MP_1624_0399.fits.gz::7185,1,1,20251121,OBJ_MP_1624_0399.fits.gz,7185
20251121::OBJ_MP_1624_0429.fits.gz::6933,1,1,20251121,OBJ_MP_1624_0429.fits.gz,6933
20251121::OBJ_MP_1628_0444.fits.gz::77991,1,1,20251121,OBJ_MP_1628_0444.fits.gz,77991
20251121::OBJ_MP_1628_0471.fits.gz::82580,1,1,20251121,OBJ_MP_1628_0471.fits.gz,82580
20251121::OBJ_MP_1628_0498.fits.gz::75267,1,1,20251121,OBJ_MP_1628_0498.fits.gz,75267
20251121::OBJ_MP_1629_0450.fits.gz::45697,1,1,20251121,OBJ_MP_1629_0450.fits.gz,45697
20251121::OBJ_MP_1629_0450.fits.gz::46071,1,1,20251121,OBJ_MP_1629_0450.fits.gz,46071
20251121::OBJ_MP_1629_0477.fits.gz::46824,1,1,20251121,OBJ_MP_1629_0477.fits.gz,46824
20251121::OBJ_MP_1629_0477.fits.gz::46996,1,1,20251121,OBJ_MP_1629_0477.fits.gz,46996
20251121::OBJ_MP_1629_0504.fits.gz::45455,2,2,20251121,OBJ_MP_1629_0504.fits.gz,45455
20251121::OBJ_MP_1742_0352.fits.gz::19820,1,1,20251121,OBJ_MP_1742_0352.fits.gz,19820
20251121::OBJ_MP_1742_0382.fits.gz::20501,1,1,20251121,OBJ_MP_1742_0382.fits.gz,20501
20251121::OBJ_MP_1742_0412.fits.gz::19245,1,1,20251121,OBJ_MP_1742_0412.fits.gz,19245
20251121::OBJ_MP_1743_0349.fits.gz::1147,1,1,20251121,OBJ_MP_1743_0349.fits.gz,1147
20251121::OBJ_MP_1743_0379.fits.gz::1064,1,1,20251121,OBJ_MP_1743_0379.fits.gz,1064
20251121::OBJ_MP_1743_0409.fits.gz::1012,1,1,20251121,OBJ_MP_1743_0409.fits.gz,1012
20251121::OBJ_MP_1744_0347.fits.gz::11019,1,1,20251121,OBJ_MP_1744_0347.fits.gz,11019
20251121::OBJ_MP_1744_0347.fits.gz::22379,1,1,20251121,OBJ_MP_1744_0347.fits.gz,22379
20251121::OBJ_MP_1744_0377.fits.gz::10422,1,1,20251121,OBJ_MP_1744_0377.fits.gz,10422
20251121::OBJ_MP_1744_0377.fits.gz::21368,1,1,20251121,OBJ_MP_1744_0377.fits.gz,21368
20251121::OBJ_MP_1744_0407.fits.gz::10319,1,1,20251121,OBJ_MP_1744_0407.fits.gz,10319
20251121::OBJ_MP_1744_0407.fits.gz::21091,1,1,20251121,OBJ_MP_1744_0407.fits.gz,21091
20251121::OBJ_MP_1747_0353.fits.gz::11008,1,1,20251121,OBJ_MP_1747_0353.fits.gz,11008
20251121::OBJ_MP_1747_0353.fits.gz::9479,1,1,20251121,OBJ_MP_1747_0353.fits.gz,9479
20251121::OBJ_MP_1747_0383.fits.gz::11081,1,1,20251121,OBJ_MP_1747_0383.fits.gz,11081
20251121::OBJ_MP_1747_0383.fits.gz::9692,1,1,20251121,OBJ_MP_1747_0383.fits.gz,9692
20251121::OBJ_MP_1747_0413.fits.gz::10292,1,1,20251121,OBJ_MP_1747_0413.fits.gz,10292
20251121::OBJ_MP_1747_0413.fits.gz::9141,1,1,20251121,OBJ_MP_1747_0413.fits.gz,9141
20251121::OBJ_MP_1748_0354.fits.gz::34451,1,1,20251121,OBJ_MP_1748_0354.fits.gz,34451
20251121::OBJ_MP_1748_0354.fits.gz::34643,1,1,20251121,OBJ_MP_1748_0354.fits.gz,34643
20251121::OBJ_MP_1748_0384.fits.gz::35997,1,1,20251121,OBJ_MP_1748_0384.fits.gz,35997
20251121::OBJ_MP_1748_0384.fits.gz::36058,1,1,20251121,OBJ_MP_1748_0384.fits.gz,36058
20251121::OBJ_MP_1748_0414.fits.gz::33966,2,2,20251121,OBJ_MP_1748_0414.fits.gz,33966
20251121::OBJ_MP_1753_0363.fits.gz::44142,1,1,20251121,OBJ_MP_1753_0363.fits.gz,44142
20251121::OBJ_MP_1753_0363.fits.gz::53920,1,1,20251121,OBJ_MP_1753_0363.fits.gz,53920
20251121::OBJ_MP_1753_0393.fits.gz::43666,1,1,20251121,OBJ_MP_1753_0393.fits.gz,43666
20251121::OBJ_MP_1753_0393.fits.gz::53587,1,1,20251121,OBJ_MP_1753_0393.fits.gz,53587
20251121::OBJ_MP_1753_0423.fits.gz::42166,1,1,20251121,OBJ_MP_1753_0423.fits.gz,42166
20251121::OBJ_MP_1753_0423.fits.gz::51750,1,1,20251121,OBJ_MP_1753_0423.fits.gz,51750
20251121::OBJ_MP_1764_0518.fits.gz::4200,1,1,20251121,OBJ_MP_1764_0518.fits.gz,4200
20251121::OBJ_MP_1764_0542.fits.gz::4248,1,1,20251121,OBJ_MP_1764_0542.fits.gz,4248
20251121::OBJ_MP_1764_0566.fits.gz::3842,1,1,20251121,OBJ_MP_1764_0566.fits.gz,3842
20251122::OBJ_MP_1590_0142.fits.gz::16729,1,1,20251122,OBJ_MP_1590_0142.fits.gz,16729
20251122::OBJ_MP_1590_0168.fits.gz::16978,1,1,20251122,OBJ_MP_1590_0168.fits.gz,16978
20251122::OBJ_MP_1590_0194.fits.gz::15425,1,1,20251122,OBJ_MP_1590_0194.fits.gz,15425
20251122::OBJ_MP_1592_0148.fits.gz::5884,1,1,20251122,OBJ_MP_1592_0148.fits.gz,5884
20251122::OBJ_MP_1592_0174.fits.gz::5655,1,1,20251122,OBJ_MP_1592_0174.fits.gz,5655
20251122::OBJ_MP_1592_0200.fits.gz::5512,1,1,20251122,OBJ_MP_1592_0200.fits.gz,5512
20251122::OBJ_MP_1710_0046.fits.gz::25285,1,1,20251122,OBJ_MP_1710_0046.fits.gz,25285
20251122::OBJ_MP_1710_0077.fits.gz::22305,1,1,20251122,OBJ_MP_1710_0077.fits.gz,22305
20251122::OBJ_MP_1710_0108.fits.gz::19847,1,1,20251122,OBJ_MP_1710_0108.fits.gz,19847
20251122::OBJ_MP_1720_0139.fits.gz::12548,1,1,20251122,OBJ_MP_1720_0139.fits.gz,12548
20251122::OBJ_MP_1720_0139.fits.gz::9046,1,1,20251122,OBJ_MP_1720_0139.fits.gz,9046
20251122::OBJ_MP_1720_0165.fits.gz::11992,1,1,20251122,OBJ_MP_1720_0165.fits.gz,11992
20251122::OBJ_MP_1720_0165.fits.gz::8669,1,1,20251122,OBJ_MP_1720_0165.fits.gz,8669
20251122::OBJ_MP_1720_0191.fits.gz::11792,1,1,20251122,OBJ_MP_1720_0191.fits.gz,11792
20251122::OBJ_MP_1720_0191.fits.gz::8480,1,1,20251122,OBJ_MP_1720_0191.fits.gz,8480
20251122::OBJ_MP_1724_0153.fits.gz::3158,1,1,20251122,OBJ_MP_1724_0153.fits.gz,3158
20251122::OBJ_MP_1724_0153.fits.gz::3551,1,1,20251122,OBJ_MP_1724_0153.fits.gz,3551
20251122::OBJ_MP_1724_0153.fits.gz::5808,1,1,20251122,OBJ_MP_1724_0153.fits.gz,5808
20251122::OBJ_MP_1724_0153.fits.gz::8224,1,1,20251122,OBJ_MP_1724_0153.fits.gz,8224
20251122::OBJ_MP_1724_0153.fits.gz::9341,1,1,20251122,OBJ_MP_1724_0153.fits.gz,9341
20251122::OBJ_MP_1724_0179.fits.gz::3114,1,1,20251122,OBJ_MP_1724_0179.fits.gz,3114
20251122::OBJ_MP_1724_0179.fits.gz::3502,1,1,20251122,OBJ_MP_1724_0179.fits.gz,3502
20251122::OBJ_MP_1724_0179.fits.gz::5760,1,1,20251122,OBJ_MP_1724_0179.fits.gz,5760
20251122::OBJ_MP_1724_0179.fits.gz::8117,1,1,20251122,OBJ_MP_1724_0179.fits.gz,8117
20251122::OBJ_MP_1724_0179.fits.gz::9121,1,1,20251122,OBJ_MP_1724_0179.fits.gz,9121
20251122::OBJ_MP_1724_0205.fits.gz::2955,1,1,20251122,OBJ_MP_1724_0205.fits.gz,2955
20251122::OBJ_MP_1724_0205.fits.gz::3277,1,1,20251122,OBJ_MP_1724_0205.fits.gz,3277
20251122::OBJ_MP_1724_0205.fits.gz::5369,1,1,20251122,OBJ_MP_1724_0205.fits.gz,5369
20251122::OBJ_MP_1724_0205.fits.gz::7639,1,1,20251122,OBJ_MP_1724_0205.fits.gz,7639
20251122::OBJ_MP_1724_0205.fits.gz::8484,1,1,20251122,OBJ_MP_1724_0205.fits.gz,8484
20251122::OBJ_MP_1848_0141.fits.gz::2330,1,1,20251122,OBJ_MP_1848_0141.fits.gz,2330
20251122::OBJ_MP_1848_0167.fits.gz::2446,1,1,20251122,OBJ_MP_1848_0167.fits.gz,2446
20251122::OBJ_MP_1848_0193.fits.gz::2493,1,1,20251122,OBJ_MP_1848_0193.fits.gz,2493
20251123::OBJ_MP_0007_0115.fits.gz::3883,1,1,20251123,OBJ_MP_0007_0115.fits.gz,3883
20251123::OBJ_MP_0007_0115.fits.gz::5724,1,1,20251123,OBJ_MP_0007_0115.fits.gz,5724
20251123::OBJ_MP_0007_0115.fits.gz::7137,1,1,20251123,OBJ_MP_0007_0115.fits.gz,7137
20251123::OBJ_MP_0007_0115.fits.gz::7149,1,1,20251123,OBJ_MP_0007_0115.fits.gz,7149
20251123::OBJ_MP_0007_0115.fits.gz::751,1,1,20251123,OBJ_MP_0007_0115.fits.gz,751
20251123::OBJ_MP_0007_0115.fits.gz::778,1,1,20251123,OBJ_MP_0007_0115.fits.gz,778
20251123::OBJ_MP_0007_0143.fits.gz::4164,1,1,20251123,OBJ_MP_0007_0143.fits.gz,4164
20251123::OBJ_MP_0007_0143.fits.gz::6122,1,1,20251123,OBJ_MP_0007_0143.fits.gz,6122
20251123::OBJ_MP_0007_0143.fits.gz::7591,1,1,20251123,OBJ_MP_0007_0143.fits.gz,7591
20251123::OBJ_MP_0007_0143.fits.gz::7606,1,1,20251123,OBJ_MP_0007_0143.fits.gz,7606
20251123::OBJ_MP_0007_0143.fits.gz::791,1,1,20251123,OBJ_MP_0007_0143.fits.gz,791
20251123::OBJ_MP_0007_0143.fits.gz::812,1,1,20251123,OBJ_MP_0007_0143.fits.gz,812
20251123::OBJ_MP_0007_0171.fits.gz::4155,1,1,20251123,OBJ_MP_0007_0171.fits.gz,4155
20251123::OBJ_MP_0007_0171.fits.gz::6125,1,1,20251123,OBJ_MP_0007_0171.fits.gz,6125
20251123::OBJ_MP_0007_0171.fits.gz::7639,1,1,20251123,OBJ_MP_0007_0171.fits.gz,7639
20251123::OBJ_MP_0007_0171.fits.gz::7644,1,1,20251123,OBJ_MP_0007_0171.fits.gz,7644
20251123::OBJ_MP_0007_0171.fits.gz::783,1,1,20251123,OBJ_MP_0007_0171.fits.gz,783
20251123::OBJ_MP_0007_0171.fits.gz::804,1,1,20251123,OBJ_MP_0007_0171.fits.gz,804
20251123::OBJ_MP_0008_0120.fits.gz::2183,1,1,20251123,OBJ_MP_0008_0120.fits.gz,2183
20251123::OBJ_MP_0008_0120.fits.gz::7390,1,1,20251123,OBJ_MP_0008_0120.fits.gz,7390
20251123::OBJ_MP_0008_0148.fits.gz::2476,1,1,20251123,OBJ_MP_0008_0148.fits.gz,2476
20251123::OBJ_MP_0008_0148.fits.gz::8377,1,1,20251123,OBJ_MP_0008_0148.fits.gz,8377
20251123::OBJ_MP_0008_0176.fits.gz::2392,1,1,20251123,OBJ_MP_0008_0176.fits.gz,2392
20251123::OBJ_MP_0008_0176.fits.gz::8109,1,1,20251123,OBJ_MP_0008_0176.fits.gz,8109
20251123::OBJ_MP_0009_0127.fits.gz::5287,1,1,20251123,OBJ_MP_0009_0127.fits.gz,5287
20251123::OBJ_MP_0009_0155.fits.gz::5634,1,1,20251123,OBJ_MP_0009_0155.fits.gz,5634
20251123::OBJ_MP_0009_0183.fits.gz::5684,1,1,20251123,OBJ_MP_0009_0183.fits.gz,5684
20251123::OBJ_MP_0010_0137.fits.gz::3413,1,1,20251123,OBJ_MP_0010_0137.fits.gz,3413
20251123::OBJ_MP_0010_0137.fits.gz::6414,1,1,20251123,OBJ_MP_0010_0137.fits.gz,6414
20251123::OBJ_MP_0010_0165.fits.gz::3390,1,1,20251123,OBJ_MP_0010_0165.fits.gz,3390
20251123::OBJ_MP_0010_0165.fits.gz::6443,1,1,20251123,OBJ_MP_0010_0165.fits.gz,6443
20251123::OBJ_MP_0010_0193.fits.gz::3447,1,1,20251123,OBJ_MP_0010_0193.fits.gz,3447
20251123::OBJ_MP_0010_0193.fits.gz::6500,1,1,20251123,OBJ_MP_0010_0193.fits.gz,6500
20251123::OBJ_MP_0132_0068.fits.gz::6627,1,1,20251123,OBJ_MP_0132_0068.fits.gz,6627
20251123::OBJ_MP_0132_0087.fits.gz::6790,1,1,20251123,OBJ_MP_0132_0087.fits.gz,6790
20251123::OBJ_MP_0132_0106.fits.gz::7084,1,1,20251123,OBJ_MP_0132_0106.fits.gz,7084
20251123::OBJ_MP_0133_0113.fits.gz::3039,1,1,20251123,OBJ_MP_0133_0113.fits.gz,3039
20251123::OBJ_MP_0133_0113.fits.gz::5702,1,1,20251123,OBJ_MP_0133_0113.fits.gz,5702
20251123::OBJ_MP_0133_0113.fits.gz::6284,1,1,20251123,OBJ_MP_0133_0113.fits.gz,6284
20251123::OBJ_MP_0133_0113.fits.gz::7702,1,1,20251123,OBJ_MP_0133_0113.fits.gz,7702
20251123::OBJ_MP_0133_0113.fits.gz::8868,1,1,20251123,OBJ_MP_0133_0113.fits.gz,8868
20251123::OBJ_MP_0133_0141.fits.gz::3067,1,1,20251123,OBJ_MP_0133_0141.fits.gz,3067
20251123::OBJ_MP_0133_0141.fits.gz::5773,1,1,20251123,OBJ_MP_0133_0141.fits.gz,5773
20251123::OBJ_MP_0133_0141.fits.gz::6366,1,1,20251123,OBJ_MP_0133_0141.fits.gz,6366
20251123::OBJ_MP_0133_0141.fits.gz::7808,1,1,20251123,OBJ_MP_0133_0141.fits.gz,7808
20251123::OBJ_MP_0133_0141.fits.gz::9045,1,1,20251123,OBJ_MP_0133_0141.fits.gz,9045
20251123::OBJ_MP_0133_0169.fits.gz::3206,1,1,20251123,OBJ_MP_0133_0169.fits.gz,3206
20251123::OBJ_MP_0133_0169.fits.gz::6100,1,1,20251123,OBJ_MP_0133_0169.fits.gz,6100
20251123::OBJ_MP_0133_0169.fits.gz::6728,1,1,20251123,OBJ_MP_0133_0169.fits.gz,6728
20251123::OBJ_MP_0133_0169.fits.gz::8175,1,1,20251123,OBJ_MP_0133_0169.fits.gz,8175
20251123::OBJ_MP_0133_0169.fits.gz::9336,1,1,20251123,OBJ_MP_0133_0169.fits.gz,9336
20251123::OBJ_MP_0134_0114.fits.gz::2042,1,1,20251123,OBJ_MP_0134_0114.fits.gz,2042
20251123::OBJ_MP_0134_0114.fits.gz::2073,1,1,20251123,OBJ_MP_0134_0114.fits.gz,2073
20251123::OBJ_MP_0134_0114.fits.gz::5439,1,1,20251123,OBJ_MP_0134_0114.fits.gz,5439
20251123::OBJ_MP_0134_0114.fits.gz::555,1,1,20251123,OBJ_MP_0134_0114.fits.gz,555
20251123::OBJ_MP_0134_0114.fits.gz::588,1,1,20251123,OBJ_MP_0134_0114.fits.gz,588
20251123::OBJ_MP_0134_0114.fits.gz::7374,1,1,20251123,OBJ_MP_0134_0114.fits.gz,7374
20251123::OBJ_MP_0134_0142.fits.gz::2106,1,1,20251123,OBJ_MP_0134_0142.fits.gz,2106
20251123::OBJ_MP_0134_0142.fits.gz::2132,1,1,20251123,OBJ_MP_0134_0142.fits.gz,2132
20251123::OBJ_MP_0134_0142.fits.gz::5558,1,1,20251123,OBJ_MP_0134_0142.fits.gz,5558
20251123::OBJ_MP_0134_0142.fits.gz::595,1,1,20251123,OBJ_MP_0134_0142.fits.gz,595
20251123::OBJ_MP_0134_0142.fits.gz::610,1,1,20251123,OBJ_MP_0134_0142.fits.gz,610
20251123::OBJ_MP_0134_0142.fits.gz::7644,1,1,20251123,OBJ_MP_0134_0142.fits.gz,7644
20251123::OBJ_MP_0134_0170.fits.gz::2222,1,1,20251123,OBJ_MP_0134_0170.fits.gz,2222
20251123::OBJ_MP_0134_0170.fits.gz::2256,1,1,20251123,OBJ_MP_0134_0170.fits.gz,2256
20251123::OBJ_MP_0134_0170.fits.gz::5767,1,1,20251123,OBJ_MP_0134_0170.fits.gz,5767
20251123::OBJ_MP_0134_0170.fits.gz::612,1,1,20251123,OBJ_MP_0134_0170.fits.gz,612
20251123::OBJ_MP_0134_0170.fits.gz::620,1,1,20251123,OBJ_MP_0134_0170.fits.gz,620
20251123::OBJ_MP_0134_0170.fits.gz::7925,1,1,20251123,OBJ_MP_0134_0170.fits.gz,7925
20251123::OBJ_MP_0135_0118.fits.gz::3408,1,1,20251123,OBJ_MP_0135_0118.fits.gz,3408
20251123::OBJ_MP_0135_0118.fits.gz::9948,1,1,20251123,OBJ_MP_0135_0118.fits.gz,9948
20251123::OBJ_MP_0135_0146.fits.gz::10304,1,1,20251123,OBJ_MP_0135_0146.fits.gz,10304
20251123::OBJ_MP_0135_0146.fits.gz::3750,1,1,20251123,OBJ_MP_0135_0146.fits.gz,3750
20251123::OBJ_MP_0135_0174.fits.gz::3495,1,1,20251123,OBJ_MP_0135_0174.fits.gz,3495
20251123::OBJ_MP_0135_0174.fits.gz::9508,1,1,20251123,OBJ_MP_0135_0174.fits.gz,9508
20251123::OBJ_MP_0136_0125.fits.gz::1604,1,1,20251123,OBJ_MP_0136_0125.fits.gz,1604
20251123::OBJ_MP_0136_0125.fits.gz::1609,1,1,20251123,OBJ_MP_0136_0125.fits.gz,1609
20251123::OBJ_MP_0136_0125.fits.gz::2395,1,1,20251123,OBJ_MP_0136_0125.fits.gz,2395
20251123::OBJ_MP_0136_0125.fits.gz::2906,1,1,20251123,OBJ_MP_0136_0125.fits.gz,2906
20251123::OBJ_MP_0136_0153.fits.gz::1770,1,1,20251123,OBJ_MP_0136_0153.fits.gz,1770
20251123::OBJ_MP_0136_0153.fits.gz::1777,1,1,20251123,OBJ_MP_0136_0153.fits.gz,1777
20251123::OBJ_MP_0136_0153.fits.gz::2627,1,1,20251123,OBJ_MP_0136_0153.fits.gz,2627
20251123::OBJ_MP_0136_0153.fits.gz::3143,1,1,20251123,OBJ_MP_0136_0153.fits.gz,3143
20251123::OBJ_MP_0136_0181.fits.gz::1714,1,1,20251123,OBJ_MP_0136_0181.fits.gz,1714
20251123::OBJ_MP_0136_0181.fits.gz::1719,1,1,20251123,OBJ_MP_0136_0181.fits.gz,1719
20251123::OBJ_MP_0136_0181.fits.gz::2541,1,1,20251123,OBJ_MP_0136_0181.fits.gz,2541
20251123::OBJ_MP_0136_0181.fits.gz::3063,1,1,20251123,OBJ_MP_0136_0181.fits.gz,3063
20251123::OBJ_MP_0137_0134.fits.gz::1644,1,1,20251123,OBJ_MP_0137_0134.fits.gz,1644
20251123::OBJ_MP_0137_0134.fits.gz::1849,1,1,20251123,OBJ_MP_0137_0134.fits.gz,1849
20251123::OBJ_MP_0137_0134.fits.gz::6039,1,1,20251123,OBJ_MP_0137_0134.fits.gz,6039
20251123::OBJ_MP_0137_0162.fits.gz::1712,1,1,20251123,OBJ_MP_0137_0162.fits.gz,1712
20251123::OBJ_MP_0137_0162.fits.gz::1900,1,1,20251123,OBJ_MP_0137_0162.fits.gz,1900
20251123::OBJ_MP_0137_0162.fits.gz::6149,1,1,20251123,OBJ_MP_0137_0162.fits.gz,6149
20251123::OBJ_MP_0137_0190.fits.gz::1737,1,1,20251123,OBJ_MP_0137_0190.fits.gz,1737
20251123::OBJ_MP_0137_0190.fits.gz::1919,1,1,20251123,OBJ_MP_0137_0190.fits.gz,1919
20251123::OBJ_MP_0137_0190.fits.gz::6191,1,1,20251123,OBJ_MP_0137_0190.fits.gz,6191
20251123::OBJ_MP_0259_0057.fits.gz::4374,1,1,20251123,OBJ_MP_0259_0057.fits.gz,4374
20251123::OBJ_MP_0259_0076.fits.gz::4086,1,1,20251123,OBJ_MP_0259_0076.fits.gz,4086
20251123::OBJ_MP_0259_0095.fits.gz::4501,1,1,20251123,OBJ_MP_0259_0095.fits.gz,4501
20251123::OBJ_MP_0263_0116.fits.gz::3956,1,1,20251123,OBJ_MP_0263_0116.fits.gz,3956
20251123::OBJ_MP_0263_0116.fits.gz::5984,1,1,20251123,OBJ_MP_0263_0116.fits.gz,5984
20251123::OBJ_MP_0263_0144.fits.gz::4077,1,1,20251123,OBJ_MP_0263_0144.fits.gz,4077
20251123::OBJ_MP_0263_0144.fits.gz::6202,1,1,20251123,OBJ_MP_0263_0144.fits.gz,6202
20251123::OBJ_MP_0263_0172.fits.gz::4051,1,1,20251123,OBJ_MP_0263_0172.fits.gz,4051
20251123::OBJ_MP_0263_0172.fits.gz::6185,1,1,20251123,OBJ_MP_0263_0172.fits.gz,6185
20251123::OBJ_MP_0264_0117.fits.gz::1926,1,1,20251123,OBJ_MP_0264_0117.fits.gz,1926
20251123::OBJ_MP_0264_0145.fits.gz::2035,1,1,20251123,OBJ_MP_0264_0145.fits.gz,2035
20251123::OBJ_MP_0264_0173.fits.gz::2091,1,1,20251123,OBJ_MP_0264_0173.fits.gz,2091
