night,product,provenance_path,provenance_basename,provenance_size_bytes,provenance_mtime_utc,source_row,source_file,trk_sub,linkage_id,n_tracklets,n_obs,fit_ok,is_good,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,raan_deg,argp_deg,nu_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,tracklet_ids,image_names,objids,mjds,ras_deg,decs_deg,groups,exp_pairs,review_member_rows,unique_detection_n,first_mjd,median_mjd,last_mjd,median_ra_deg,median_dec_deg,median_mag_aper4,median_mag_psf,median_x_px,median_y_px,time_span_hours,speed_arcsec_per_hour,final_paper_status,initial_human_selected,posthoc_retained,ecliptic_lon_j2000_deg,ecliptic_lat_j2000_deg,solar_elongation_deg,astronomical_dusk_mjd,astronomical_dawn_mjd,hours_after_astronomical_dusk,hours_before_astronomical_dawn,nearest_astronomical_twilight,nearest_twilight_abs_hours,nearest_twilight_signed_hours
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,8,OBJ_MP_1628_0208.fits.gz;OBJ_MP_1628_0236.fits.gz;OBJ_MP_1628_0264.fits.gz,00000C6,141,2,3,True,True,0.3490605914583712,0.003073585126505738,0.6045828666132327,-2.8780720500476495,1.7296551017040322,29.934638079330604,8.624071055574186,92.24129876206891,0.015001568688319844,33.95762879040337,0.25857294709172696,514.4192080681709,9.157792920353774,20260112002100010028;20260112002101020045,OBJ_MP_1628_0208.fits.gz;OBJ_MP_1628_0236.fits.gz;OBJ_MP_1628_0264.fits.gz,100294;106555;111528,61052.53342907;61052.56067053;61052.58949999,89.12718433;89.13190310;89.13693669,35.79939537;35.79986193;35.80066768,20;20;20,0->1;0->1;1->2,3,3,61052.533255462964,61052.560496921295,61052.58932637732,89.13190310297138,35.79986192929304,18.739025115966797,18.964420318603516,847.2460126531349,8548.989637299503,1.345701944490429,21.43413366950712,,False,False,89.28502567207913,12.362991964435734,154.3098176035595,61052.4449895613,61052.913249216,2.772176639875397,8.466055072902236,dusk,2.772176639875397,2.772176639875397
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,9,OBJ_MP_1361_0209.fits.gz;OBJ_MP_1361_0237.fits.gz;OBJ_MP_1361_0265.fits.gz,00000C7,145,2,3,True,True,0.8089039201002696,0.0,1.4010626880553025,-1.9999067930804186,2.2500582361087886,28.38764928815129,10.284665050397182,85.1927769639168,0.01260130311281933,33.96007830414107,0.6582184385096685,480.51280175856306,17.886961469018022,20260112002200010012;20260112002201020048,OBJ_MP_1361_0209.fits.gz;OBJ_MP_1361_0237.fits.gz;OBJ_MP_1361_0265.fits.gz,39592;40161;42088,61052.53438922;61052.56163079;61052.59045603,82.31093493;82.31540851;82.31924865,30.96403613;30.96504286;30.96633258,21;21;21,0->1;0->1;1->2,3,3,61052.53421561343,61052.56145717593,61052.59028241898,82.31540851245187,30.96504286480862,18.558740615844727,18.994518280029297,2929.7240177589247,3526.2176738470152,1.3456033333204687,20.021366739940127,,False,False,83.36122558030624,7.703060041043928,150.44345776011724,61052.4449895613,61052.913249216,2.7952227510977536,8.44300896167988,dusk,2.7952227510977536,2.7952227510977536
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,10,OBJ_MP_1361_0209.fits.gz;OBJ_MP_1361_0237.fits.gz;OBJ_MP_1361_0265.fits.gz,00000C8,146,2,3,True,True,0.747873433759853,0.0,1.2953547849030627,-2.0955107476496315,2.1930265506894466,28.08565128682586,8.939087019293252,86.88843409549582,0.012490250647477077,33.66079557290526,0.5942062319959863,445.16507687771804,15.139079995387828,20260112002200010025;20260112002201020055,OBJ_MP_1361_0209.fits.gz;OBJ_MP_1361_0237.fits.gz;OBJ_MP_1361_0265.fits.gz,68485;70085;73569,61052.53438922;61052.56163079;61052.59045603,83.28138438;83.28500586;83.28916328,30.68233124;30.68288533;30.68413582,21;21;21,0->1;0->1;1->2,3,3,61052.53421561343,61052.56145717593,61052.59028241898,83.28500586335724,30.682885330990608,18.4343204498291,18.722537994384766,2027.708745136755,6112.088435720409,1.3456033333204687,18.54854486990492,,False,False,84.18576913586583,7.379370101010507,151.31440249082226,61052.4449895613,61052.913249216,2.7952227510977536,8.44300896167988,dusk,2.7952227510977536,2.7952227510977536
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,11,OBJ_MP_0957_0210.fits.gz;OBJ_MP_0957_0238.fits.gz;OBJ_MP_0957_0266.fits.gz,00000C9,158,2,3,True,True,0.37929833758483955,0.0,0.656963991923354,2.109981563759777,0.38388088506512985,23.663245487282065,359.75060621067865,105.11803666774814,0.0219270475862226,30.730582444633185,0.35636084113487143,539.8169063267944,359.49125127390846,20260112002300010028;20260112002301020083,OBJ_MP_0957_0210.fits.gz;OBJ_MP_0957_0238.fits.gz;OBJ_MP_0957_0266.fits.gz,47659;49433;49853,61052.53542006;61052.56265208;61052.59148247,83.77569953;83.78036458;83.78490766,24.03864965;24.03872969;24.03857719,22;22;22,0->1;0->1;1->2,3,3,61052.53524644676,61052.562478472224,61052.591308854164,83.78036458453306,24.03864964613562,18.577733993530273,18.963998794555664,6227.552204346678,4909.247615388632,1.3454977777437307,22.492371096949768,,False,False,84.32675746201785,0.7219113286126757,152.33357728435618,61052.4449895613,61052.913249216,2.8197338621830568,8.418497850594576,dusk,2.8197338621830568,2.8197338621830568
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,12,OBJ_MP_1760_0214.fits.gz;OBJ_MP_1760_0242.fits.gz;OBJ_MP_1760_0270.fits.gz,00000Cb,198,2,3,True,True,0.9684037093493686,0.0,1.6773244268312704,-12.743458789022162,1.1334017696900534,30.156252089042372,9.354465156419275,95.78358086451524,0.01820151134325664,33.36606408538303,0.7881033544496052,591.2518502625828,10.896278082821077,20260112002700010007;20260112002701020026,OBJ_MP_1760_0214.fits.gz;OBJ_MP_1760_0242.fits.gz;OBJ_MP_1760_0270.fits.gz,35900;38600;36365,61052.53939911;61052.56662119;61052.59544844,93.79156336;93.79785060;93.80337925,40.03001937;40.03066432;40.03175569,26;26;26,0->1;0->1;1->2,3,3,61052.53922549768,61052.56644758102,61052.59527482639,93.79785059727554,40.03066431707977,18.374540328979492,18.52505111694336,5803.530536074003,3924.9706042102744,1.3451838889159262,24.63549376094095,,False,False,93.0401676156823,16.631588576652835,154.98928031930245,61052.4449895613,61052.913249216,2.914992473262828,8.323239239514805,dusk,2.914992473262828,2.914992473262828
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,13,OBJ_MP_0425_0284.fits.gz;OBJ_MP_0425_0312.fits.gz;OBJ_MP_0425_0340.fits.gz,00000Cc,283,2,3,True,True,0.9961419375338755,0.0,1.7253684473587751,1.8164713465859461,0.2843267336648555,20.65516312643802,2.124110281406488,105.18898437446113,0.020367944239791044,29.604600024656637,0.8343258755587769,438.54456038945915,102.17128809560761,20260112004000010002;20260112004001020027,OBJ_MP_0425_0284.fits.gz;OBJ_MP_0425_0312.fits.gz;OBJ_MP_0425_0340.fits.gz,4564;4354;3961,61052.60889750;61052.63590476;61052.66295431,92.54548854;92.54495072;92.54405870,13.84428864;13.84796556;13.85072595,39;39;39,0->1;0->1;1->2,3,3,61052.60872388889,61052.635731145834,61052.662780694445,92.54495071913952,13.847965559342283,17.950637817382812,17.988086700439453,7629.200739245714,718.3235321829433,1.2973633334040642,18.272690016227465,,False,False,92.51163873581929,-9.569313814072506,158.31988311895407,61052.4449895613,61052.913249216,4.577798028825782,6.660433683951851,dusk,4.577798028825782,4.577798028825782
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,14,OBJ_MP_0554_0285.fits.gz;OBJ_MP_0554_0313.fits.gz;OBJ_MP_0554_0341.fits.gz,00000Cd,290,2,3,True,True,0.7821111653641591,0.0,1.3546562755776277,2.051008380054309,0.36616544855724004,21.843692742061613,356.3979904240941,107.8590260366307,0.021008719507308767,30.533253623855558,0.6709320205023865,527.1784762951178,0.8271654685160039,20260112004100010006;20260112004101020040,OBJ_MP_0554_0285.fits.gz;OBJ_MP_0554_0313.fits.gz;OBJ_MP_0554_0341.fits.gz,12461;12506;11404,61052.60997946;61052.63698775;61052.66404105,82.55312636;82.55684540;82.56136731,16.15191601;16.15187234;16.15203024,40;40;40,0->1;0->1;1->2,3,3,61052.609805844906,61052.636814143516,61052.66386744213,82.55684539871577,16.151916012849824,18.476722717285156,19.116191864013672,6737.920674465544,1895.8255797108304,1.2974783332902007,21.965769845629907,,False,False,82.80222525783972,-7.101659746928769,149.96742990252665,61052.4449895613,61052.913249216,4.603789973189123,6.63444173958851,dusk,4.603789973189123,4.603789973189123
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,15,OBJ_MP_0687_0286.fits.gz;OBJ_MP_0687_0314.fits.gz;OBJ_MP_0687_0342.fits.gz,00000Cf,303,2,3,True,True,0.372817133888986,0.0,0.6457382178279325,3.484729515137832,0.17656190626126958,46.09667383589272,69.74558527932409,206.74817726447233,-179.99708792750405,13.348014302562936,0.29821013137872504,729.553020036387,151.50795106420802,20260112004200010028;20260112004201020068,OBJ_MP_0687_0286.fits.gz;OBJ_MP_0687_0314.fits.gz;OBJ_MP_0687_0342.fits.gz,53235;52600;49053,61052.61082880;61052.63783973;61052.66489034,81.83769209;81.83283283;81.82759778,17.46648900;17.46910342;17.47171531,41;41;41,0->1;0->1;1->2,3,3,61052.610655185184,61052.63766612268,61052.66471672454,81.83283282566731,17.469103416111174,18.675758361816406,19.038558959960938,2763.568917656724,5662.039314949557,1.297476944513619,30.398042501516127,,False,False,82.1778234520986,-5.748712716519028,149.61960235071322,61052.4449895613,61052.913249216,4.624237473180983,6.61399423959665,dusk,4.624237473180983,4.624237473180983
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,16,OBJ_MP_0290_0298.fits.gz;OBJ_MP_0290_0326.fits.gz;OBJ_MP_0290_0354.fits.gz,00000Cg,393,2,3,True,True,1.3845685100682636,0.0,2.398143005998173,3.095235886924844,0.5799997123415563,20.55355953095121,355.03513406567265,109.6259691617365,0.022599008937837756,32.83597683140325,1.1370280857736255,1195.6068035217995,2.1122496989082022,20260112005400010003;20260112005401020023,OBJ_MP_0290_0298.fits.gz;OBJ_MP_0290_0326.fits.gz;OBJ_MP_0290_0354.fits.gz,15500;15047;15169,61052.62288473;61052.64989248;61052.67696039,84.35427789;84.36357618;84.37256320,11.03562998;11.03661075;11.03629239,53;53;53,0->1;0->1;1->2,3,3,61052.62271112268,61052.64971886574,61052.67678678241,84.36357618225125,11.036292391780993,18.131315231323242,18.680112838745117,7284.95729752909,2185.0094470718664,1.2978158334153704,49.81695014674165,,False,False,84.34362219025961,-12.292617229757985,149.86770860448934,61052.4449895613,61052.913249216,4.913503306510393,6.324728406267241,dusk,4.913503306510393,4.913503306510393
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,0,OBJ_MP_1498_0034.fits.gz;OBJ_MP_1498_0062.fits.gz;OBJ_MP_1498_0090.fits.gz,00000Ci,35,2,3,True,True,0.8560472575779897,0.0,1.4827173438050798,2.7564417044913303,0.5283774868305456,26.08253963507882,4.203362789284081,105.23371809750006,0.022908340787041234,32.29510882638379,0.7368251619423327,839.3734377367285,2.582078756437641,20260114000500010016;20260114000501020035,OBJ_MP_1498_0034.fits.gz;OBJ_MP_1498_0062.fits.gz;OBJ_MP_1498_0090.fits.gz,47090;52236;53342,61054.52471490;61054.55157194;61054.58044877,94.76579997;94.77398894;94.78170088,35.20770011;35.20792290;35.20828412,4;4;4,0->1;0->1;1->2,3,3,61054.52454128472,61054.55139833334,61054.580275162036,94.77398894334205,35.20792290412048,15.890774726867676,18.92394256591797,7479.000151951209,4953.656741322674,1.3376130555407144,34.97389323903035,,False,False,93.98985187361984,11.83477354133562,156.86544626587764,61054.44628674991,61054.912968046345,2.5226780022494495,8.677673112193588,dusk,2.5226780022494495,2.5226780022494495
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,1,OBJ_MP_1632_0038.fits.gz;OBJ_MP_1632_0066.fits.gz;OBJ_MP_1632_0094.fits.gz,00000Cj,53,2,3,True,True,0.24442249702301336,0.0,0.42335218335671176,2.7391776856514656,0.5254050253475328,25.962428926824003,7.772162748653853,103.30815600108039,0.022882536372502343,32.263689007428425,0.2506369417186932,817.2167655710917,23.67114001215557,20260114000900010006;20260114000901020024,OBJ_MP_1632_0038.fits.gz;OBJ_MP_1632_0066.fits.gz;OBJ_MP_1632_0094.fits.gz,24185;29932;30957,61054.52837705;61054.55524676;61054.58410236,100.77221160;100.77933431;100.78660302,36.36025086;36.36270085;36.36532965,8;8;8,0->1;0->1;1->2,3,3,61054.5282034375,61054.55507314815,61054.58392875,100.77933431442108,36.362700849395594,17.45899200439453,17.957996368408203,3620.356748324764,4223.472750094099,1.3374075000174344,34.050698565462156,,False,False,98.90718839337227,13.255939474893003,160.00189842308671,61054.44628674991,61054.912968046345,2.6108735577436164,8.589477556699421,dusk,2.6108735577436164,2.6108735577436164
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,2,OBJ_MP_1632_0038.fits.gz;OBJ_MP_1632_0066.fits.gz;OBJ_MP_1632_0094.fits.gz,00000Ck,55,2,3,True,True,0.19038041990438584,0.0,0.3297485600406935,-5.404449394541085,1.3145556232741133,27.95171976737886,13.927221179507974,95.45329424353237,0.01884894434869199,34.75381346049384,0.1416899591389486,839.7643883911417,24.37871836942217,20260114000900010010;20260114000901020035,OBJ_MP_1632_0038.fits.gz;OBJ_MP_1632_0066.fits.gz;OBJ_MP_1632_0094.fits.gz,30288;37530;38840,61054.52837705;61054.55524676;61054.58410236,101.17768599;101.18465669;101.19232597,36.03587497;36.03850576;36.04124151,8;8;8,0->1;0->1;1->2,3,3,61054.5282034375,61054.55507314815,61054.58392875,101.18465669176592,36.0385057588136,17.219768524169922,17.523521423339844,2600.3629313117294,5232.280745138449,1.3374075000174344,34.990182849630905,,False,False,99.26788719600059,12.958166202226671,160.4624312516907,61054.44628674991,61054.912968046345,2.6108735577436164,8.589477556699421,dusk,2.6108735577436164,2.6108735577436164
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,3,OBJ_MP_1096_0039.fits.gz;OBJ_MP_1096_0067.fits.gz;OBJ_MP_1096_0095.fits.gz,00000Cl,69,2,3,True,True,0.34242092620303033,0.0,0.5930904417584416,3.3491386453095777,0.2241953635674299,25.433813724103572,353.80098230006973,284.85920090119174,-179.99708588071766,12.956191889331093,0.277933331745416,605.8828043395698,181.130973315179,20260114001000010022;20260114001001020052,OBJ_MP_1096_0039.fits.gz;OBJ_MP_1096_0067.fits.gz;OBJ_MP_1096_0095.fits.gz,96796;105934;106602,61054.52945144;61054.55632036;61054.58518705,95.19117991;95.18630875;95.18081881,25.18921493;25.18900470;25.18902693,9;9;9,0->1;0->1;1->2,3,3,61054.52927782408,61054.55614674769,61054.5850134375,95.18630875279953,25.18902692516456,15.748024940490723,19.311372756958008,1222.9954681854827,7659.9950420897685,1.3376547221560031,25.245116847482077,,False,False,94.70014586194411,1.8342388160904382,160.60075538113261,61054.44628674991,61054.912968046345,2.636639946664218,8.56371116777882,dusk,2.636639946664218,2.636639946664218
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,4,OBJ_MP_1229_0042.fits.gz;OBJ_MP_1229_0070.fits.gz;OBJ_MP_1229_0098.fits.gz,00000Cm,80,2,3,True,True,1.1716461887377856,0.0,2.029350727388279,-3.023855635965705,1.6944775837978618,25.751127293647457,16.30130085819128,86.55742809729678,0.014820575913951627,33.73811045185523,0.9342892650309482,600.7859453957271,35.60346106337102,20260114001300010012;20260114001301020037,OBJ_MP_1229_0042.fits.gz;OBJ_MP_1229_0070.fits.gz;OBJ_MP_1229_0098.fits.gz,90566;92352;98726,61054.53234828;61054.55921458;61054.58810312,90.46866519;90.47260194;90.47726097,28.40227945;28.40436339;28.40768378,12;12;12,0->1;0->1;1->2,3,3,61054.53217466435,61054.55904097222,61054.58792951389,90.47260193959663,28.404363389675975,18.547744750976562,18.960769653320312,2752.0728502699253,5982.902037950046,1.3381163888261653,25.032747724821963,,False,False,90.42299457918716,4.965853667255484,155.91618247438225,61054.44628674991,61054.912968046345,2.706101335468702,8.494249778974336,dusk,2.706101335468702,2.706101335468702
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,5,OBJ_MP_1629_0047.fits.gz;OBJ_MP_1629_0075.fits.gz;OBJ_MP_1629_0103.fits.gz,00000Cn,98,2,3,True,True,0.7331901870277832,0.0,1.2699226555430478,-2.391701130086817,1.8780361075354364,31.01125833476813,16.722624655572844,86.64509902287297,0.015376934558294822,34.868365339431584,0.5704405334940584,658.594194870814,27.124614805998913,20260114001800010006;20260114001801020034,OBJ_MP_1629_0047.fits.gz;OBJ_MP_1629_0075.fits.gz;OBJ_MP_1629_0103.fits.gz,20698;22908;23372,61054.53716020;61054.56423514;61054.59313293,89.91726079;89.92276019;89.92879267,37.79553574;37.79746017;37.80019718,17;17;17,0->1;0->1;1->2,3,3,61054.53698658565,61054.56406152778,61054.59295931713,89.92276019159257,37.79746017308872,17.231369018554688,17.442276000976562,7057.694781546185,2215.5269056918546,1.3433455555932596,27.441424786283918,,False,False,89.94287394499034,14.358456882240217,152.1825568697896,61054.44628674991,61054.912968046345,2.826594668906182,8.373756445536856,dusk,2.826594668906182,2.826594668906182
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,6,OBJ_MP_1496_0049.fits.gz;OBJ_MP_1496_0077.fits.gz;OBJ_MP_1496_0105.fits.gz,00000Co,112,2,3,True,True,0.554683485068695,0.0,0.9607399782583526,2.1259487757731836,0.3885083271166859,25.676918632406725,7.807055475882634,100.23251885722732,0.021927678538960754,30.78191826197509,0.5000618920589484,569.8810299046811,32.160626584884916,20260114002000010004;20260114002001020020,OBJ_MP_1496_0049.fits.gz;OBJ_MP_1496_0077.fits.gz;OBJ_MP_1496_0105.fits.gz,15433;16944;17510,61054.53898450;61054.56604463;61054.59495502,86.96676531;86.97149378;86.97586959,34.45870886;34.46110965;34.46342770,19;19;19,0->1;0->1;1->2,3,3,61054.5388108912,61054.565871018516,61054.59478141204,86.97149378084708,34.4611096541308,17.928070068359375,18.261926651000977,5042.627990042185,1505.7507351084398,1.3432925000670366,23.745042912695045,,False,False,87.46190527196207,11.048815861132002,151.38390698256637,61054.44628674991,61054.912968046345,2.870022446557414,8.330328667885624,dusk,2.870022446557414,2.870022446557414
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,7,OBJ_MP_0960_0051.fits.gz;OBJ_MP_0960_0079.fits.gz;OBJ_MP_0960_0107.fits.gz,00000Cp,124,2,3,True,True,0.2322133736987529,0.0,0.40220536144321845,2.1293804621346903,0.389493801509983,22.906345954159523,4.373805463753622,104.31268285168181,0.0228279767624964,30.792839831184242,0.23414177905532363,530.8295308400037,41.48494753415678,20260114002200010005;20260114002201020053,OBJ_MP_0960_0051.fits.gz;OBJ_MP_0960_0079.fits.gz;OBJ_MP_0960_0107.fits.gz,25958;25333;25829,61054.54133917;61054.57025402;61054.59958704,91.53815602;91.54177748;91.54516381,23.32860237;23.33146991;23.33429200,21;21;21,0->1;0->1;1->2,3,3,61054.54116555556,61054.570080405094,61054.59941342592,91.54177747999023,23.331469914644515,18.529006958007812,18.980762481689453,3715.0330638758182,2072.635008377424,1.3979488887707703,22.117897118333488,,False,False,91.42139876731852,-0.10023658156114731,157.3914016369101,61054.44628674991,61054.912968046345,2.971047724422533,8.229303390020505,dusk,2.971047724422533,2.971047724422533
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,8,OBJ_MP_0960_0051.fits.gz;OBJ_MP_0960_0079.fits.gz;OBJ_MP_0960_0107.fits.gz,00000Cq,127,2,3,True,True,0.7303069379494698,0.0,1.264928721648533,-1.809903329092255,2.3812892169432875,23.71585369050648,20.913000156000145,81.21394359194689,0.013353198003651184,34.63891431861625,0.5834779849434529,564.1850280420824,41.50920514225689,20260114002200010021;20260114002201020062,OBJ_MP_0960_0051.fits.gz;OBJ_MP_0960_0079.fits.gz;OBJ_MP_0960_0107.fits.gz,49206;47945;49550,61054.54133917;61054.57025402;61054.59958704,92.00908480;92.01285906;92.01657082,24.04782413;24.05048681;24.05387232,21;21;21,0->1;0->1;1->2,3,3,61054.54116555556,61054.570080405094,61054.59941342592,92.01285906210028,24.050486813967275,18.602432250976562,18.958736419677734,5935.846364668727,3448.3777510522273,1.3979488887707703,23.507709501753435,,False,False,91.84388778433939,0.6240577029749729,157.8056840500289,61054.44628674991,61054.912968046345,2.971047724422533,8.229303390020505,dusk,2.971047724422533,2.971047724422533
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,9,OBJ_MP_1094_0053.fits.gz;OBJ_MP_1094_0081.fits.gz;OBJ_MP_1094_0109.fits.gz,00000Cr,142,2,3,True,True,0.8220849137921067,0.0,1.4238928388238092,-1.447098114555595,3.0040105961398296,27.058793647446716,24.98990818542573,74.30594277118887,0.011624148687479597,34.99787907261332,0.6597206114825834,524.6923629714132,44.70676003077499,20260114002400010007;20260114002401020034,OBJ_MP_1094_0053.fits.gz;OBJ_MP_1094_0081.fits.gz;OBJ_MP_1094_0109.fits.gz,40500;43960;43609,61054.54317968;61054.57206586;61054.60139488,88.00170655;88.00520986;88.00849870,27.38485932;27.38744974;27.39082628,23;23;23,0->1;0->1;1->2,3,3,61054.543006064814,61054.57189224537,61054.60122127315,88.00520986396609,27.387449744872963,18.341167449951172,18.493120193481445,7963.120452780661,4282.02926520224,1.3971650000894442,21.86218179047555,,False,False,88.23030076224285,3.960545308887898,153.91652681258282,61054.44628674991,61054.912968046345,3.0145318909781054,8.185819223464932,dusk,3.0145318909781054,3.0145318909781054
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,10,OBJ_MP_1759_0054.fits.gz;OBJ_MP_1759_0082.fits.gz;OBJ_MP_1759_0110.fits.gz,00000Cs,149,2,3,True,True,0.7641862308903692,0.0,1.3236093783466805,-13.26037542918567,1.128201494757116,30.486692529081356,13.758344083858328,91.7009365868452,0.018882031490397525,33.325373538811576,0.6040152369913229,689.9472865168789,23.036293849363357,20260114002500010001;20260114002501020012,OBJ_MP_1759_0054.fits.gz;OBJ_MP_1759_0082.fits.gz;OBJ_MP_1759_0110.fits.gz,22525;23265;22578,61054.54432252;61054.57320884;61054.60253843,89.65918113;89.66544242;89.67272971,40.73625461;40.73835411;40.74062023,24;24;24,0->1;0->1;1->2,3,3,61054.544148912035,61054.57303523148,61054.60236481482,89.66544241907155,40.73835410608046,16.932491302490234,16.99663543701172,7872.856882762029,2413.211305814118,1.397181666805409,28.747803604869954,,False,False,89.74045397900282,17.299700222926205,150.48294861982006,61054.44628674991,61054.912968046345,3.041963557654526,8.158387556788512,dusk,3.041963557654526,3.041963557654526
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,11,OBJ_MP_1362_0056.fits.gz;OBJ_MP_1362_0084.fits.gz;OBJ_MP_1362_0112.fits.gz,00000Ct,158,2,3,True,True,0.4735283258710996,0.0,0.8201751192317766,2.781428967172365,0.5326143590732693,25.21489893001006,1.87409648803181,104.93715954075803,0.02395506586530663,32.33984107287275,0.4630957353897294,1078.6619169140688,359.30564780555585,20260114002700010003;20260114002701020026,OBJ_MP_1362_0056.fits.gz;OBJ_MP_1362_0084.fits.gz;OBJ_MP_1362_0112.fits.gz,8037;8482;8745,61054.54614598;61054.57504544;61054.60434583,84.54626140;84.55641869;84.56649730,30.49095246;30.49110431;30.49074231,26;26;26,0->1;0->1;1->2,3,3,61054.54597237268,61054.57487182871,61054.60417222222,84.55641869219102,30.490952462881722,17.31658363342285,19.111858367919922,1139.9651760211457,1103.9066297158106,1.3967963889590465,44.9442465380862,,False,False,85.27993100453561,7.141113143111062,150.44456069559627,61054.44628674991,61054.912968046345,3.0860418911324814,8.114309223310556,dusk,3.0860418911324814,3.0860418911324814
20260114,unknown_catalog,/processed1/20260114/L4/20260114_unknown_links.fits,20260114_unknown_links.fits,34560,2026-06-20T02:02:33.686077+00:00,12,OBJ_MP_0692_0120.fits.gz;OBJ_MP_0692_0145.fits.gz;OBJ_MP_0692_0170.fits.gz,00000Cu,248,2,3,True,True,0.39576909209877204,0.003073585126505738,0.6854852849307044,1.8765565843630436,0.30724178840087013,21.63949561166519,4.88332964784481,104.60519370220914,0.01891638311698377,29.867536150029448,0.3576988814205796,495.70742339364,89.14843027476111,20260114003400010007;20260114003401020030,OBJ_MP_0692_0120.fits.gz;OBJ_MP_0692_0145.fits.gz;OBJ_MP_0692_0170.fits.gz,13192;12868;12733,61054.61169884;61054.63655676;61054.66146122,94.46140805;94.46148111;94.46151561,18.75882332;18.76245584;18.76567480,33;33;33,0->1;0->1;1->2,3,3,61054.611525231485,61054.63638314815,61054.66128760417,94.46148110998833,18.762455839093857,18.032827377319336,18.318784713745117,6407.510437122837,1412.740097531684,1.1942969444207847,20.654475974735,,False,False,94.24347357646879,-4.611269753362984,159.63940467397785,61054.44628674991,61054.912968046345,4.562313557777088,6.6380375566659495,dusk,4.562313557777088,4.562313557777088
