night,product,provenance_path,provenance_basename,provenance_size_bytes,provenance_mtime_utc,source_row,source_file,trk_sub,linkage_id,n_tracklets,n_obs,fit_ok,is_good,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,raan_deg,argp_deg,nu_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,tracklet_ids,image_names,objids,mjds,ras_deg,decs_deg,groups,exp_pairs,review_member_rows,unique_detection_n,first_mjd,median_mjd,last_mjd,median_ra_deg,median_dec_deg,median_mag_aper4,median_mag_psf,median_x_px,median_y_px,time_span_hours,speed_arcsec_per_hour,final_paper_status,initial_human_selected,posthoc_retained,ecliptic_lon_j2000_deg,ecliptic_lat_j2000_deg,solar_elongation_deg,astronomical_dusk_mjd,astronomical_dawn_mjd,hours_after_astronomical_dusk,hours_before_astronomical_dawn,nearest_astronomical_twilight,nearest_twilight_abs_hours,nearest_twilight_signed_hours,jpl_object_name,jpl_ra,jpl_dec,separation_arcsec,jpl_visual_magnitude,jpl_ra_rate_arcsec_per_hour,jpl_dec_rate_arcsec_per_hour,jpl_speed_arcsec_per_hour,jpl_direction_deg,candidate_speed_arcsec_per_hour,candidate_direction_deg,speed_difference_arcsec_per_hour,direction_difference_deg,estimated_error_ra_arcsec,estimated_error_dec_arcsec,joint_score,strict_candidate_association,plausible_candidate_association,jpl_query_state,identification_authority_state
20260208,unknown_catalog,/processed1/20260208/L4/20260208_unknown_links.fits,20260208_unknown_links.fits,48960,2026-06-20T02:29:54.752448+00:00,59,OBJ_MP_0965_0112.fits.gz;OBJ_MP_0965_0144.fits.gz;OBJ_MP_0965_0176.fits.gz,00000Ot,421,2,3,True,True,0.0617017908049728,0.0,0.1068706365921991,2.050512343783159,0.1709389130619085,23.834939278682526,1.4999142687662694,122.7501658049235,0.0140702671797593,24.71927747348673,0.065989391662634,308.40035864735273,177.3244849872605,20260208005700010015;20260208005701020382,OBJ_MP_0965_0112.fits.gz;OBJ_MP_0965_0144.fits.gz;OBJ_MP_0965_0176.fits.gz,21184;22424;20234,61079.55351273;61079.58277725;61079.61199639,106.36422802;106.36144939;106.35874910,24.01588655;24.01602273;24.01612041,56;56;56,0->1;0->1;1->2,3,3,61079.55333912037,61079.58260363426,61079.61182277778,106.3614493875214,24.01602272659079,17.20397186279297,17.137300491333008,8586.25269092795,2992.646977771549,1.4036077777273022,12.850014943639698,retained_after_posthoc_audit,True,True,104.9209661048546,1.4199174442747255,138.17972905370738,61079.46416027349,61079.90195141856,2.842640658491291,7.664346823235974,dusk,2.842640658491291,2.842640658491291,890231 (2013 RR121),07:05:32,"+24 01'46""",88.73,22.5,-20.54,-0.1798,20.540786938187154,180.50153447122864,12.850014943639698,177.3244849872605,7.690771994547456,3.1770494839681476,38.04,38.04,18.160629006239425,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260208,unknown_catalog,/processed1/20260208/L4/20260208_unknown_links.fits,20260208_unknown_links.fits,48960,2026-06-20T02:29:54.752448+00:00,62,OBJ_MP_0965_0112.fits.gz;OBJ_MP_0965_0144.fits.gz;OBJ_MP_0965_0176.fits.gz,00000Ow,435,2,3,True,True,0.119052665950804,0.0,0.206205266203318,9.12936086379938,0.5508995583566482,22.839404493491408,8.364416687319721,106.37229664743258,0.0043233924276958,18.318631320004993,0.0919845575073687,286.0683384504843,166.75394862177575,20260208005700010316;20260208005701020633,OBJ_MP_0965_0112.fits.gz;OBJ_MP_0965_0144.fits.gz;OBJ_MP_0965_0176.fits.gz,55204;59184;53610,61079.55351273;61079.58277725;61079.61199639,108.03194119;108.02952915;108.02702182,23.13627247;23.13677597;23.13733734,56;56;56,0->1;0->1;1->2,3,3,61079.55333912037,61079.58260363426,61079.61182277778,108.02952915093762,23.136775967897847,17.23436737060547,17.236927032470703,5808.081015393084,7735.889645130384,1.4036077777273022,11.919514102103513,retained_after_posthoc_audit,True,True,106.54285995996248,0.7266002614460155,136.59528505396594,61079.46416027349,61079.90195141856,2.842640658491291,7.664346823235974,dusk,2.842640658491291,2.842640658491291,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260210,unknown_catalog,/processed1/20260210/L4/20260210_unknown_links.fits,20260210_unknown_links.fits,20160,2026-06-20T02:34:03.387673+00:00,1,OBJ_MP_0701_0034.fits.gz;OBJ_MP_0701_0063.fits.gz;OBJ_MP_0701_0092.fits.gz,00000P2,35,2,3,True,True,0.3759209478089134,0.0,0.6511141812344862,1.273088242889196,0.0211389576978001,19.761057181804,4.1112989853208,311.9183576080494,-179.98189767182237,25.845322797190978,0.401660515048673,1472.2655467031857,138.70949408606538,20260210000300010010;20260210000301020059,OBJ_MP_0701_0034.fits.gz;OBJ_MP_0701_0063.fits.gz;OBJ_MP_0701_0092.fits.gz,9048;9577;9750,61081.46465229;61081.49216326;61081.51968424,119.77281632;119.76433131;119.75536964,14.23550292;14.24298514;14.25035412,2;2;2,0->1;0->1;1->2,3,3,61081.46447868056,61081.49198965278,61081.519510625,119.76433131168722,14.242985140640837,18.712482452392575,19.105466842651367,1537.9526541752464,2384.735110025935,1.3207666666712612,61.34439777929939,retained_after_posthoc_audit,True,True,118.9561302942293,-6.254795320562468,124.24178506602831,61081.4656541618,61081.90051132425,0.6320517834392376,9.804520115372725,dusk,0.6320517834392376,0.6320517834392376,(2024 QB43),07:59:02,"+14 16'10""",96.81,22.3,-27.84,10.12,29.622288905484666,160.0235035126246,61.34439777929939,138.70949408606538,31.722108873814726,21.31400942655921,33.13,33.13,25.119772328365027,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260213,unknown_catalog,/processed1/20260213/L4/20260213_unknown_links.fits,20260213_unknown_links.fits,54720,2026-06-20T02:38:35.881441+00:00,23,OBJ_MP_0699_0095.fits.gz;OBJ_MP_0699_0123.fits.gz;OBJ_MP_0699_0151.fits.gz,00000RM,350,2,3,True,True,0.1588580720815993,0.0,0.2751502520377691,1.4313588831659494,0.0917721547524057,22.934573429037982,355.4238241712163,141.00618530069056,0.0186131909995199,27.295273119447923,0.1327767269226828,472.8121903993252,167.09367394751888,20260213001600010027;20260213001601020070,OBJ_MP_0699_0095.fits.gz;OBJ_MP_0699_0123.fits.gz;OBJ_MP_0699_0151.fits.gz,30394;29340;29418,61084.51596205;61084.54276682;61084.56954119,115.19730123;115.19381711;115.19019919,15.02705266;15.02779785;15.02862442,15;15;15,0->1;0->1;1->2,3,3,61084.5157884375,61084.54259320602,61084.56936758102,115.19381710719264,15.027797852897525,18.97908592224121,18.95909881591797,832.1375705991653,5045.019152971005,1.285899444425013,19.700507933305214,retained_after_posthoc_audit,True,True,114.43817896074144,-6.299944887708342,128.8937021200707,61084.46790286015,61084.89821380013,1.792568300734274,8.534894258715212,dusk,1.792568300734274,1.792568300734274,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260216,unknown_catalog,/processed1/20260216/L4/20260216_unknown_links.fits,20260216_unknown_links.fits,37440,2026-06-20T02:43:35.470688+00:00,0,OBJ_MP_1107_0038.fits.gz;OBJ_MP_1107_0066.fits.gz;OBJ_MP_1107_0094.fits.gz,00000UH,90,2,3,True,True,0.033055928156522,0.0,0.0572545470584428,2.694123225758034,0.5218309111234035,21.81567915100756,69.3428007429433,243.36557992601735,-179.99778813279477,10.171662356324347,0.0200108843857742,711.0068866882181,154.44598363731478,20260216000800010006;20260216000801020039,OBJ_MP_1107_0038.fits.gz;OBJ_MP_1107_0066.fits.gz;OBJ_MP_1107_0094.fits.gz,2273;2695;2393,61087.44937080;61087.47632191;61087.50325606,124.99946417;124.99430327;124.98916718,21.17834902;21.18065128;21.18293976,7;7;7,0->1;0->1;1->2,3,3,61087.4491971875,61087.476148298614,61087.5030824537,124.99430327354555,21.18065128115042,16.187015533447266,16.191118240356445,1264.0950684799343,1307.3023329330572,1.2932463887846095,29.62528694534242,retained_after_posthoc_audit,True,True,122.34640301150364,1.5841462004979343,121.21763739389375,61087.47015924465,61087.89575776354,0.1437372951186262,10.07062715815846,dusk,0.1437372951186262,0.1437372951186262,165705 (2001 PP61),08:19:52,"+21 13'12""",170.8,20.5,-23.97,4.821,24.450009018403243,168.62802481186796,29.62528694534242,154.44598363731478,5.175277926939177,14.182041174553177,43.15,43.15,34.28721012745181,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260216,unknown_catalog,/processed1/20260216/L4/20260216_unknown_links.fits,20260216_unknown_links.fits,37440,2026-06-20T02:43:35.470688+00:00,1,OBJ_MP_0971_0044.fits.gz;OBJ_MP_0971_0072.fits.gz;OBJ_MP_0971_0100.fits.gz,00000UI,208,2,3,True,True,0.0219497881999745,0.0,0.0380181483777317,2.298790120806364,0.0864759775621541,21.278821523459488,10.68345218959862,124.00059850361988,0.0090836583601751,21.4236532763111,0.032980374185192,711.659040660151,154.39595290348586,20260216001400010038;20260216001401020086,OBJ_MP_0971_0044.fits.gz;OBJ_MP_0971_0072.fits.gz;OBJ_MP_0971_0100.fits.gz,20889;23398;22931,61087.45521934;61087.48215725;61087.50903462,124.99833407;124.99319517;124.98804527,21.17883599;21.18115359;21.18343334,13;13;13,0->1;0->1;1->2,3,3,61087.45504572917,61087.48198363426,61087.50886100694,124.99319516886877,21.18115359183483,16.253971099853516,16.22252655029297,8269.11308300901,7792.4158505426285,1.2915666665649042,29.652460027506297,retained_after_posthoc_audit,True,True,122.34528201376708,1.5843994556117245,121.21907598048892,61087.47015924465,61087.89575776354,0.2837853505625389,9.930579102714546,dusk,0.2837853505625389,0.2837853505625389,165705 (2001 PP61),08:19:52,"+21 13'12""",169.8,20.5,-23.98,4.814,24.458434046357095,168.64871996868052,29.652460027506297,154.39595290348586,5.194025981149203,14.25276706519466,43.15,43.15,34.088964345714004,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260309,unknown_catalog,/processed1/20260309/L4/20260309_unknown_links.fits,20260309_unknown_links.fits,14400,2026-06-20T02:58:37.498340+00:00,1,OBJ_MP_1402_0036.fits.gz;OBJ_MP_1402_0057.fits.gz;OBJ_MP_1402_0078.fits.gz;OBJ_MP_1402_0194.fits.gz,000011l,35,3,4,True,True,0.19100792233934,0.1290535387901832,0.2843855296271108,7.738314405051875,0.4701688556333134,19.16655243394908,15.228366214561383,175.34182536296197,0.0108019055383301,17.835479709754274,0.127688709559028,355.1821089478304,141.5235322882326,20260309000600010017;20260309000601020043;20260309000602030064,OBJ_MP_1402_0036.fits.gz;OBJ_MP_1402_0057.fits.gz;OBJ_MP_1402_0078.fits.gz;OBJ_MP_1402_0194.fits.gz,8987;8262;7242;5587,61108.69596667;61108.71591163;61108.73585442;61108.84604516,197.23727257;197.23574447;197.23416509;197.22568086,0.58298451;0.58429178;0.58550505;0.59223424,5;5;5;5,0->1;0->1;1->2;2->3,4,4,61108.69579305556,61108.72570941551,61108.845871550926,197.23495477889543,0.5848984131581034,17.392541885375977,17.479310989379883,505.4059432808454,6893.164689163088,3.6018838888267055,14.799254539492932,retained_after_posthoc_audit,True,True,195.66136747433816,7.308097421571621,49.37362483478301,61108.486160046654,61108.87476517888,5.749184852465987,3.577338320959825,dawn,3.577338320959825,-3.577338320959825,C/2025 Y1 (ATLAS),13:08:56,"+00 35'06""",0.1757,18.6,-11.69,9.271,14.920038237216419,141.58308591649697,14.799254539492932,141.5235322882326,0.1207836977234873,0.05955362826438204,60.77,60.77,0.0701246130494437,True,True,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260310,unknown_catalog,/processed1/20260310/L4/20260310_unknown_links.fits,20260310_unknown_links.fits,46080,2026-06-20T02:59:16.204596+00:00,56,OBJ_MP_1111_0218.fits.gz;OBJ_MP_1111_0237.fits.gz;OBJ_MP_1111_0256.fits.gz,000012m,730,2,3,True,True,0.0364536352718913,0.0,0.0631395484115007,2.104123273384414,0.001959615895071,17.879904708746757,19.063792775151768,132.40604421032884,0.006605953019761,20.57351870853188,0.0342573307289413,577.4396697887792,140.24291005620327,20260310006600010026;20260310006601020075,OBJ_MP_1111_0218.fits.gz;OBJ_MP_1111_0237.fits.gz;OBJ_MP_1111_0256.fits.gz,12130;11491;11439,61109.64321264;61109.66356953;61109.68396617,137.61778894;137.61512571;137.61245600,19.55423987;19.55634829;19.55842043,65;65;65,0->1;0->1;1->2,3,3,61109.643039027775,61109.66339591435,61109.68379255787,137.61512571444212,19.556348289512417,18.29674530029297,18.56931495666504,4920.172999962961,5910.289445430736,0.9780847223591992,24.05998624119913,retained_after_posthoc_audit,True,True,134.1961944579745,3.1203430347636547,110.57545443537698,61109.486940377064,61109.87362821199,4.234932894876692,5.0455751434201375,dusk,4.234932894876692,4.234932894876692,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260310,unknown_catalog,/processed1/20260310/L4/20260310_unknown_links.fits,20260310_unknown_links.fits,46080,2026-06-20T02:59:16.204596+00:00,77,OBJ_MP_1402_0335.fits.gz;OBJ_MP_1402_0360.fits.gz;OBJ_MP_1402_0385.fits.gz,000012H,1026,2,3,True,True,0.0396401136872268,0.0,0.0686586909240834,7.672505887849127,0.465624392151104,19.037866922219617,15.258738381324772,175.45797225130798,0.0035187453159094,17.80789261632792,0.0324292880751441,366.56531100911553,141.96601867862503,20260310010800010015;20260310010801020034,OBJ_MP_1402_0335.fits.gz;OBJ_MP_1402_0360.fits.gz;OBJ_MP_1402_0385.fits.gz,9490;8788;9375,61109.76236976;61109.78681441;61109.81133390,197.15530760;197.15334991;197.15138038,0.64928121;0.65079589;0.65235303,107;107;107,0->1;0->1;1->2,3,3,61109.762196145835,61109.78664079861,61109.811160289355,197.15334990980924,0.650795890950309,17.2771053314209,17.480560302734375,701.2674365661501,6629.5120894709535,1.175139444472734,15.273554625379814,retained_after_posthoc_audit,True,True,195.55992938351625,7.337700544210436,49.53571665007322,61109.486940377064,61109.87362821199,7.192810117034242,2.0876979212625884,dawn,2.0876979212625884,-2.0876979212625884,C/2025 Y1 (ATLAS),13:08:37,"+00 39'03""",0.1459,18.5,-12.0,9.361,15.219340360212724,142.04280067464416,15.273554625379814,141.96601867862503,0.05421426516709005,0.07678199601912183,55.57,55.57,0.040561358286288846,True,True,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260311,unknown_catalog,/processed1/20260311/L4/20260311_unknown_links.fits,20260311_unknown_links.fits,37440,2026-06-20T03:01:21.461191+00:00,66,OBJ_MP_1402_0297.fits.gz;OBJ_MP_1402_0323.fits.gz;OBJ_MP_1402_0349.fits.gz,000013V,1139,2,3,True,True,0.0460696132938598,0.0030735851265057,0.079735693899329,1.5029072143168811,0.1350098129372073,23.85267930959282,4.596151787967966,172.65906329386823,0.0179042921524516,27.830515159900013,0.0389773965145521,371.6322934891143,142.54470568581297,20260311009000010030;20260311009001020051,OBJ_MP_1402_0297.fits.gz;OBJ_MP_1402_0323.fits.gz;OBJ_MP_1402_0349.fits.gz,10677;9809;7089,61110.74260630;61110.76784435;61110.79315363,197.07819105;197.07611460;197.07404848,0.71072080;0.71232674;0.71389414,89;89;89,0->1;0->1;1->2,3,3,61110.74243268518,61110.76767074074,61110.79298002315,197.0761146045194,0.7123267367633851,17.28526496887207,17.500574111938477,900.6640101378208,6353.190779496289,1.2131361112114971,15.484678895379764,retained_after_posthoc_audit,True,True,195.46423574594493,7.364925471216301,49.687451948730626,61110.4877236485,61110.87248112799,6.718730213760864,2.5154492940637283,dawn,2.5154492940637283,-2.5154492940637283,C/2025 Y1 (ATLAS),13:08:18,"+00 42'44""",0.0352,18.5,-12.29,9.44,15.497022294621635,142.47198411543906,15.484678895379764,142.54470568581297,0.012343399241871111,0.0727215703739148,50.97,50.97,0.011854777272793382,True,True,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260407,unknown_catalog,/processed1/20260407/L4/20260407_unknown_links.fits,20260407_unknown_links.fits,60480,2026-06-20T03:08:23.243117+00:00,77,OBJ_MP_1398_0255.fits.gz;OBJ_MP_1398_0277.fits.gz;OBJ_MP_1398_0299.fits.gz,0000188,1081,2,3,True,True,0.1540885227126328,0.0,0.266889150201511,1.647459687612105,0.2109063418946895,22.618673546102094,5.456064097068353,189.29232237811533,0.0157190051515493,28.74595320140162,0.1658168179269931,398.5961505970075,166.61146174919747,20260407006000010038;20260407006001020091,OBJ_MP_1398_0255.fits.gz;OBJ_MP_1398_0277.fits.gz;OBJ_MP_1398_0299.fits.gz,8253;7596;7354,61137.71129498;61137.73271568;61137.75425957,187.11875000;187.11635619;187.11408429,7.29559469;7.29621497;7.29669635,59;59;59,0->1;0->1;1->2,3,3,61137.71112136574,61137.73254207176,61137.754085960645,187.11635618951505,7.296214967555942,18.627365112304688,18.61006546020508,8326.79788062905,6096.87167267817,1.0311502777040005,16.60817294154198,retained_after_posthoc_audit,True,True,183.6180847748003,9.519462132472238,63.03865351993239,61137.51045370695,61137.838828573695,5.330120755475946,2.550876046414487,dawn,2.550876046414487,-2.550876046414487,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260407,unknown_catalog,/processed1/20260407/L4/20260407_unknown_links.fits,20260407_unknown_links.fits,60480,2026-06-20T03:08:23.243117+00:00,81,OBJ_MP_1531_0257.fits.gz;OBJ_MP_1531_0279.fits.gz;OBJ_MP_1531_0301.fits.gz,000018c,1098,2,3,True,True,0.2558224991978587,0.0,0.4430975663299396,8.88722533916371,0.5386636614529757,26.990573821561632,16.969249594669588,171.41700858671396,0.0031635164831381,18.246225362964555,0.2042233678611769,429.07782675507434,167.42961412659025,20260407006200010005;20260407006201020057,OBJ_MP_1531_0257.fits.gz;OBJ_MP_1531_0279.fits.gz;OBJ_MP_1531_0301.fits.gz,3011;2725;2869,61137.71312583;61137.73456829;61137.75608936,187.11859574;187.11619935;187.11355708,7.29566363;7.29624642;7.29677814,61;61;61,0->1;0->1;1->2,3,3,61137.712952222224,61137.73439467593,61137.755915752314,187.11619934927137,7.296246420859296,18.530046463012695,18.45623207092285,816.3119100476306,2453.1776286289546,1.0311247221543454,17.87824278146143,retained_after_posthoc_audit,True,True,183.61792746827683,9.519428697280574,63.03890950031698,61137.51045370695,61137.838828573695,5.374583255499601,2.5064135463908315,dawn,2.5064135463908315,-2.5064135463908315,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260410,unknown_catalog,/processed1/20260410/L4/20260410_unknown_links.fits,20260410_unknown_links.fits,23040,2026-06-20T03:10:10.199069+00:00,3,OBJ_MP_1263_0201.fits.gz;OBJ_MP_1263_0214.fits.gz;OBJ_MP_1263_0236.fits.gz;OBJ_MP_1263_0258.fits.gz,000018w,159,3,4,True,True,0.2881475810797971,0.0775281005080397,0.5550438617397856,4.37153308557641,0.0621139267813439,7.859269049431287,181.57853900020368,4.9389724104996455,0.0034045801201711,15.159564940070387,0.2284717879854429,651.2018669767655,132.395333638191,20260410002900010010;20260410002901020060;20260410002902030118,OBJ_MP_1263_0201.fits.gz;OBJ_MP_1263_0214.fits.gz;OBJ_MP_1263_0236.fits.gz;OBJ_MP_1263_0258.fits.gz,2678;2653;2430;2414,61140.65107793;61140.66369913;61140.68519747;61140.70672979,182.57937417;182.57797531;182.57522609;182.57263057,3.41377007;3.41554032;3.41838355;3.42122515,28;28;28;28,0->1;0->1;1->2;2->3,4,4,61140.65090431713,61140.674274687495,61140.70655618056,182.57660070011468,3.4169619333107937,18.31671142578125,18.53685760498047,954.2387060462196,1962.6990956693169,1.335644722217694,27.133411124031895,retained_after_posthoc_audit,True,True,181.00424899930235,4.159133645020746,65.60268261765209,61140.513229781325,61140.83491935073,3.865077748079784,3.855471917660907,dawn,3.855471917660907,-3.855471917660907,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260410,unknown_catalog,/processed1/20260410/L4/20260410_unknown_links.fits,20260410_unknown_links.fits,23040,2026-06-20T03:10:10.199069+00:00,11,OBJ_MP_1398_0222.fits.gz;OBJ_MP_1398_0244.fits.gz;OBJ_MP_1398_0266.fits.gz,000018E,394,2,3,True,True,0.2314731358717556,0.0,0.4009232319171748,1.6075587813190408,0.1913204000011016,22.382073478232616,5.311150906933848,191.5594876276812,0.0156098976020612,28.512528127248856,0.2242064337393679,422.1690067911261,166.04727901899216,20260410003800010034;20260410003801020100,OBJ_MP_1398_0222.fits.gz;OBJ_MP_1398_0244.fits.gz;OBJ_MP_1398_0266.fits.gz,7459;7244;7277,61140.67174204;61140.69324917;61140.71475771,186.77807472;186.77547754;186.77313832,7.37254437;7.37318528;7.37376069,37;37;37,0->1;0->1;1->2,3,3,61140.671568425925,61140.69307555556,61140.71458409722,186.77547754383227,7.373185275481573,18.735841751098633,18.6312313079834,8557.339018994282,4974.3282896078035,1.032376111135818,17.59037528296359,retained_after_posthoc_audit,True,True,183.2727668161974,9.454653987702924,63.53962041682579,61140.513229781325,61140.83491935073,4.316298581601586,3.404251084139105,dawn,3.404251084139105,-3.404251084139105,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260410,unknown_catalog,/processed1/20260410/L4/20260410_unknown_links.fits,20260410_unknown_links.fits,23040,2026-06-20T03:10:10.199069+00:00,14,OBJ_MP_1531_0224.fits.gz;OBJ_MP_1531_0246.fits.gz;OBJ_MP_1531_0268.fits.gz,000018H,420,2,3,True,True,0.0717096678519014,0.0,0.1242047881133818,8.75950012665033,0.5319367613959053,25.36845624615088,17.51464156385377,171.3559565111637,0.0031613480210567,18.206296239962008,0.0547450745019165,411.5991803065514,166.34794389308334,20260410004000010006;20260410004001020079,OBJ_MP_1531_0224.fits.gz;OBJ_MP_1531_0246.fits.gz;OBJ_MP_1531_0268.fits.gz,1575;1578;1612,61140.67358976;61140.69509791;61140.71661800,186.77773058;186.77534482;186.77291016,7.37272530;7.37328370;7.37388643,39;39;39,0->1;0->1;1->2,3,3,61140.67341614583,61140.69492429398,61140.71644438658,186.7753448218944,7.373283696917185,18.597091674804688,18.547657012939453,1050.0453291489705,1328.9026319611448,1.0326777779264376,17.14996584610631,retained_after_posthoc_audit,True,True,183.2726046062043,9.45469146249491,63.53988544799439,61140.513229781325,61140.83491935073,4.36066830373602,3.3598813620046712,dawn,3.3598813620046712,-3.3598813620046712,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260420,unknown_catalog,/processed1/20260420/L4/20260420_unknown_links.fits,20260420_unknown_links.fits,63360,2026-06-20T03:11:24.312650+00:00,23,OBJ_MP_1262_0193.fits.gz;OBJ_MP_1262_0215.fits.gz;OBJ_MP_1262_0237.fits.gz,000019o,807,2,3,True,True,0.1242174640115778,0.0,0.2151509588554114,4.478614251382347,0.173851599752708,1.6012997666574944,21.3156119214583,167.074978354688,0.0032760252261517,16.77640301147273,0.1014222107752442,500.3525654563898,131.37555339454292,20260420004600010031;20260420004601020094,OBJ_MP_1262_0193.fits.gz;OBJ_MP_1262_0215.fits.gz;OBJ_MP_1262_0237.fits.gz,9841;9787;9447,61150.64630008;61150.66847160;61150.68996867,181.56508727;181.56302591;181.56106275,4.58758098;4.58983665;4.59213597,45;45;45,0->1;0->1;1->2,3,3,61150.64612646991,61150.668297986114,61150.68979505787,181.5630259071264,4.589836653007128,18.32483291625977,18.64934730529785,1261.0578311675886,6561.033606790152,1.0480461110710166,20.848023560682908,retained_after_posthoc_audit,True,True,179.6051743586297,4.8315082824435045,67.56899002906303,61150.522919831994,61150.82195352507,3.489075698889792,3.6877329348935746,dusk,3.489075698889792,3.489075698889792,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260422,unknown_catalog,/processed1/20260422/L4/20260422_unknown_links.fits,20260422_unknown_links.fits,11520,2026-06-20T03:13:15.706518+00:00,0,OBJ_MP_1262_0061.fits.gz;OBJ_MP_1262_0083.fits.gz;OBJ_MP_1262_0105.fits.gz,00001aJ,102,2,3,True,True,0.3325064186619596,0.0,0.5759180109652824,5.666186964234914,0.2764093340542679,1.907383198679204,163.63575693567873,24.353580446325072,0.0029492438065454,16.618666467587996,0.2703033914540655,446.4910623765072,128.28349097207945,20260422001100010025;20260422001101020059,OBJ_MP_1262_0061.fits.gz;OBJ_MP_1262_0083.fits.gz;OBJ_MP_1262_0105.fits.gz,7522;7313;6471,61152.56406337;61152.58603016;61152.60803954,181.41102522;181.40948256;181.40763436,4.78310954;4.78519624;4.78739078,10;10;10,0->1;0->1;1->2,3,3,61152.563889756944,61152.585856550926,61152.60786592593,181.40948256214065,4.785196238117394,18.508499145507812,18.968656539916992,1884.6403313954736,6035.733264871974,1.055428055638913,18.6037942656878,retained_after_posthoc_audit,True,True,179.3861169784141,4.949550335428325,67.896824766555,61152.5249324637,61152.819395536986,1.4621780934976414,5.60493566544028,dusk,1.4621780934976414,1.4621780934976414,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260503,unknown_catalog,/processed1/20260503/L4/20260503_unknown_links.fits,20260503_unknown_links.fits,23040,2026-06-20T03:17:18.442871+00:00,18,OBJ_MP_1397_0200.fits.gz;OBJ_MP_1397_0222.fits.gz;OBJ_MP_1397_0244.fits.gz,00001d1,389,2,3,True,True,0.285782819954253,0.0,0.494990364091075,1.211561832977914,0.0729951766912974,20.595289561172127,3.199592680327334,29.234143161729865,-179.9860167577929,25.15141573014832,0.2621031282176584,336.4614905092322,174.31503999259138,20260503003703040074;20260503003704050094,OBJ_MP_1397_0200.fits.gz;OBJ_MP_1397_0222.fits.gz;OBJ_MP_1397_0244.fits.gz,5678;5357;5068,61163.67037250;61163.69230363;61163.71405503,184.30765516;184.30553642;184.30355493,7.78959427;7.78993959;7.78999830,36;36;36,3->4;3->4;4->5,3,3,61163.67019888889,61163.69213002315,61163.71388142361,184.30553642405536,7.789939589643245,18.32927131652832,18.43425178527832,6523.997778590991,5050.137042857033,1.048380833293777,14.019228771218009,retained_after_posthoc_audit,True,True,180.83190637361668,8.854716450910084,67.19746426604935,61163.53633498125,61163.80577811334,3.73908100562403,2.7275541645940393,dawn,2.7275541645940393,-2.7275541645940393,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
