object_key,detection_count,night_count,time_baseline_days
N:215834,2,2,36.914954826388566
N:575490,5,2,24.830322164350946
S:2011un467,1,1,0.0
N:47920,4,3,32.9567567129634
N:92456,3,3,75.79729503472481
N:724144,1,1,0.0
S:2020sm80,1,1,0.0
N:29443,1,1,0.0
N:87166,1,1,0.0
N:19701,4,2,16.04210665509163
N:729467,1,1,0.0
N:32370,1,1,0.0
N:80947,1,1,0.0
N:83756,2,1,0.03372752315044636
N:100536,4,3,8.860842569440138
N:460833,1,1,0.0
N:65532,1,1,0.0
N:99586,1,1,0.0
S:2007rr86,1,1,0.0
S:2025tf66,1,1,0.0
N:78788,1,1,0.0
N:212514,1,1,0.0
N:360648,1,1,0.0
N:435143,1,1,0.0
N:953,25,8,30.96619539351377
N:234422,2,2,2.9383972916621133
N:493259,1,1,0.0
N:74507,11,4,8.887314675928792
N:101600,1,1,0.0
N:302309,1,1,0.0
N:153199,2,2,2.9333721759248874
N:51271,1,1,0.0
N:339300,2,1,0.06437480324530043
N:354819,2,2,2.974598495369719
N:601785,1,1,0.0
N:174464,2,1,0.029972974538395647
N:146538,1,1,0.0
S:2025ve32,1,1,0.0
N:10142,33,11,63.878830208333966
N:10482,30,11,63.86992681713309
N:21469,1,1,0.0
N:43469,12,5,27.88626881944947
N:54796,8,4,18.845809421298327
N:56361,7,4,17.855451076393365
N:72813,14,6,26.934640335653967
N:81446,1,1,0.0
N:84488,1,1,0.0
N:86940,9,4,18.871355497685727
N:93805,5,2,2.995695844911097
N:94611,9,5,18.847901990746323
N:100870,1,1,0.0
N:111485,2,2,3.0199501620372757
N:123241,3,2,3.0199501620372757
N:125170,2,2,63.853917384265515
N:176657,4,3,17.855451076393365
N:197462,7,4,18.847901990746323
N:211687,8,4,17.83546127314912
N:233855,1,1,0.0
N:360568,10,4,17.786849826392427
N:409321,7,4,18.847901990746323
N:49744,3,2,2.982201701386657
N:71846,15,6,18.87761542823864
N:80165,7,4,17.822592673612235
N:203874,1,1,0.0
N:344697,2,2,7.8946688425930915
N:711356,1,1,0.0
N:721920,1,1,0.0
N:20338,2,2,17.793736018516938
N:98248,11,6,17.793736018516938
N:469676,1,1,0.0
N:3461,31,12,63.87599620370747
N:31528,18,7,26.94186844907381
N:35257,1,1,0.0
N:35295,18,8,27.893496342592698
N:38329,2,2,3.021179016206588
N:44568,12,5,18.867661423617392
N:49551,14,5,26.90860310185235
N:79448,10,5,26.915255081024952
N:84904,9,5,18.867661423617392
N:99484,23,10,63.83247193287389
N:116595,1,1,0.0
N:123867,2,1,0.03335892361064907
N:181001,1,1,0.0
N:204283,4,2,18.844221388892038
N:232328,1,1,0.0
N:292953,1,1,0.0
N:306643,5,4,17.73360978009441
N:12260,11,6,26.91548196759686
N:71269,22,9,27.885805034726218
N:74667,5,3,18.81086246528139
N:99197,6,4,18.834302500006743
N:166885,3,2,2.987820092595939
N:437552,4,2,2.9635684953755117
N:587581,1,1,0.0
N:23311,17,8,63.81459123842069
N:67921,1,1,0.0
N:165244,1,1,0.0
N:250991,1,1,0.0
N:542651,1,1,0.0
S:2011wy44,1,1,0.0
N:11788,1,1,0.0
N:13535,11,5,27.902823020835058
N:15222,25,10,63.87408263888938
N:21890,6,3,17.776711400460044
N:22319,1,1,0.0
N:27944,19,8,63.87229192129598
N:28709,2,1,0.03337149305298226
N:29663,9,6,26.895672881946666
N:31842,2,2,18.83410189814458
N:32662,1,1,0.0
N:35678,8,4,42.87633446758991
N:35790,4,3,18.83410189814458
N:48002,3,2,18.83410189814458
N:53434,21,9,63.88119531249686
N:69296,2,2,18.857505405088887
N:74248,1,1,0.0
N:77413,5,3,18.80457586805278
N:87253,6,4,18.857505405088887
N:91722,8,3,27.9274437847198
N:93076,2,2,17.776711400460044
N:97056,2,2,18.857505405088887
N:98159,3,1,0.0412764814827824
N:101349,6,3,18.857505405088887
N:106687,8,4,18.80457586805278
N:143451,1,1,0.0
N:148116,11,4,63.85146372685267
N:168852,4,2,18.83410189814458
N:193782,3,1,0.0746277777798241
N:194578,3,1,0.0746277777798241
N:269981,1,1,0.0
N:339355,6,2,18.857505405088887
N:1427,25,10,63.838920428243
N:5852,19,10,63.847823819443875
N:7461,19,9,63.83342594907299
N:11449,18,7,27.891788055560028
N:19180,16,8,27.869451527782076
N:21177,10,6,26.891214050927374
N:21854,3,2,18.8007304050916
N:26518,10,6,26.91355583333643
N:27649,15,7,63.83342594907299
N:31174,11,5,20.83647784722416
N:58231,7,3,20.801019479171373
N:67707,5,3,26.886941655095143
N:74524,5,3,18.830072083335835
N:88333,8,3,18.830072083335835
N:105985,5,3,18.8007304050916
N:115881,2,2,18.80663690972142
N:139922,3,2,17.751109108801757
N:160710,2,1,0.03515631944901543
N:174237,1,1,0.0
N:219247,1,1,0.0
N:651160,2,1,0.03515631944901543
N:39254,9,3,18.79926677083131
N:128135,1,1,0.0
N:211182,1,1,0.0
N:447576,1,1,0.0
N:15421,9,4,33.97815502314188
N:16097,4,4,34.8964720601798
N:20265,3,2,22.8393086226788
N:24742,7,3,33.97815502314188
N:46687,7,4,33.94736469907366
N:48105,1,1,0.0
N:48520,1,1,0.0
N:61299,4,2,22.921779872682237
N:72525,1,1,0.0
N:84106,1,1,0.0
N:84807,9,4,34.786295289348345
N:166781,1,1,0.0
N:223223,1,1,0.0
N:291515,1,1,0.0
S:2015rb324,1,1,0.0
N:238857,3,2,22.68252156249946
N:353766,1,1,0.0
S:2014rg57,1,1,0.0
S:2019vm68,1,1,0.0
N:52058,1,1,0.0
N:179703,1,1,0.0
N:602454,1,1,0.0
N:822097,1,1,0.0
N:27404,3,2,24.85172956018505
N:38816,7,4,26.961656527782907
N:42760,1,1,0.0
N:61033,2,2,34.80756825231947
N:75048,1,1,0.0
N:75351,4,3,34.855263506949996
N:76666,11,5,34.78450811342918
N:89880,3,2,24.967891006948776
N:154987,1,1,0.0
N:315325,1,1,0.0
S:2022bt41,1,1,0.0
N:80803,4,2,24.81821334490087
N:84613,2,2,24.81821334490087
N:183932,2,1,0.03804771990689915
N:235392,6,3,26.954524560183927
N:412368,1,1,0.0
N:542080,1,1,0.0
S:2022hq13,1,1,0.0
N:627498,1,1,0.0
N:26102,2,1,0.03350858796329703
N:48756,10,4,34.824305335649115
N:67910,4,2,24.921795289352303
N:99496,1,1,0.0
N:105075,12,2,25.006009571756294
N:112924,1,1,0.0
N:125742,1,1,0.0
N:129883,8,2,24.96609873842681
N:142838,2,2,34.75287630787352
N:149298,1,1,0.0
N:128380,5,2,24.972500983792997
N:250373,2,2,34.719367719910224
N:281746,2,2,36.858526319447265
N:256663,1,1,0.0
N:499712,1,1,0.0
N:14286,3,1,0.0715165856454405
N:19530,3,2,32.01877193286782
N:25702,10,6,49.95878395833279
N:28122,1,1,0.0
N:35313,6,5,34.83739347221854
N:36505,3,2,30.012009768513963
N:40065,8,4,34.81441079860815
N:49704,3,1,0.0715165856454405
N:50635,7,4,34.78970217592723
N:50909,11,6,36.95025644675479
N:51913,2,1,0.033478194440249354
N:52504,2,1,0.0715165856454405
N:60665,3,1,0.03433270833193092
N:61539,8,5,36.94327696759137
N:75491,7,4,34.851025462958205
N:79295,4,2,32.01877193286782
N:84456,1,1,0.0
N:97081,1,1,0.0
N:114212,2,1,0.033478194440249354
N:133838,7,5,36.89121637731296
N:144540,3,1,0.0715165856454405
N:158414,3,2,26.942661655091797
N:193265,1,1,0.0
N:201793,5,3,36.88438657407096
N:234251,1,1,0.0
N:239654,1,1,0.0
N:418858,1,1,0.0
N:16015,5,3,34.7613805324072
N:113459,1,1,0.0
N:114412,3,2,34.80476814814756
N:238785,1,1,0.0
N:13736,1,1,0.0
N:97332,6,4,34.765876886573096
N:191557,1,1,0.0
N:787601,1,1,0.0
N:27292,5,3,32.0271768518578
N:38184,6,5,34.77045288194495
N:38464,2,1,0.03351192129775882
N:46036,5,3,36.91363777778315
N:50775,6,3,36.912770057875605
N:62768,3,2,34.784227280099
N:66054,4,2,3.0834075000020675
N:84567,6,3,32.01424291667354
N:84647,6,4,36.88985091435461
N:94719,3,1,0.07152335648424923
N:104246,11,4,33.0317743865744
N:137162,15,6,36.94158990740834
N:176236,2,1,0.03351192129775882
N:225419,5,2,3.0834075000020675
N:259723,1,1,0.0
S:2010th35,1,1,0.0
N:32599,2,2,2.994824710651301
N:41997,5,3,32.01035309027793
N:51900,4,2,3.0498955787043087
N:76082,2,2,34.779702557869314
N:79798,1,1,0.0
N:80500,7,4,49.93751295139373
N:114330,2,2,49.9197971412068
N:253897,3,2,49.89881695601798
N:310580,5,4,47.909072152782755
N:13127,14,8,48.86943445602083
N:28374,6,5,48.84789672453917
N:138110,1,1,0.0
N:194994,3,2,3.0118841435178183
N:683823,1,1,0.0
N:738805,2,1,0.0008498032402712852
N:90888,3,2,15.990327106483164
N:21153,26,6,28.06040876157931
N:129437,4,2,27.02105627315177
N:84709,1,1,0.0
N:36236,1,1,0.0
N:87680,4,2,27.02169480323937
N:270415,9,5,34.00348174768442
N:177615,1,1,0.0
N:524682,1,1,0.0
N:69446,1,1,0.0
N:389028,1,1,0.0
N:493391,1,1,0.0
N:254840,1,1,0.0
N:860701,1,1,0.0
N:320432,1,1,0.0
N:725389,1,1,0.0
N:202219,1,1,0.0
N:47748,7,4,17.831257731479127
N:68938,2,1,0.06971406249795109
N:160237,6,3,18.863257164353854
N:180415,1,1,0.0
N:211104,1,1,0.0
N:346531,1,1,0.0
N:363451,1,1,0.0
N:59502,1,1,0.0
N:97477,4,3,17.827305671300564
N:180348,1,1,0.0
N:302707,1,1,0.0
N:46767,6,4,18.858051782401162
N:117150,3,2,3.0231826736053335
N:133689,2,2,18.773146736108174
N:266284,1,1,0.0
N:551257,1,1,0.0
N:70039,22,9,37.80532525463059
N:215677,1,1,0.0
N:208713,1,1,0.0
N:737523,1,1,0.0
S:2015ru341,1,1,0.0
N:21066,3,2,17.775199803239957
N:41892,14,7,27.923030682868557
N:166235,8,3,18.800162766201538
N:183207,1,1,0.0
N:219822,2,1,0.07021467592858244
N:260050,1,1,0.0
N:312650,1,1,0.0
N:416485,1,1,0.0
N:228359,1,1,0.0
N:180325,2,2,18.729948090272956
N:27871,1,1,0.0
N:29760,13,5,20.86097879629233
N:36847,2,1,0.07017629629262956
N:72881,4,2,17.792666006942454
N:74733,1,1,0.0
N:103000,11,7,36.848957499998505
N:107444,3,2,17.766010775463656
N:123663,9,4,26.887667719907768
N:161555,1,1,0.0
N:165440,3,2,17.766877465277503
N:217006,2,1,0.07017629629262956
N:413450,1,1,0.0
S:2019ay123,1,1,0.0
N:33551,3,2,17.73360614583362
N:63326,2,1,0.03690497684874572
N:76653,2,2,20.827707476848445
N:116091,3,3,33.89587679397664
N:441069,1,1,0.0
N:522840,1,1,0.0
N:875982,1,1,0.0
N:879748,1,1,0.0
N:103566,2,2,18.695264548608975
N:176979,1,1,0.0
N:196195,1,1,0.0
N:13769,6,5,36.818690983789566
N:22807,25,8,36.85123334490345
N:27369,10,3,24.991986631939653
N:28110,1,1,0.0
N:53543,6,4,33.95814454861102
N:54709,9,3,20.85114280092239
N:72148,8,4,21.841730567124614
N:76916,2,1,0.07046738425560761
N:83076,8,4,22.947318854159676
N:85832,26,8,36.85123334490345
N:105031,6,4,33.92894456018257
N:130542,2,2,22.83789414351486
N:189121,3,2,18.781662245368352
N:201416,6,2,17.99436307870201
N:333307,7,3,99.81875780092378
N:409699,1,1,0.0
N:33565,7,5,33.92504984953848
N:64342,5,3,20.8286691550893
N:31922,7,4,22.876851469904068
N:35661,7,4,22.822775381944666
N:48724,18,9,36.81724771990412
N:59083,13,6,33.95755591434863
N:61513,1,1,0.0
N:63050,5,3,33.92941248842544
N:74171,6,5,36.84793523148255
N:85789,13,6,33.95755591434863
N:91828,5,2,22.863315613423765
N:99485,8,4,24.950299583331798
N:101524,16,8,33.93026656250004
N:137555,11,6,36.85654171296483
N:161552,3,1,0.06988790509058163
S:2016hu39,1,1,0.0
N:652371,1,1,0.0
N:6834,11,7,36.855626331023814
N:12616,11,6,33.929351180559024
N:13657,22,10,63.875744363431295
N:16425,15,9,63.875744363431295
N:24971,23,9,63.875744363431295
N:24990,16,8,36.86290028935764
N:26217,7,4,24.91275046296505
N:30483,8,6,33.936288240744034
N:60873,6,4,24.92444393518963
N:61571,9,6,33.01238263889536
N:75191,7,5,36.832223981487914
N:93096,11,6,33.961170532413234
N:161009,8,3,24.937662731485034
N:225839,9,6,33.936288240744034
N:620704,1,1,0.0
N:4646,20,9,99.78002525462944
N:17879,14,7,33.89520584490674
N:24574,2,2,22.694177303237666
N:66941,21,11,63.841597569444275
N:69436,4,3,33.92787927083555
N:84946,4,4,30.915712164351135
N:164396,1,1,0.0
N:175540,2,2,21.7682215972236
N:231695,2,2,21.76460402777593
S:2021rl178,1,1,0.0
N:54967,8,6,63.778349733802315
N:200781,8,4,24.77143337963207
N:868750,1,1,0.0
N:8896,20,7,43.97436819444556
N:9105,13,6,33.968926481480594
N:14062,13,8,37.945155833338504
N:18082,15,8,36.83411725694896
N:18478,13,7,37.905387696759135
N:19111,3,3,24.870584988428163
N:20093,17,8,37.945155833338504
N:20875,9,4,33.01510478009732
N:24556,7,4,36.87295645833365
N:29338,22,9,59.91926222222537
N:41295,2,1,0.07157359953998821
N:48196,11,7,33.97597893518832
N:49561,4,2,24.870584988428163
N:51160,21,9,59.892749953709426
N:64713,6,3,33.93542396990961
N:72399,6,3,24.870584988428163
N:76123,9,5,33.97683369213337
N:78737,9,4,34.85352771991165
N:91458,2,2,24.841255960651324
N:99183,2,2,33.97597893518832
N:101687,1,1,0.0
N:102026,5,4,33.93542396990961
N:118518,3,2,24.841255960651324
N:138003,1,1,0.0
N:142832,1,1,0.0
N:151073,3,3,24.841255960651324
N:158403,9,5,25.787148194445763
N:295911,3,2,33.97597893518832
S:2020rv161,1,1,0.0
N:23776,17,7,33.93541644675861
N:58028,1,1,0.0
N:80467,6,3,24.83707495370618
N:273826,1,1,0.0
N:502028,1,1,0.0
N:671627,1,1,0.0
N:858819,1,1,0.0
N:118891,8,5,33.897352881940606
N:137620,3,3,24.799011388888175
N:225891,10,5,37.89824655092525
S:2008kz21,1,1,0.0
N:18384,7,4,33.94648842592869
N:50564,8,4,33.97727874999691
N:65546,8,4,25.775240115741326
N:107051,2,1,0.03351472222129814
N:133023,1,1,0.0
N:170764,6,2,22.863992569444235
N:211938,3,3,34.91941015046177
N:37604,1,1,0.0
N:100013,6,5,34.885895428240474
N:113485,1,1,0.0
N:164731,1,1,0.0
N:466963,1,1,0.0
N:24160,2,2,22.792427233798662
N:285623,1,1,0.0
N:28525,1,1,0.0
N:42054,2,1,0.033523113423143514
N:97632,2,2,24.821999768515525
N:103168,1,1,0.0
N:110514,4,3,34.88573701388668
N:662478,1,1,0.0
N:70348,6,4,43.93410403935559
S:2010uz113,1,1,0.0
N:228609,1,1,0.0
N:20609,3,3,32.02614290508791
N:44202,2,1,0.03351378472143551
N:98987,1,1,0.0
N:107621,2,2,24.895194398144668
N:132774,1,1,0.0
N:159727,1,1,0.0
N:179031,5,2,24.920077905087965
N:198988,1,1,0.0
N:474500,1,1,0.0
N:27075,10,4,34.76076206018479
N:73461,1,1,0.0
N:161826,1,1,0.0
S:2021ur65,1,1,0.0
N:25968,1,1,0.0
N:58497,1,1,0.0
N:60947,1,1,0.0
N:61370,2,2,34.81355782407627
N:144312,1,1,0.0
N:147315,3,2,33.02264527777879
N:152623,2,2,34.82630614583468
N:157423,1,1,0.0
N:158516,1,1,0.0
N:441239,1,1,0.0
S:2015qr30,1,1,0.0
N:22889,7,5,34.894508518518705
N:26268,6,3,32.043880266202905
N:26595,9,5,33.99294697916048
N:33552,16,6,63.884553148142004
N:42866,11,5,36.88488873842289
N:45833,9,6,34.847694814809074
N:47756,8,5,34.78853108795738
N:49391,1,1,0.0
N:52020,3,3,32.01513194444124
N:56460,4,3,34.0148206134254
N:59935,3,3,32.01513194444124
N:77804,4,3,48.943084340273344
N:88877,5,4,36.91278503472131
N:167208,1,1,0.0
N:208545,1,1,0.0
N:726442,1,1,0.0
N:61122,1,1,0.0
N:137379,5,3,34.79755449073855
N:82257,2,2,3.00809900463355
N:229313,4,4,36.86324140046054
N:34019,5,2,30.957708055553667
N:45670,2,2,31.97926855323749
N:28947,7,3,32.05910237268108
N:36907,1,1,0.0
N:40696,2,1,0.03189298610959668
N:61813,3,1,0.06380758101295214
N:174337,4,2,32.00483303240617
N:193599,2,1,0.010691145835153293
N:63221,2,1,0.031914594903355464
N:71209,2,2,32.004204965276585
N:33174,7,3,32.06895327546226
N:36023,17,7,41.0454220370375
N:88097,6,3,32.07071763888962
N:860915,1,1,0.0
N:5095,20,8,42.063961307874706
N:77744,2,1,0.03185207176284166
N:71207,1,1,0.0
N:123026,2,2,31.977206469906378
N:7530,24,8,42.06939252315351
N:16659,14,4,32.066368252308166
N:26998,16,7,41.03784416666895
N:33238,11,3,32.09345194444904
N:33639,10,5,32.08534759259783
N:39518,1,1,0.0
N:53225,17,7,42.0493057638887
N:64506,15,6,32.10513674769027
N:14836,3,2,5.089088993059704
N:5528,21,7,42.06567768518289
N:15290,15,5,41.067244074067276
N:17888,10,3,32.09429723379435
N:27226,19,8,42.07023781249882
N:72741,8,2,31.08969931712636
N:37207,10,5,41.01650119212718
N:45012,10,3,32.076700405094016
N:123110,1,1,0.0
N:6376,12,6,41.047994965272665
N:11616,22,8,42.05234839120385
N:25743,13,6,41.09327167824085
N:33105,7,4,32.1157730902778
N:39263,1,1,0.0
N:5574,17,5,32.15850297454017
N:8743,18,4,32.132898333336925
N:35981,5,2,31.082356932871335
N:51927,9,3,32.09863965278055
N:73510,12,4,32.1625622453721
N:73789,4,2,31.091184293982224
N:159712,3,1,0.06372226851817686
N:45704,16,5,31.94849622685433
N:68128,14,6,58.87079262731277
N:134740,9,4,58.89690289351711
N:106351,10,6,58.86696390045836
N:26364,4,3,58.876171331023215
N:50737,2,2,58.876171331023215
N:59637,4,2,31.057873194447893
N:68086,13,5,58.92092501157458
N:33234,2,2,31.97646810185688
N:59629,1,1,0.0
N:69291,2,2,30.936735706018226
N:17711,16,6,40.99407699074072
N:32164,8,3,31.992718449073436
N:57036,2,2,30.93372494212963
N:11183,14,6,42.037614027780364
N:5122,22,9,42.03859837962955
N:20865,22,6,40.99103885416844
N:668849,1,1,0.0
N:2796,25,8,42.06127766203281
N:33693,8,2,32.09167506943777
N:42077,2,1,0.031877349538262933
N:750783,1,1,0.0
N:4149,16,7,41.06293446759082
N:10744,20,6,32.16842509259004
N:14733,17,7,42.06676075231371
N:19605,13,6,41.04230576388363
N:28582,9,4,32.09167506943777
N:36445,12,5,32.164574386573804
N:97419,2,1,0.06374972221965436
N:131757,4,2,5.08953850693797
N:24482,4,2,32.075499178237806
N:25545,14,6,32.169278495370236
N:26709,4,2,32.07242384259007
N:33169,3,2,31.086228391199256
N:41277,15,4,32.169278495370236
N:54672,7,2,5.090391909718164
N:63119,11,4,32.169278495370236
N:89050,12,6,32.176538055551646
N:89888,2,1,0.029901215275458526
N:104882,3,1,0.06375622685300186
N:200446,4,2,5.1297748148135724
N:201538,2,1,0.029901215275458526
N:33790,1,1,0.0
N:91813,2,1,0.03385501157754334
N:45920,2,2,5.056193009259005
N:44323,8,3,32.10073445602029
N:62496,4,2,5.101450659720285
N:77065,1,1,0.0
N:115321,11,5,63.02380554397678
N:128443,1,1,0.0
N:56987,4,2,32.1302133217614
N:411130,1,1,0.0
N:68915,1,1,0.0
N:68238,1,1,0.0
N:173678,1,1,0.0
N:42990,6,4,31.989463622681797
N:121007,6,3,31.987052743053937
N:723712,1,1,0.0
N:16963,10,5,36.95025010417157
N:88192,4,3,31.98742625000159
N:33745,2,1,0.03190821759199025
N:42232,1,1,0.0
N:8653,21,8,42.04178733796289
N:9013,16,6,33.15789930555184
N:38582,21,8,33.158730671297235
N:41401,18,7,41.031557905094814
N:42231,2,2,31.077785092587874
N:50182,8,5,32.063969629627536
N:71484,4,1,0.03361886574566597
N:93326,3,2,5.112418738426641
N:28057,8,3,32.06223832175601
N:1015,25,10,42.04484180556028
N:4748,21,8,42.03776821759675
N:5173,19,8,41.06830307870405
N:5281,23,9,42.04484180556028
N:20346,2,1,0.06370519676420372
N:41951,15,6,33.155973784727394
N:66480,4,2,32.13830622685782
N:71000,12,5,32.143964398150274
N:84797,5,3,32.066683784723864
N:643552,2,1,0.0008415277843596414
N:71306,2,1,0.031853645836235955
N:112154,1,1,0.0
N:12655,14,5,33.159679583332036
N:25789,10,4,32.09593815972039
N:143271,5,3,25.02112135416246
N:97436,3,2,5.09135041666741
N:76348,1,1,0.0
N:139523,1,1,0.0
N:36057,7,4,32.158365092596796
N:62648,5,2,32.13114557870722
N:102929,3,1,0.06383238426496973
N:28054,3,2,31.06040043981193
N:51364,4,1,0.06383995370561024
N:161448,1,1,0.0
N:166465,1,1,0.0
N:60497,1,1,0.0
N:477541,1,1,0.0
N:635876,1,1,0.0
N:84110,1,1,0.0
N:130975,2,2,36.86332805555867
N:111300,11,6,33.0540617824081
N:189261,4,2,4.980845104168111
N:1043,31,11,42.034038078702
N:11869,2,1,0.06381844907446066
N:12165,4,2,31.097584965282294
N:40165,14,5,32.08209343750059
N:51254,6,5,41.025806087964156
N:56975,2,1,0.06381844907446066
N:414,22,9,42.0278732407387
N:3393,25,9,42.0278732407387
N:13472,5,3,32.0320332291667
N:17133,18,7,41.023453368055925
N:21156,1,1,0.0
N:25347,3,2,31.040039224535576
N:32132,8,4,32.134917488423525
N:42490,10,5,32.134069421292224
N:47094,2,1,0.06383760416065343
N:51682,2,2,5.085692499997094
N:81901,1,1,0.0
N:8632,1,1,0.0
N:12473,6,3,33.123838773150055
N:25286,15,6,32.161759120368515
N:37204,6,4,32.10864270833554
N:40060,1,1,0.0
N:56976,3,2,31.129721446763142
N:275162,2,1,0.03195395833608927
N:23549,1,1,0.0
N:72162,1,1,0.0
N:79998,2,2,5.079688321755384
N:42011,1,1,0.0
N:129681,1,1,0.0
N:217219,2,1,0.06380230323702563
N:201333,2,2,5.094705532414082
N:500216,1,1,0.0
S:2010gw33,1,1,0.0
N:537809,1,1,0.0
N:23959,17,9,58.907911909722316
N:26738,20,9,58.91545881945058
N:39783,13,6,42.83740637731535
N:62124,21,11,60.88236309027707
N:71671,27,7,42.92046500000288
N:129825,18,9,58.91078714120522
N:21481,12,7,31.99957572916901
N:31954,11,5,31.974117916666728
N:3417,1,1,0.0
N:50969,1,1,0.0
N:322765,1,1,0.0
N:6745,1,1,0.0
N:2476,20,8,41.08302765046392
N:16669,8,2,25.020338043977972
N:19831,3,1,0.06379890046082437
N:20148,4,2,5.106003993052582
N:29195,3,1,0.06379890046082437
N:94492,1,1,0.0
N:153190,1,1,0.0
N:146111,1,1,0.0
N:27766,1,1,0.0
N:20361,3,1,0.06379253472550772
N:32349,4,2,5.083679189818213
N:50976,3,2,32.10948598379764
N:92231,1,1,0.0
N:62621,1,1,0.0
N:164780,1,1,0.0
N:590436,1,1,0.0
N:259775,1,1,0.0
N:2246,31,12,60.895391203703184
N:15114,15,7,58.870372210643836
N:23696,10,6,58.893934317129606
N:27564,8,4,58.81637795138522
N:6333,6,2,13.954740092594875
N:14543,10,5,26.93355344907468
N:29809,4,2,28.971456527775445
N:45434,4,3,4.839357696757361
N:45712,13,6,40.90418819444312
N:49529,14,5,28.96621081018384
N:59733,1,1,0.0
N:74528,6,3,26.93355344907468
N:102347,3,2,14.937683645832294
N:129092,2,1,0.04854844907094957
N:155747,1,1,0.0
N:171152,1,1,0.0
N:161326,1,1,0.0
N:2433,24,10,74.87030692129338
N:2604,14,9,74.86759798611456
N:23672,6,4,17.91812997685338
N:23782,20,9,74.84115739583649
N:25774,9,4,20.00201401620143
N:42448,5,3,14.895857002316916
N:52655,8,3,17.890536678241915
N:60412,3,1,0.0485662152786972
N:68875,15,6,74.83659268518386
N:130325,3,2,14.862727326391905
N:220293,3,1,0.0485662152786972
N:236710,13,7,56.83747798611148
N:256728,1,1,0.0
N:40115,12,7,40.9101228240761
N:81111,5,3,17.931372199076577
N:82041,10,5,28.945788078701298
N:104841,5,2,14.94308542824001
N:818702,1,1,0.0
N:164394,3,3,17.90708719907707
N:234962,1,1,0.0
N:533,38,15,96.82445721064869
N:999,33,13,58.82817839120253
N:6032,23,10,56.874400335647806
N:7034,22,11,58.8496056134245
N:14343,22,9,56.874400335647806
N:16170,24,10,56.874400335647806
N:18007,32,11,60.914501041661424
N:20452,17,5,29.992604930550442
N:26722,14,6,30.00020462962857
N:36985,16,7,29.986508090274583
N:48560,24,6,29.99926122684701
N:50324,21,8,56.84671114583034
N:50391,17,8,29.985634282405954
N:51135,6,3,14.945312326388375
N:51928,10,4,14.988413252314785
N:59182,16,5,18.02752005786897
N:60568,5,3,28.979323356477835
N:75558,22,10,40.907218877313426
N:84680,14,5,14.88898519675422
N:92966,24,11,56.87249287036684
N:94112,6,3,14.88898519675422
N:97605,6,3,14.88898519675422
N:115749,15,6,29.969415613421006
N:167045,3,2,3.0388998958296725
N:170229,5,2,4.9612528356447
N:406486,3,2,3.039763194443367
N:18968,3,3,14.891735312499804
N:30823,14,8,29.976804780097154
N:40149,10,3,4.96610657407291
N:316088,1,1,0.0
N:342709,1,1,0.0
N:7551,19,9,74.8654427083311
N:10950,16,8,74.8654427083311
N:12996,4,2,14.909035509255773
N:17283,21,8,29.99868295138731
N:18615,17,8,40.96238179397915
N:19297,4,4,29.99868295138731
N:19969,19,9,56.844328182865866
N:20559,3,1,0.048514282403630204
N:24974,10,4,72.8888989467523
N:25372,8,4,17.89745348379074
N:27918,7,3,17.96343812499981
N:32529,6,3,14.9429293634239
N:33916,8,4,29.990221967585967
N:35204,14,6,17.89745348379074
N:41433,17,8,40.93546967592556
N:54308,16,7,30.00158730323892
N:55248,6,2,17.99943371527479
N:57482,3,2,17.89745348379074
N:59128,8,4,17.860518611109
N:71381,18,9,74.86035565971542
N:72915,10,5,26.958715092587227
N:75010,4,2,15.91945025462337
N:75063,17,8,40.94218874999933
N:77623,4,2,14.886602233789745
N:78317,14,7,29.997821666664095
N:81177,7,3,15.91945025462337
N:87720,2,1,0.048514282403630204
N:90592,6,2,14.909035509255773
N:90925,3,1,0.048514282403630204
N:93685,4,3,4.912065231481392
N:95201,10,4,14.886602233789745
N:140389,7,3,17.930142407407402
N:152782,2,2,14.9429293634239
N:162341,10,4,17.89745348379074
N:187095,2,1,0.02425973379286006
N:191748,2,1,0.02425973379286006
N:206305,3,1,0.048514282403630204
N:220414,4,2,14.943801574067038
N:228378,5,2,3.0622934259226895
N:237647,2,1,0.048514282403630204
N:239018,1,1,0.0
N:267165,3,1,0.048514282403630204
N:282844,5,3,18.039236342585355
N:748972,5,2,14.880715115737985
N:14861,17,8,40.8843171874978
N:41243,10,5,28.947196793982584
N:158075,3,2,4.887805497688532
N:332786,2,1,0.024254548610770144
N:720375,2,1,0.024254548610770144
N:77571,6,2,3.070380335644586
N:78210,1,1,0.0
N:417,33,14,96.8284516203712
N:13970,20,7,30.00325563656952
N:17492,27,11,58.857518749995506
N:17756,19,8,56.84456368055544
N:21126,23,9,29.98867928240361
N:23646,12,4,14.99686885416304
N:28355,15,5,28.981130324071273
N:33915,4,2,4.933320370371803
N:48144,3,2,14.866201307871961
N:48213,29,10,58.80799342592218
N:57371,21,9,40.91206196758867
N:66879,8,3,4.933320370371803
N:71496,17,6,18.022979305555054
N:72614,10,5,28.981130324071273
N:75925,4,2,4.96610657407291
N:76173,9,4,15.9249181597188
N:78123,3,1,0.04852023148123408
N:84297,6,3,4.96610657407291
N:91265,20,7,29.9652774999995
N:100316,10,4,14.99686885416304
N:122684,1,1,0.0
N:124494,14,5,14.89103319444257
N:203479,1,1,0.0
