night,trk_sub,linkage_id,detection_index,source_tracklet_ids,link_tracklet_ids,image_name,catalog_name,catalog_path,source_objID,review_mjd,review_RA_Win,review_DEC_Win,review_RA_PSF,review_DEC_PSF,groups,exp_pairs,n_obs,n_tracklets,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,raan_deg,argp_deg,nu_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,objID,FILTER,MJD,DATEOBS,A,AErr,B,BErr,PA,PAErr,AB,E,Radius_Kron,X_Win,XErr_Win,Y_Win,YErr_Win,RA_Win,RAErr_Win,DEC_Win,DECErr_Win,Flag,Flag_ISO,Flag_ISO_Num,FWHM,Flux_Kron,FluxErr_Kron,Mag_Kron,MagErr_Kron,Class_ANN,Flux_Aper1,FluxErr_Aper1,Mag_Aper1,MagErr_Aper1,Flux_Aper2,FluxErr_Aper2,Mag_Aper2,MagErr_Aper2,Flux_Aper3,FluxErr_Aper3,Mag_Aper3,MagErr_Aper3,Flux_Aper4,FluxErr_Aper4,Mag_Aper4,MagErr_Aper4,Flux_Aper5,FluxErr_Aper5,Mag_Aper5,MagErr_Aper5,Flux_Aper6,FluxErr_Aper6,Mag_Aper6,MagErr_Aper6,Flux_Aper7,FluxErr_Aper7,Mag_Aper7,MagErr_Aper7,Flux_Aper8,FluxErr_Aper8,Mag_Aper8,MagErr_Aper8,Flux_Aper9,FluxErr_Aper9,Mag_Aper9,MagErr_Aper9,Flux_Aper10,FluxErr_Aper10,Mag_Aper10,MagErr_Aper10,Flux_Aper11,FluxErr_Aper11,Mag_Aper11,MagErr_Aper11,Flux_Aper12,FluxErr_Aper12,Mag_Aper12,MagErr_Aper12,Flux_Aper13,FluxErr_Aper13,Mag_Aper13,MagErr_Aper13,Flux_Aper14,FluxErr_Aper14,Mag_Aper14,MagErr_Aper14,Flux_Aper15,FluxErr_Aper15,Mag_Aper15,MagErr_Aper15,Flux_Aper16,FluxErr_Aper16,Mag_Aper16,MagErr_Aper16,Flux_Aper17,FluxErr_Aper17,Mag_Aper17,MagErr_Aper17,Flux_Aper18,FluxErr_Aper18,Mag_Aper18,MagErr_Aper18,Flux_Aper19,FluxErr_Aper19,Mag_Aper19,MagErr_Aper19,Flux_Aper20,FluxErr_Aper20,Mag_Aper20,MagErr_Aper20,Type,R20,R50,R90,X_PSF,Y_PSF,RA_PSF,DEC_PSF,Chi2_PSF,Flux_PSF,FluxErr_PSF,Mag_PSF,MagErr_PSF,detection_key,link_member_row_id,final_paper_status
20260207,00000Mi,178,1,20260207002600010129;20260207002601020374,20260207002600010129;20260207002601020374,OBJ_MP_0965_0053.fits.gz,OBJ_MP_0965_0053_cat.fits.gz,/processed1/20260207/L2/OBJ_MP_0965_0053_cat.fits.gz,56677,61078.495940277775,108.17542077887472,23.1142662286814,108.17542129659246,23.11426716871493,25,0->1;1->2,3,2,0.0366689569038882,0.0030735851265057,0.063438082219813,5.117795338945294,0.5115084081995961,23.679473011647612,1.3351760739326477,117.40710541173227,0.0080594857033793,23.159458115106425,0.0339329050028179,258.7688595811352,172.07930478058896,56677,w,61078.495940277775,2026-02-07T11:54:09.240,2.670231,0.03275033,2.340794,0.0273902,70.25,77.9,1.141,0.123,8.75,5769.143749534806,0.015054323945,8180.175157140114,0.014843283986,108.17542077887472,1.0364209586555262e-05,23.1142662286814,9.666611088476884e-06,0,0,0,4.444136,1064.338,9.701096,14.932301387022225,0.0098961365026821,0.962,714.9861,11.81126,15.364255905151367,0.0179358851164579,782.1584,6.219033,15.266762733459473,0.0086328163743019,823.4351,5.465167,15.210926055908203,0.0072060683742165,840.9056,5.635884,15.188132286071776,0.0072767785750329,849.5104,6.114816,15.177078247070312,0.0078151794150471,853.39,6.733022,15.172130584716797,0.008566171862185,857.0085,7.426669,15.167536735534668,0.0094087785109877,856.8823,8.167009,15.16769790649414,0.0103482333943247,852.5854,8.938425,15.173154830932615,0.0113827558234334,849.205,9.732276,15.17746925354004,0.0124430321156978,847.3339,10.54796,15.179863929748535,0.0135156894102692,845.4467,11.37593,15.182284355163574,0.014609158039093,850.736,12.22056,15.17551326751709,0.0155962686985731,850.7031,13.06913,15.175554275512695,0.01667988486588,851.9211,13.9203,15.174001693725586,0.0177408102899789,850.8331,14.7874,15.175389289855955,0.0188699979335069,853.6509,15.6564,15.171799659729004,0.0199129618704319,846.913,16.52557,15.180402755737305,0.0211856570094823,832.666,17.39879,15.198822975158691,0.0226867664605379,820.248,18.26966,15.215137481689451,0.0241829678416252,1,1.385,2.619,6.083,5769.1467,8180.1766,108.1754213,23.1142672,2.367e-13,842.2332,4.911264,15.186419486999512,0.0063311886042356,/processed1/20260207/L2/OBJ_MP_0965_0053_cat.fits.gz::56677,91,retained_after_posthoc_audit
20260207,00000Mi,178,2,20260207002601020374,20260207002600010129;20260207002601020374,OBJ_MP_0965_0080.fits.gz,OBJ_MP_0965_0080_cat.fits.gz,/processed1/20260207/L2/OBJ_MP_0965_0080_cat.fits.gz,56073,61078.52220726852,108.17339105718324,23.11450667987656,108.17339120891462,23.11450600705428,25,1->2,3,2,0.0366689569038882,0.0030735851265057,0.063438082219813,5.117795338945294,0.5115084081995961,23.679473011647612,1.3351760739326477,117.40710541173227,0.0080594857033793,23.159458115106425,0.0339329050028179,258.7688595811352,172.07930478058896,56073,w,61078.52220726852,2026-02-07T12:31:58.708,3.022911,0.03602428,2.477896,0.02775485,-79.88,-76.18,1.219,0.179,9.58,5763.951462218655,0.015450996131,8166.735827873978,0.015245325448,108.17339105718324,1.0643100807783412e-05,23.11450667987656,9.921142090973945e-06,0,0,0,4.858721,1087.058,9.664324,14.9093685662256,0.0096525757657786,0.974,811.8821,12.54304,15.22626781463623,0.016773909330368,817.8096,6.478692,15.21837043762207,0.008601208217442,843.5441,5.482013,15.184730529785156,0.0070559680461883,856.5772,5.503423,15.168084144592283,0.0069757467135787,864.7635,5.885894,15.157756805419922,0.0073899142444133,874.4354,6.425827,15.145681381225586,0.0079785799607634,881.3289,7.049063,15.137155532836914,0.0086839580908417,890.3125,7.733664,15.126143455505373,0.0094312038272619,896.2638,8.445176,15.11890983581543,0.0102305077016353,901.9924,9.182245,15.11199188232422,0.011052749119699,906.4537,9.9369,15.10663604736328,0.0119022643193602,899.92,10.69764,15.114489555358888,0.0129064926877617,893.6551,11.47357,15.122075080871582,0.0139396842569112,891.0245,12.26154,15.12527561187744,0.0149409985169768,893.6384,13.05698,15.122095108032228,0.0158637259155511,894.6969,13.8605,15.120810508728027,0.0168200451880693,888.2298,14.6667,15.128686904907228,0.01792798563838,889.4773,15.47609,15.12716293334961,0.0188908092677593,892.9951,16.27974,15.12287712097168,0.0197935029864311,886.4772,17.08405,15.130830764770508,0.0209241397678852,1,1.469,2.811,6.843,5763.9494,8166.7363,108.1733912,23.114506,3.916e-13,868.5816,4.889,15.152973175048828,0.0061113024130463,/processed1/20260207/L2/OBJ_MP_0965_0080_cat.fits.gz::56073,92,retained_after_posthoc_audit
20260208,00000NM,232,0,20260208002400010034,20260208002400010034;20260208002401020099,OBJ_MP_0966_0024.fits.gz,OBJ_MP_0966_0024_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0966_0024_cat.fits.gz,28152,61079.469076030095,109.88753374439118,22.49259494809523,109.88753918142396,22.492590880426945,23,0->1,3,2,0.0947508745530115,0.0,0.164113328787401,6.126693160724735,0.3307972358944953,22.90833527410629,4.69437385972704,111.13173827975218,0.0036044827531147,16.969034439282357,0.077260601259218,351.1547670549097,169.02965138731022,28152,w,61079.469076030095,2026-02-08T11:15:28.169,1.949799,0.1076424,1.771114,0.09484409,39.25,41.46,1.101,0.092,9.2,4893.38910716142,0.091198283763,4863.768565171162,0.091084878296,109.88753374439118,6.389899102998697e-05,22.49259494809523,5.909377122748083e-05,0,0,0,4.9449,98.7355,8.842116,17.513816728540235,0.097231557792665,0.083,103.3875,7.818558,17.463829040527344,0.0821075215935707,95.89344,4.654564,17.5455265045166,0.0527004674077034,94.12737,4.26598,17.565710067749023,0.0492070317268371,93.7476,4.537702,17.570098876953125,0.0525533184409141,95.73977,5.071178,17.54726791381836,0.0575096607208251,90.21339,5.710824,17.61182403564453,0.0687309131026268,82.87119,6.424726,17.703990936279297,0.0841734856367111,80.95808,7.170011,17.72934913635254,0.0961576774716377,79.7121,7.952195,17.74618911743164,0.1083146184682846,81.51116,8.735415,17.721956253051758,0.1163565441966056,79.69848,9.527105,17.746374130249023,0.1297882199287414,81.94908,10.33157,17.71613883972168,0.136882022023201,85.88863,11.13907,17.6651611328125,0.1408113688230514,81.94604,11.9517,17.7161808013916,0.1583528965711593,86.18026,12.78221,17.661479949951172,0.1610358208417892,89.30386,13.59868,17.622825622558594,0.1653296649456024,94.90572,14.41835,17.5567684173584,0.1649481207132339,94.23186,15.24367,17.564504623413086,0.1756370216608047,95.17847,16.06879,17.553653717041016,0.1833027154207229,99.55077,16.88663,17.5048885345459,0.1841715574264526,0,1.248,2.291,3.986,4893.3763,4863.7841,109.8875392,22.4925909,2.268e-11,89.36874,3.50445,17.62203598022461,0.0425753816962242,/processed1/20260208/L2/OBJ_MP_0966_0024_cat.fits.gz::28152,93,retained_after_posthoc_audit
20260208,00000NM,232,1,20260208002400010034;20260208002401020099,20260208002400010034;20260208002401020099,OBJ_MP_0966_0051.fits.gz,OBJ_MP_0966_0051_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0966_0051_cat.fits.gz,27760,61079.49535907408,109.88478143533406,22.493120187796645,109.8848026323776,22.49310735063812,23,0->1;1->2,3,2,0.0947508745530115,0.0,0.164113328787401,6.126693160724735,0.3307972358944953,22.90833527410629,4.69437385972704,111.13173827975218,0.0036044827531147,16.969034439282357,0.077260601259218,351.1547670549097,169.02965138731022,27760,w,61079.49535907408,2026-02-08T11:53:19.024,1.835454,0.1084257,1.693903,0.09848062,-43.49,-44.5,1.084,0.077,9.47,4888.9521440469725,0.11563799665,4846.052527282662,0.11571126321,109.88478143533406,8.116549854264576e-05,22.493120187796645,7.493688824311562e-05,0,0,0,4.509207,113.6853,8.799518,17.360739337800027,0.084038626785121,0.837,99.43491,8.025923,17.506153106689453,0.0876355692744255,91.11184,4.656282,17.601062774658203,0.0554866828024387,88.10183,4.21277,17.637537002563477,0.0519166998565197,83.38121,4.4339,17.697330474853516,0.057735376060009,81.81637,4.911915,17.717899322509766,0.0651830956339836,86.25185,5.507468,17.66057777404785,0.0693278759717941,86.64642,6.167683,17.655622482299805,0.0772850960493087,88.29608,6.862216,17.635147094726562,0.0843815132975578,85.65883,7.577971,17.66806983947754,0.0960517078638076,80.6544,8.314433,17.733428955078125,0.1119254678487777,83.69669,9.063774,17.69322967529297,0.117577739059925,85.65407,9.821176,17.66813087463379,0.1244915276765823,88.36936,10.5835,17.634244918823242,0.1300325095653534,89.58227,11.3478,17.61944580078125,0.137535274028778,86.77657,12.12037,17.653993606567383,0.1516483128070831,85.80151,12.89005,17.666261672973633,0.1631112396717071,80.55747,13.66525,17.7347354888916,0.184177353978157,80.54249,14.44369,17.73493766784668,0.1947050988674163,76.28188,15.21962,17.7939453125,0.2166241258382797,76.01545,16.00805,17.797744750976562,0.2286446094512939,1,1.423,2.759,6.19,4888.9116,4846.1131,109.8848026,22.4931074,3.282e-11,84.24641,3.523699,17.686120986938477,0.0454121120274066,/processed1/20260208/L2/OBJ_MP_0966_0051_cat.fits.gz::27760,94,retained_after_posthoc_audit
20260208,00000NM,232,2,20260208002401020099,20260208002400010034;20260208002401020099,OBJ_MP_0966_0078.fits.gz,OBJ_MP_0966_0078_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0966_0078_cat.fits.gz,31596,61079.52171273148,109.88207817701095,22.49357205158716,109.8820770820588,22.493566317986033,23,1->2,3,2,0.0947508745530115,0.0,0.164113328787401,6.126693160724735,0.3307972358944953,22.90833527410629,4.69437385972704,111.13173827975218,0.0036044827531147,16.969034439282357,0.077260601259218,351.1547670549097,169.02965138731022,31596,w,61079.52171273148,2026-02-08T12:31:15.980,1.815598,0.09550434,1.560582,0.08009291,-7.06,-7.35,1.164,0.141,6.11,4883.62081705364,0.074464018149,4829.82006129704,0.074745806546,109.88207817701095,5.242267351945884e-05,22.49357205158716,4.825356279170023e-05,0,0,0,3.474356,118.4321,6.332809,17.316326248580637,0.0580565457008889,0.785,96.7329,5.790494,17.53606414794922,0.0649928674101829,87.6821,3.532953,17.642723083496094,0.0437472946941852,82.76505,3.389366,17.705381393432617,0.0444626994431018,81.71172,3.760116,17.719289779663086,0.0499621629714965,81.80334,4.301692,17.71807098388672,0.0570942759513855,79.89876,4.908576,17.743648529052734,0.0667021498084068,76.94582,5.554996,17.784536361694336,0.0783832222223281,76.3343,6.219091,17.793201446533203,0.088456854224205,72.40356,6.900898,17.850601196289062,0.1034832373261451,71.62535,7.588353,17.862333297729492,0.115028403699398,67.09078,8.287049,17.93334197998047,0.1341100633144378,62.26119,8.987242,18.01445579528809,0.156723216176033,51.35094,9.692986,18.223628997802734,0.2049431800842285,44.77962,10.40228,18.372299194335938,0.2522158622741699,47.82447,11.11564,18.300874710083008,0.2523530721664428,48.0551,11.8342,18.295652389526367,0.2673768401145935,57.1447,12.55451,18.10755920410156,0.2385327517986297,65.15493,13.26811,17.965131759643555,0.2210986465215683,67.17871,13.98795,17.931921005249023,0.2260719835758209,71.61755,14.70882,17.862451553344727,0.2229886054992675,1,1.123,2.115,4.526,4883.603,4829.8167,109.8820771,22.4935663,4.279e-11,81.06993,2.764752,17.72784996032715,0.037027183920145,/processed1/20260208/L2/OBJ_MP_0966_0078_cat.fits.gz::31596,95,retained_after_posthoc_audit
20260208,00000Ot,421,0,20260208005700010015,20260208005700010015;20260208005701020382,OBJ_MP_0965_0112.fits.gz,OBJ_MP_0965_0112_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0965_0112_cat.fits.gz,21184,61079.55333912037,106.36422802478296,24.01588655375792,106.36422828287247,24.015882055349977,56,0->1,3,2,0.0617017908049728,0.0,0.1068706365921991,2.050512343783159,0.1709389130619085,23.834939278682526,1.4999142687662694,122.7501658049235,0.0140702671797593,24.71927747348673,0.065989391662634,308.40035864735273,177.3244849872605,21184,w,61079.55333912037,2026-02-08T13:16:48.500,2.191825,0.08823175,1.932201,0.07782552,42.94,41.85,1.133,0.117,8.75,8590.777323129494,0.078916347615,3005.0291732669357,0.078870183608,106.36422802478296,5.6092201546675824e-05,24.01588655375792,5.126879660011241e-05,0,0,0,5.430879,169.8912,8.08854,16.92457285364194,0.0516920343600179,0.96,117.484,7.230475,17.325054168701172,0.0668208971619606,118.4626,4.304294,17.31604766845703,0.0394498258829116,128.1763,3.975003,17.230480194091797,0.0336708538234233,131.3444,4.268785,17.20397186279297,0.0352871865034103,132.7116,4.78435,17.19272804260254,0.0391415692865848,134.9413,5.408565,17.174636840820312,0.0435172505676746,136.1906,6.079061,17.16463279724121,0.0484633594751358,135.5575,6.782188,17.16969108581543,0.0543213635683059,134.1633,7.507433,17.18091583251953,0.0607550032436847,130.619,8.247268,17.209983825683594,0.0685532689094543,132.6359,8.991948,17.193347930908203,0.0736066251993179,132.8188,9.746393,17.191850662231445,0.0796725749969482,136.7787,10.50363,17.159954071044922,0.0833767876029014,138.0319,11.26652,17.15005111694336,0.0886205434799194,142.0053,12.03247,17.119237899780273,0.0919971615076065,135.7135,12.80084,17.168441772460938,0.1024093627929687,130.9681,13.57195,17.20708656311035,0.1125126034021377,133.5368,14.3525,17.185997009277344,0.1166946664452552,135.5904,15.11512,17.1694278717041,0.1210338845849037,133.7661,15.89143,17.18413543701172,0.1289855539798736,1,1.518,2.79,5.76,8590.7633,3005.0297,106.3642283,24.0158821,9.299e-12,139.6626,3.815946,17.137300491333008,0.029665132984519,/processed1/20260208/L2/OBJ_MP_0965_0112_cat.fits.gz::21184,96,retained_after_posthoc_audit
20260208,00000Ot,421,1,20260208005700010015;20260208005701020382,20260208005700010015;20260208005701020382,OBJ_MP_0965_0144.fits.gz,OBJ_MP_0965_0144_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0965_0144_cat.fits.gz,22424,61079.58260363426,106.3614493875214,24.01602272659079,106.36145224879408,24.016010347216344,56,0->1;1->2,3,2,0.0617017908049728,0.0,0.1068706365921991,2.050512343783159,0.1709389130619085,23.834939278682526,1.4999142687662694,122.7501658049235,0.0140702671797593,24.71927747348673,0.065989391662634,308.40035864735273,177.3244849872605,22424,w,61079.58260363426,2026-02-08T13:58:56.954,2.182706,0.08284035,1.903466,0.0723464,77.54,78.14,1.148,0.129,7.52,8586.25269092795,0.068706775665,2992.646977771549,0.068383374598,106.3614493875214,4.863171554347901e-05,24.01602272659079,4.462932979265588e-05,0,0,0,5.382787,163.3924,6.94699,16.966920509187926,0.0461624836953507,0.243,105.5201,6.104915,17.441661834716797,0.0628157928586006,109.3928,3.71585,17.402528762817383,0.0368802361190319,121.1648,3.584431,17.29155921936035,0.0321194604039192,129.5459,3.978311,17.21894073486328,0.0333425812423229,132.4475,4.54927,17.19489097595215,0.0372925661504268,130.2654,5.20294,17.212926864624023,0.0433654673397541,130.9459,5.888105,17.2072696685791,0.0488211512565612,129.8738,6.598697,17.216196060180664,0.055164661258459,130.5393,7.315623,17.210647583007812,0.0608463324606418,125.0926,8.046899,17.256919860839844,0.0698427259922027,122.4526,8.784583,17.280078887939453,0.0778892189264297,118.6148,9.529245,17.314651489257812,0.0872255712747573,118.2506,10.27997,17.317991256713867,0.0943870916962623,122.4942,11.03195,17.27971076965332,0.0977824702858924,122.2694,11.78832,17.281705856323242,0.1046787649393081,127.7003,12.53794,17.234519958496094,0.1066002994775772,123.3309,13.30044,17.272319793701172,0.1170896813273429,118.2853,14.06383,17.317672729492188,0.1290914267301559,115.6835,14.82348,17.341821670532227,0.1391243487596511,114.086,15.58073,17.356918334960938,0.1482790559530258,0,1.434,2.572,4.666,8586.2139,2992.6546,106.3614522,24.0160103,2.112e-11,129.147,3.357267,17.222288131713867,0.0282244645059108,/processed1/20260208/L2/OBJ_MP_0965_0144_cat.fits.gz::22424,97,retained_after_posthoc_audit
20260208,00000Ot,421,2,20260208005701020382,20260208005700010015;20260208005701020382,OBJ_MP_0965_0176.fits.gz,OBJ_MP_0965_0176_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0965_0176_cat.fits.gz,20234,61079.61182277778,106.35874909681912,24.016120413473523,106.3587393274362,24.016121443513786,56,1->2,3,2,0.0617017908049728,0.0,0.1068706365921991,2.050512343783159,0.1709389130619085,23.834939278682526,1.4999142687662694,122.7501658049235,0.0140702671797593,24.71927747348673,0.065989391662634,308.40035864735273,177.3244849872605,20234,w,61079.61182277778,2026-02-08T14:41:01.488,2.24021,0.08819912,2.077454,0.08200278,-80.52,-78.49,1.08,0.074,9.78,8580.637753550598,0.094282492647,2981.5691303435956,0.093953426257,106.35874909681912,6.681068614966534e-05,24.016120413473523,6.124072105606615e-05,0,0,0,6.207558,187.1943,8.440963,16.81926857880726,0.0489580069331483,0.948,111.4625,7.54996,17.382179260253906,0.0735428035259246,119.6242,4.429768,17.305452346801758,0.0402055829763412,127.9671,4.034746,17.232254028320312,0.0342327840626239,136.0567,4.248857,17.165700912475586,0.0339060015976429,142.1809,4.744384,17.117897033691406,0.036229558289051,145.3241,5.342373,17.09415626525879,0.0399135909974575,152.1673,6.000605,17.04419708251953,0.0428152196109294,155.2242,6.695739,17.022602081298828,0.0468342490494251,156.5657,7.410435,17.01325798034668,0.0513891354203224,157.5724,8.138156,17.00629997253418,0.0560751147568225,156.3567,8.875694,17.01470947265625,0.061632540076971,155.522,9.618398,17.020519256591797,0.0671483352780342,161.1311,10.37062,16.982051849365234,0.0698795020580291,158.6434,11.12578,16.998945236206055,0.0761434584856033,159.3106,11.88032,16.994388580322266,0.08096694201231,158.3594,12.64467,17.00088882446289,0.0866937637329101,158.9623,13.40569,16.99676513671875,0.0915628373622894,154.0173,14.17046,17.031076431274414,0.0998938754200935,154.0062,14.93756,17.03115463256836,0.1053091213107109,160.4282,15.6969,16.986797332763672,0.1062325611710548,1,1.768,3.293,7.6,8580.6414,2981.5413,106.3587393,24.0161214,1.044e-11,144.556,3.945201,17.099910736083984,0.0296317469328641,/processed1/20260208/L2/OBJ_MP_0965_0176_cat.fits.gz::20234,98,retained_after_posthoc_audit
20260208,00000Ow,435,0,20260208005700010316,20260208005700010316;20260208005701020633,OBJ_MP_0965_0112.fits.gz,OBJ_MP_0965_0112_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0965_0112_cat.fits.gz,55204,61079.55333912037,108.03194118540044,23.136272469843632,108.03194077451272,23.13626881700088,56,0->1,3,2,0.119052665950804,0.0,0.206205266203318,9.12936086379938,0.5508995583566482,22.839404493491408,8.364416687319721,106.37229664743258,0.0043233924276958,18.318631320004993,0.0919845575073687,286.0683384504843,166.75394862177575,55204,w,61079.55333912037,2026-02-08T13:16:48.500,2.270626,0.09249154,2.091718,0.08355377,-16.77,-24.96,1.086,0.079,14.21,5811.346419923173,0.066352222612,7746.9831721087085,0.066670646726,108.03194118540044,4.660783436349902e-05,23.136272469843632,4.265603780595484e-05,0,0,0,4.966752,113.8572,10.93646,17.359099141594893,0.1042895239576133,0.023,122.8071,7.449243,17.276941299438477,0.0658586993813514,115.4943,4.337044,17.343599319458008,0.040771584957838,115.6566,4.001564,17.342073440551758,0.0375650115311145,116.3322,4.302015,17.335750579833984,0.0401509962975978,117.6046,4.824931,17.32394027709961,0.0445442050695419,116.3933,5.45106,17.335180282592773,0.0508484169840812,113.7587,6.132998,17.36003875732422,0.0585345812141895,114.1442,6.842297,17.356365203857422,0.06508369743824,115.4038,7.571898,17.344449996948242,0.071237526834011,117.4987,8.312176,17.32491683959961,0.076807901263237,109.592,9.065655,17.40055274963379,0.0898141488432884,105.2434,9.822968,17.44451332092285,0.1013379618525505,101.9961,10.59124,17.478540420532227,0.1127423867583274,98.58112,11.35895,17.515514373779297,0.1251032501459121,93.84431,12.13337,17.568981170654297,0.1403775811195373,97.19678,12.90974,17.53087043762207,0.1442082226276397,101.3022,13.68983,17.48595428466797,0.1467248797416687,100.4357,14.47719,17.49527931213379,0.1565022319555282,96.27221,15.25001,17.541248321533203,0.1719861179590225,88.45635,16.02855,17.633176803588867,0.1967385858297348,0,1.295,2.333,4.038,5811.335,7746.982,108.0319408,23.1362688,1.226e-11,115.9513,3.464283,17.339311599731445,0.0324386060237884,/processed1/20260208/L2/OBJ_MP_0965_0112_cat.fits.gz::55204,99,retained_after_posthoc_audit
20260208,00000Ow,435,1,20260208005700010316;20260208005701020633,20260208005700010316;20260208005701020633,OBJ_MP_0965_0144.fits.gz,OBJ_MP_0965_0144_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0965_0144_cat.fits.gz,59184,61079.58260363426,108.02952915093762,23.136775967897847,108.029531972574,23.136771948017618,56,0->1;1->2,3,2,0.119052665950804,0.0,0.206205266203318,9.12936086379938,0.5508995583566482,22.839404493491408,8.364416687319721,106.37229664743258,0.0043233924276958,18.318631320004993,0.0919845575073687,286.0683384504843,166.75394862177575,59184,w,61079.58260363426,2026-02-08T13:58:56.954,2.320616,0.09028514,2.163895,0.07865717,-23.98,-26.88,1.072,0.068,13.87,5808.081015393084,0.051162792019,7735.889645130384,0.051091139505,108.02952915093762,3.571542232805314e-05,23.136775967897847,3.2888635168148994e-05,0,0,0,5.078912,136.1783,10.34787,17.164730294124656,0.0825025507902052,0.043,129.902,6.487708,17.215959548950195,0.0542250350117683,131.5161,3.7839,17.202552795410156,0.0312381293624639,128.9779,3.626914,17.223711013793945,0.0305313561111688,127.7184,4.014551,17.23436737060547,0.0341277755796909,128.1602,4.594095,17.23061752319336,0.0389198586344718,130.3039,5.252178,17.21260643005371,0.043762918561697,131.5981,5.943385,17.201875686645508,0.0490352548658847,132.248,6.660855,17.1965274810791,0.0546846315264701,131.2516,7.389966,17.20473861694336,0.061131078749895,130.1184,8.129009,17.214153289794922,0.0678302347660064,130.2162,8.871402,17.213336944580078,0.0739693343639373,125.6566,9.620506,17.252037048339844,0.0831260383129119,119.0863,10.37458,17.310346603393555,0.09458739310503,117.9662,11.13353,17.320606231689453,0.1024707108736038,114.494,11.89431,17.353042602539062,0.1127926409244537,117.3166,12.65089,17.326601028442383,0.1170808300375938,113.8999,13.41637,17.358692169189453,0.12788987159729,108.6441,14.1845,17.409984588623047,0.141753003001213,100.9288,14.95145,17.489961624145508,0.1608393192291259,105.3925,15.71877,17.442974090576172,0.161932110786438,0,1.237,2.213,4.273,5808.0685,7735.8977,108.029532,23.1367719,1.824e-11,127.4176,3.050644,17.236927032470703,0.0259948018938303,/processed1/20260208/L2/OBJ_MP_0965_0144_cat.fits.gz::59184,100,retained_after_posthoc_audit
20260208,00000Ow,435,2,20260208005701020633,20260208005700010316;20260208005701020633,OBJ_MP_0965_0176.fits.gz,OBJ_MP_0965_0176_cat.fits.gz,/processed1/20260208/L2/OBJ_MP_0965_0176_cat.fits.gz,53610,61079.61182277778,108.02702182402707,23.13733733896536,108.02702331640316,23.13733472602464,56,1->2,3,2,0.119052665950804,0.0,0.206205266203318,9.12936086379938,0.5508995583566482,22.839404493491408,8.364416687319721,106.37229664743258,0.0043233924276958,18.318631320004993,0.0919845575073687,286.0683384504843,166.75394862177575,53610,w,61079.61182277778,2026-02-08T14:41:01.488,2.348958,0.08670463,2.13037,0.0794334,17.98,15.26,1.103,0.094,14.53,5804.1295669169285,0.062514873796,7725.372834794932,0.062780173706,108.02702182402707,4.3886322515618303e-05,23.13733733896536,4.018566429664361e-05,0,0,0,4.974943,145.8257,10.98003,17.09041449190203,0.0817510897771471,0.026,148.9881,8.073771,17.067121505737305,0.0588368140161037,141.1541,4.581488,17.12576675415039,0.0352401100099086,137.0173,4.088653,17.158061981201172,0.0323988124728202,134.8542,4.294171,17.175338745117188,0.0345731601119041,132.2798,4.788548,17.196266174316406,0.0393038019537925,133.5384,5.395132,17.185985565185547,0.0438652113080024,136.0071,6.05712,17.166095733642578,0.048353623598814,138.0588,6.760787,17.149839401245117,0.0531688593327999,140.3972,7.483017,17.131603240966797,0.0578685663640499,141.1168,8.218385,17.126052856445312,0.063231274485588,137.5456,8.962015,17.15388298034668,0.0707429721951484,132.1559,9.712126,17.197282791137695,0.0797906368970871,139.0692,10.47109,17.141921997070312,0.0817495435476303,136.567,11.23135,17.161636352539062,0.0892915800213813,130.6755,11.99144,17.209514617919922,0.0996326506137847,129.1747,12.76177,17.222057342529297,0.107264943420887,126.0014,13.53257,17.249061584472656,0.1166082248091697,129.8702,14.30706,17.21622657775879,0.1196093633770942,135.4206,15.08044,17.170787811279297,0.1209075525403022,133.9702,15.8398,17.182479858398438,0.1283706426620483,0,1.383,2.542,4.858,5804.1214,7725.3771,108.0270233,23.1373347,1.175e-11,134.1975,3.470628,17.18063735961914,0.0280794091522693,/processed1/20260208/L2/OBJ_MP_0965_0176_cat.fits.gz::53610,101,retained_after_posthoc_audit
