night,trk_sub,linkage_id,n_link_member_rows,n_unique_detections,first_mjd,median_mjd,last_mjd,median_ra_deg,median_dec_deg,median_mag_aper4,median_mag_psf,n_obs,n_tracklets,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,raan_deg,argp_deg,nu_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,speed_arcsec_per_hour,final_paper_status,n_detections,median_mjd_utc,median_time_utc,median_time_local,dusk_end_utc,dawn_start_utc,hours_after_dusk_end,hours_before_dawn_start,nearest_twilight,nearest_twilight_abs_hours,nearest_twilight_signed_hours,median_mag_aper4_legacy_twilight,median_mag_psf_legacy_twilight,median_ra_deg_legacy_twilight,median_dec_deg_legacy_twilight,twilight_metrics_status
20260213,00000RM,350,3,3,61084.5157884375,61084.54259320602,61084.56936758102,115.19381710719264,15.027797852897525,18.97908592224121,18.95909881591797,3,2,0.1588580720815993,0.0,0.2751502520377691,1.4313588831659494,0.0917721547524057,22.934573429037982,355.4238241712163,141.00618530069056,0.0186131909995199,27.295273119447923,0.1327767269226828,472.8121903993252,167.09367394751888,19.700507933305214,retained_after_posthoc_audit,3,61084.54259320602,2026-02-13T13:01:20.053,2026-02-13T21:01:20.053000+08:00,2026-02-13T11:13:46.149,2026-02-13T21:33:25.085,1.7927510878892554,8.534730982426805,dusk_end,1.7927510878892554,1.7927510878892554,18.97908592224121,18.95909881591797,115.19381710719264,15.027797852897525,legacy_site_coordinates_do_not_use_for_final_figure
20260216,00000UH,90,3,3,61087.4491971875,61087.476148298614,61087.5030824537,124.99430327354555,21.18065128115042,16.187015533447266,16.191118240356445,3,2,0.033055928156522,0.0,0.0572545470584428,2.694123225758034,0.5218309111234035,21.81567915100756,69.3428007429433,243.36557992601735,-179.99778813279477,10.171662356324347,0.0200108843857742,711.0068866882181,154.44598363731478,29.62528694534242,retained_after_posthoc_audit,3,61087.476148298614,2026-02-16T11:25:39.213,2026-02-16T19:25:39.213000+08:00,2026-02-16T11:17:01.122,2026-02-16T21:29:52.861,0.1439140640674168,10.070457875980294,dusk_end,0.1439140640674168,0.1439140640674168,16.187015533447266,16.191118240356445,124.99430327354555,21.18065128115042,legacy_site_coordinates_do_not_use_for_final_figure
20260216,00000UI,208,3,3,61087.45504572917,61087.48198363426,61087.50886100694,124.99319516886877,21.18115359183483,16.253971099853516,16.22252655029297,3,2,0.0219497881999745,0.0,0.0380181483777317,2.298790120806364,0.0864759775621541,21.278821523459488,10.68345218959862,124.00059850361988,0.0090836583601751,21.4236532763111,0.032980374185192,711.659040660151,154.39595290348586,29.652460027506294,retained_after_posthoc_audit,3,61087.48198363426,2026-02-16T11:34:03.386,2026-02-16T19:34:03.386000+08:00,2026-02-16T11:17:01.122,2026-02-16T21:29:52.861,0.2839621195113295,9.93040982053638,dusk_end,0.2839621195113295,0.2839621195113295,16.253971099853516,16.22252655029297,124.99319516886877,21.18115359183483,legacy_site_coordinates_do_not_use_for_final_figure
20260309,000011l,35,4,4,61108.69579305556,61108.72570941551,61108.845871550926,197.23495477889546,0.5848984131581034,17.392541885375977,17.479310989379883,4,3,0.19100792233934,0.1290535387901832,0.2843855296271108,7.738314405051875,0.4701688556333134,19.16655243394908,15.228366214561383,175.34182536296197,0.0108019055383301,17.835479709754274,0.127688709559028,355.1821089478304,141.5235322882326,14.799254539492933,retained_after_posthoc_audit,4,61108.72570941551,2026-03-09T17:25:01.293,2026-03-10T01:25:01.293500+08:00,2026-03-09T11:40:03.761,2026-03-09T20:59:38.933,5.749314606155769,3.5771220223890667,dawn_start,3.5771220223890667,-3.5771220223890667,17.392541885375977,17.479310989379883,197.23495477889543,0.5848984131581034,legacy_site_coordinates_do_not_use_for_final_figure
20260310,000012H,1026,3,3,61109.762196145835,61109.78664079861,61109.811160289355,197.15334990980924,0.650795890950309,17.2771053314209,17.480560302734375,3,2,0.0396401136872268,0.0,0.0686586909240834,7.672505887849127,0.465624392151104,19.037866922219617,15.258738381324772,175.45797225130798,0.0035187453159094,17.80789261632792,0.0324292880751441,366.56531100911553,141.96601867862503,15.273554625379814,retained_after_posthoc_audit,3,61109.78664079861,2026-03-10T18:52:45.765,2026-03-11T02:52:45.765000+08:00,2026-03-10T11:41:11.190,2026-03-10T20:58:00.690,7.192937412529867,2.087479253111642,dawn_start,2.087479253111642,-2.087479253111642,17.2771053314209,17.480560302734375,197.15334990980924,0.650795890950309,legacy_site_coordinates_do_not_use_for_final_figure
20260310,000012m,730,3,3,61109.643039027775,61109.66339591435,61109.68379255787,137.61512571444212,19.556348289512417,18.29674530029297,18.56931495666504,3,2,0.0364536352718913,0.0,0.0631395484115007,2.104123273384414,0.001959615895071,17.879904708746757,19.063792775151768,132.40604421032884,0.006605953019761,20.57351870853188,0.0342573307289413,577.4396697887792,140.24291005620327,24.05998624119913,retained_after_posthoc_audit,3,61109.66339591435,2026-03-10T15:55:17.407,2026-03-10T23:55:17.407000+08:00,2026-03-10T11:41:11.190,2026-03-10T20:58:00.690,4.235060190372318,5.045356475269191,dusk_end,4.235060190372318,4.235060190372318,18.29674530029297,18.56931495666504,137.61512571444212,19.556348289512417,legacy_site_coordinates_do_not_use_for_final_figure
20260311,000013V,1139,3,3,61110.74243268518,61110.76767074074,61110.79298002315,197.0761146045194,0.7123267367633851,17.28526496887207,17.500574111938477,3,2,0.0460696132938598,0.0030735851265057,0.079735693899329,1.5029072143168811,0.1350098129372073,23.85267930959282,4.596151787967966,172.65906329386823,0.0179042921524516,27.830515159900013,0.0389773965145521,371.6322934891143,142.54470568581297,15.484678895379764,retained_after_posthoc_audit,3,61110.76767074074,2026-03-11T18:25:26.752,2026-03-12T02:25:26.752000+08:00,2026-03-11T11:42:18.874,2026-03-11T20:56:21.573,6.7188550307912465,2.515228118389513,dawn_start,2.515228118389513,-2.515228118389513,17.28526496887207,17.500574111938477,197.0761146045194,0.7123267367633851,legacy_site_coordinates_do_not_use_for_final_figure
20260407,0000188,1081,3,3,61137.71112136574,61137.73254207176,61137.754085960645,187.11635618951505,7.296214967555942,18.627365112304688,18.61006546020508,3,2,0.1540885227126328,0.0,0.266889150201511,1.647459687612105,0.2109063418946895,22.618673546102094,5.456064097068353,189.29232237811533,0.0157190051515493,28.74595320140162,0.1658168179269931,398.5961505970075,166.61146174919747,16.60817294154198,retained_after_posthoc_audit,3,61137.73254207176,2026-04-07T17:34:51.635,2026-04-08T01:34:51.635000+08:00,2026-04-07T12:15:03.020,2026-04-07T20:07:53.723,5.330170800831898,2.5505799806267824,dawn_start,2.5505799806267824,-2.5505799806267824,18.627365112304688,18.61006546020508,187.11635618951505,7.296214967555942,legacy_site_coordinates_do_not_use_for_final_figure
20260407,000018c,1098,3,3,61137.712952222224,61137.73439467593,61137.755915752314,187.11619934927137,7.296246420859296,18.530046463012695,18.45623207092285,3,2,0.2558224991978587,0.0,0.4430975663299396,8.88722533916371,0.5386636614529757,26.990573821561632,16.969249594669588,171.41700858671396,0.0031635164831381,18.246225362964555,0.2042233678611769,429.07782675507434,167.42961412659025,17.87824278146143,retained_after_posthoc_audit,3,61137.73439467593,2026-04-07T17:37:31.700,2026-04-08T01:37:31.700000+08:00,2026-04-07T12:15:03.020,2026-04-07T20:07:53.723,5.374633300855554,2.506117480603127,dawn_start,2.506117480603127,-2.506117480603127,18.530046463012695,18.45623207092285,187.11619934927137,7.296246420859296,legacy_site_coordinates_do_not_use_for_final_figure
20260410,000018E,394,3,3,61140.671568425925,61140.69307555556,61140.71458409722,186.77547754383227,7.373185275481573,18.735841751098633,18.6312313079834,3,2,0.2314731358717556,0.0,0.4009232319171748,1.6075587813190408,0.1913204000011016,22.382073478232616,5.311150906933848,191.5594876276812,0.0156098976020612,28.512528127248856,0.2242064337393679,422.1690067911261,166.04727901899216,17.59037528296359,retained_after_posthoc_audit,3,61140.69307555556,2026-04-10T16:38:01.728,2026-04-11T00:38:01.728000+08:00,2026-04-10T12:19:02.907,2026-04-10T20:02:15.933,4.316339205191585,3.403945934640622,dawn_start,3.403945934640622,-3.403945934640622,18.735841751098633,18.6312313079834,186.77547754383227,7.373185275481573,legacy_site_coordinates_do_not_use_for_final_figure
20260410,000018H,420,3,3,61140.67341614583,61140.69492429398,61140.71644438658,186.7753448218944,7.373283696917185,18.597091674804688,18.547657012939453,3,2,0.0717096678519014,0.0,0.1242047881133818,8.75950012665033,0.5319367613959053,25.36845624615088,17.51464156385377,171.3559565111637,0.0031613480210567,18.206296239962008,0.0547450745019165,411.5991803065514,166.34794389308334,17.14996584610631,retained_after_posthoc_audit,3,61140.69492429398,2026-04-10T16:40:41.459,2026-04-11T00:40:41.459000+08:00,2026-04-10T12:19:02.907,2026-04-10T20:02:15.933,4.3607089273260184,3.3595762125061883,dawn_start,3.3595762125061883,-3.3595762125061883,18.597091674804688,18.547657012939453,186.7753448218944,7.373283696917185,legacy_site_coordinates_do_not_use_for_final_figure
20260410,000018w,159,4,4,61140.65090431713,61140.674274687495,61140.70655618056,182.57660070011465,3.4169619333107937,18.31671142578125,18.53685760498047,4,3,0.2881475810797971,0.0775281005080397,0.5550438617397856,4.37153308557641,0.0621139267813439,7.859269049431287,181.57853900020368,4.9389724104996455,0.0034045801201711,15.159564940070387,0.2284717879854429,651.2018669767655,132.395333638191,27.133411124031895,retained_after_posthoc_audit,4,61140.674274687495,2026-04-10T16:10:57.333,2026-04-11T00:10:57.333000+08:00,2026-04-10T12:19:02.907,2026-04-10T20:02:15.933,3.865118371669783,3.855166768162424,dawn_start,3.855166768162424,-3.855166768162424,18.31671142578125,18.53685760498047,182.57660070011465,3.4169619333107937,legacy_site_coordinates_do_not_use_for_final_figure
20260420,000019o,807,3,3,61150.64612646991,61150.668297986114,61150.68979505787,181.5630259071264,4.589836653007128,18.32483291625977,18.64934730529785,3,2,0.1242174640115778,0.0,0.2151509588554114,4.478614251382347,0.173851599752708,1.6012997666574944,21.3156119214583,167.074978354688,0.0032760252261517,16.77640301147273,0.1014222107752442,500.3525654563898,131.37555339454292,20.848023560682908,retained_after_posthoc_audit,3,61150.668297986114,2026-04-20T16:02:20.946,2026-04-21T00:02:20.946000+08:00,2026-04-20T12:33:00.247,2026-04-20T19:43:35.566,3.489082999050969,3.687394333721122,dusk_end,3.489082999050969,3.489082999050969,18.32483291625977,18.64934730529785,181.5630259071264,4.589836653007128,legacy_site_coordinates_do_not_use_for_final_figure
20260422,00001aJ,102,3,3,61152.563889756944,61152.585856550926,61152.60786592593,181.40948256214065,4.785196238117394,18.508499145507812,18.968656539916992,3,2,0.3325064186619596,0.0,0.5759180109652824,5.666186964234914,0.2764093340542679,1.907383198679204,163.63575693567873,24.353580446325072,0.0029492438065454,16.618666467587996,0.2703033914540655,446.4910623765072,128.28349097207945,18.6037942656878,retained_after_posthoc_audit,3,61152.585856550926,2026-04-22T14:03:38.006,2026-04-22T22:03:38.006000+08:00,2026-04-22T12:35:54.164,2026-04-22T19:39:54.529,1.4621783611476449,5.604589782581094,dusk_end,1.4621783611476449,1.4621783611476449,18.508499145507812,18.968656539916992,181.40948256214065,4.785196238117394,legacy_site_coordinates_do_not_use_for_final_figure
20260503,00001d1,389,3,3,61163.67019888889,61163.69213002315,61163.71388142361,184.30553642405536,7.789939589643245,18.32927131652832,18.43425178527832,3,2,0.285782819954253,0.0,0.494990364091075,1.211561832977914,0.0729951766912974,20.595289561172127,3.199592680327334,29.234143161729865,-179.9860167577929,25.15141573014832,0.2621031282176584,336.4614905092322,174.31503999259138,14.019228771218009,retained_after_posthoc_audit,3,61163.69213002315,2026-05-03T16:36:40.034,2026-05-04T00:36:40.034000+08:00,2026-05-03T12:52:19.488,2026-05-03T19:20:17.839,3.7390404801098858,2.7271681489870856,dawn_start,2.7271681489870856,-2.7271681489870856,18.32927131652832,18.43425178527832,184.30553642405536,7.789939589643245,legacy_site_coordinates_do_not_use_for_final_figure
20260508,00001eC,186,6,6,61168.543215543985,61168.593456979164,61168.64277741898,183.84643726069004,7.830379235471375,18.42607593536377,18.4071683883667,6,5,0.3515618028100171,0.3067271633157094,0.5425378379984998,3.0900342160307046,0.3268461513658394,23.363418465233305,17.991079682287975,354.3399444945485,-179.99515104081044,12.06864057306095,0.2277786319635405,330.7571993295498,175.96453855875774,13.781549972064575,retained_after_posthoc_audit,6,61168.59345697917,2026-05-08T14:14:34.683,2026-05-08T22:14:34.683000+08:00,2026-05-08T12:59:57.536,2026-05-08T19:11:55.994,1.2436518599853716,4.955919700552101,dusk_end,1.2436518599853716,1.2436518599853716,18.42607593536377,18.4071683883667,183.84643726069004,7.830379235471375,legacy_site_coordinates_do_not_use_for_final_figure
20260509,00001fm,221,3,3,61169.65443891204,61169.68824444444,61169.71003380787,215.57755111919943,-0.4448191984476714,19.168703079223633,18.42168426513672,3,2,0.3569110432868915,0.0030735851265057,0.6181804198896,1.6813433099427144,0.2268087207596536,20.41713054871724,3.4413230352675965,222.08181789793537,0.0204730433747369,28.934092391280146,0.3301523721121004,244.16748232462663,140.9491849158586,10.173645096859444,retained_after_posthoc_audit,3,61169.68824444444,2026-05-09T16:31:04.320,2026-05-10T00:31:04.320000+08:00,2026-05-09T13:01:29.324,2026-05-09T19:10:18.970,3.493054416817298,2.654069551345356,dawn_start,2.654069551345356,-2.654069551345356,19.168703079223633,18.42168426513672,215.57755111919943,-0.4448191984476714,legacy_site_coordinates_do_not_use_for_final_figure
20260509,00001fs,311,3,3,61169.63651894676,61169.65841542824,61169.692192152776,217.8354788459766,-6.8621406156905795,19.104774475097656,18.459373474121097,3,2,0.2566949660022954,0.0,0.4446087231631413,-4.590713854099277,1.893107285139874,12.230224938479274,349.65957175048356,230.81145871539272,0.0056211709070673,25.01977822073868,0.207790454197055,231.45080307440531,123.60799624101011,9.643783461433555,retained_after_posthoc_audit,3,61169.65841542824,2026-05-09T15:48:07.093,2026-05-09T23:48:07.093000+08:00,2026-05-09T13:01:29.324,2026-05-09T19:10:18.970,2.777158027952222,3.369965940210432,dusk_end,2.777158027952222,2.777158027952222,19.104774475097656,18.459373474121097,217.8354788459766,-6.8621406156905795,legacy_site_coordinates_do_not_use_for_final_figure
20260512,00001fU,105,3,3,61172.54825599537,61172.57021942129,61172.60715791667,183.4967801566483,7.849555001471338,18.213409423828125,18.366453170776367,3,2,0.2286259804939655,0.0030735851265057,0.395979885783295,1.0445012478565936,0.2446131790101224,19.625092219374572,1.293680731705253,36.382712787325005,-179.98297946477737,22.70419693383312,0.2265898912503116,326.4249735288893,177.7973282157651,13.601040563703721,retained_after_posthoc_audit,3,61172.57021942129,2026-05-12T13:41:06.958,2026-05-12T21:41:06.958000+08:00,2026-05-12T13:06:03.974,2026-05-12T19:05:35.730,0.5841622779968425,5.407992159884394,dusk_end,0.5841622779968425,0.5841622779968425,18.213409423828125,18.366453170776367,183.4967801566483,7.849555001471338,legacy_site_coordinates_do_not_use_for_final_figure
20260530,00001gL,73,3,3,61190.57043309028,61190.59204358796,61190.61360976851,190.08159339792013,4.667637690848427,16.7623348236084,16.970666885375977,3,2,0.0914014832679895,0.0,0.1583120129073144,0.904440473886306,0.4373527671301636,17.864103039041535,352.3890545876834,57.96718200534192,-179.9892322152065,19.594741547080133,0.0979214630203612,114.25143241737403,164.91327015205044,4.760476350723918,retained_after_posthoc_audit,3,61190.59204358796,2026-05-30T14:12:32.566,2026-05-30T22:12:32.566000+08:00,2026-05-30T13:31:28.233,2026-05-30T18:42:49.014,0.6845369611878143,4.504569015877576,dusk_end,0.6845369611878143,0.6845369611878143,16.7623348236084,16.970666885375977,190.08159339792013,4.667637690848427,legacy_site_coordinates_do_not_use_for_final_figure
20260530,00001gM,75,3,3,61190.61646689815,61190.63801819445,61190.659536493054,190.08007001984177,4.66805150677744,16.728836059570312,16.920516967773438,3,2,0.1311236228311985,0.0,0.2271127768161342,0.896872089830674,0.4494820755259309,17.86890520346914,352.4141437119607,57.96614091444849,-179.9893753271378,19.38238331921871,0.1511814326054529,135.25761496182693,166.55300712169313,5.635733956742789,retained_after_posthoc_audit,3,61190.63801819445,2026-05-30T15:18:44.772,2026-05-30T23:18:44.772000+08:00,2026-05-30T13:31:28.233,2026-05-30T18:42:49.014,1.787927516900209,3.4011784601651813,dusk_end,1.787927516900209,1.787927516900209,16.728836059570312,16.920516967773438,190.08007001984177,4.66805150677744,legacy_site_coordinates_do_not_use_for_final_figure
20260601,00001h1,9,3,3,61192.54048708333,61192.562040833334,61192.58357695602,182.10453188220467,7.756902508993796,18.16482162475586,18.54908561706543,3,2,0.017112997733483,0.0,0.0296405815442037,0.946366023097585,0.7963451533903043,11.234064239353769,348.6661807500844,44.912643387006305,-179.99567662129488,10.308988378330463,0.0259893902296251,202.87176362994023,194.34694486910777,8.45299015124751,retained_after_posthoc_audit,3,61192.562040833334,2026-06-01T13:29:20.328,2026-06-01T21:29:20.328000+08:00,2026-06-01T13:33:51.099,2026-06-01T18:41:02.770,-0.0752141671875108,5.195122857271145,dusk_end,0.0752141671875108,-0.0752141671875108,18.16482162475586,18.54908561706543,182.10453188220467,7.756902508993796,legacy_site_coordinates_do_not_use_for_final_figure
20260601,00001h8,82,3,3,61192.558191550925,61192.579758935186,61192.60126719907,190.02775945960477,4.6820226927719615,16.672510147094727,17.092548370361328,3,2,0.0039679813360358,0.0,0.0068727452774991,1.6824973720798422,0.4858864250380904,9.492940911884268,355.8438978345807,33.448299370000896,-179.99614942637487,13.506805534669551,0.0084120509186425,98.23062913781293,166.8455975589077,4.092942880742205,retained_after_posthoc_audit,3,61192.579758935186,2026-06-01T13:54:51.172,2026-06-01T21:54:51.172000+08:00,2026-06-01T13:33:51.099,2026-06-01T18:41:02.770,0.3500202772519003,4.769888412831734,dusk_end,0.3500202772519003,0.3500202772519003,16.672510147094727,17.092548370361328,190.02775945960477,4.6820226927719615,legacy_site_coordinates_do_not_use_for_final_figure
