category,exists,hash_status,mtime_utc,path,sha256,size_bytes
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:35:32.540769+00:00,/pipeline/ref/healpix/healpix-00805.fits,,2600640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:10:00.617302+00:00,/pipeline/ref/healpix/healpix-00806.fits,,2689920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:18:03.107287+00:00,/pipeline/ref/healpix/healpix-00807.fits,,2833920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:59:52.607033+00:00,/pipeline/ref/healpix/healpix-00808.fits,,2975040
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:51:10.440103+00:00,/pipeline/ref/healpix/healpix-00809.fits,,3127680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:56:56.720869+00:00,/pipeline/ref/healpix/healpix-00810.fits,,3202560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:48:44.051116+00:00,/pipeline/ref/healpix/healpix-00811.fits,,3441600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:07:27.952466+00:00,/pipeline/ref/healpix/healpix-00812.fits,,3692160
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:32:10.896974+00:00,/pipeline/ref/healpix/healpix-00813.fits,,3971520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:51:34.131121+00:00,/pipeline/ref/healpix/healpix-00814.fits,,4262400
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:43:22.587208+00:00,/pipeline/ref/healpix/healpix-00815.fits,,4495680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:02:04.102763+00:00,/pipeline/ref/healpix/healpix-00816.fits,,4968000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:27:04.683128+00:00,/pipeline/ref/healpix/healpix-00817.fits,,5431680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:06:55.131619+00:00,/pipeline/ref/healpix/healpix-00818.fits,,5921280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:42:09.497084+00:00,/pipeline/ref/healpix/healpix-00819.fits,,6762240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:48:21.890339+00:00,/pipeline/ref/healpix/healpix-00820.fits,,7655040
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:56:18.396839+00:00,/pipeline/ref/healpix/healpix-00821.fits,,8815680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:30:48.826165+00:00,/pipeline/ref/healpix/healpix-00822.fits,,10221120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:05:44.689448+00:00,/pipeline/ref/healpix/healpix-00823.fits,,11992320
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:44:44.971196+00:00,/pipeline/ref/healpix/healpix-00824.fits,,14428800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:53:11.560462+00:00,/pipeline/ref/healpix/healpix-00825.fits,,17933760
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:27:36.377945+00:00,/pipeline/ref/healpix/healpix-00826.fits,,22121280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:02:51.783461+00:00,/pipeline/ref/healpix/healpix-00827.fits,,25666560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:41:33.972029+00:00,/pipeline/ref/healpix/healpix-00828.fits,,30179520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:06:38.204825+00:00,/pipeline/ref/healpix/healpix-00829.fits,,29952000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:39:18.742861+00:00,/pipeline/ref/healpix/healpix-00830.fits,,36247680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:03:57.226959+00:00,/pipeline/ref/healpix/healpix-00831.fits,,63797760
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:22:48.493381+00:00,/pipeline/ref/healpix/healpix-00832.fits,,69805440
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:14:44.467107+00:00,/pipeline/ref/healpix/healpix-00833.fits,,92802240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:36:08.778764+00:00,/pipeline/ref/healpix/healpix-00834.fits,,65972160
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:00:40.974128+00:00,/pipeline/ref/healpix/healpix-00835.fits,,62513280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:19:58.350911+00:00,/pipeline/ref/healpix/healpix-00836.fits,,47568960
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:11:38.237317+00:00,/pipeline/ref/healpix/healpix-00837.fits,,58973760
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:49:43.637050+00:00,/pipeline/ref/healpix/healpix-00838.fits,,48098880
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:57:59.299396+00:00,/pipeline/ref/healpix/healpix-00839.fits,,58780800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:34:20.804805+00:00,/pipeline/ref/healpix/healpix-00840.fits,,54259200
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:08:50.277015+00:00,/pipeline/ref/healpix/healpix-00841.fits,,53873280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:51:12.670009+00:00,/pipeline/ref/healpix/healpix-00842.fits,,56707200
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:59:42.619227+00:00,/pipeline/ref/healpix/healpix-00843.fits,,55503360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:28:49.728585+00:00,/pipeline/ref/healpix/healpix-00844.fits,,58438080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:03:16.891375+00:00,/pipeline/ref/healpix/healpix-00845.fits,,59832000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:45:25.756948+00:00,/pipeline/ref/healpix/healpix-00846.fits,,60456960
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:54:14.784374+00:00,/pipeline/ref/healpix/healpix-00847.fits,,56626560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:23:22.484988+00:00,/pipeline/ref/healpix/healpix-00848.fits,,52136640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:15:10.885182+00:00,/pipeline/ref/healpix/healpix-00849.fits,,48473280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:26:12.070472+00:00,/pipeline/ref/healpix/healpix-00850.fits,,43485120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:17:39.800847+00:00,/pipeline/ref/healpix/healpix-00851.fits,,35953920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:42:02.054072+00:00,/pipeline/ref/healpix/healpix-00852.fits,,32068800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:07:04.933502+00:00,/pipeline/ref/healpix/healpix-00853.fits,,41950080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:21:12.130688+00:00,/pipeline/ref/healpix/healpix-00854.fits,,40092480
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:12:28.614772+00:00,/pipeline/ref/healpix/healpix-00855.fits,,33762240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:37:11.625775+00:00,/pipeline/ref/healpix/healpix-00856.fits,,26510400
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:02:07.400641+00:00,/pipeline/ref/healpix/healpix-00857.fits,,20289600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:32:33.423934+00:00,/pipeline/ref/healpix/healpix-00858.fits,,18800640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:07:23.868388+00:00,/pipeline/ref/healpix/healpix-00859.fits,,15451200
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:15:49.858909+00:00,/pipeline/ref/healpix/healpix-00860.fits,,13659840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:24:50.968112+00:00,/pipeline/ref/healpix/healpix-00861.fits,,12084480
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:06:19.048061+00:00,/pipeline/ref/healpix/healpix-00862.fits,,10497600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:41:36.965033+00:00,/pipeline/ref/healpix/healpix-00863.fits,,9224640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:12:53.272620+00:00,/pipeline/ref/healpix/healpix-00864.fits,,7776000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:21:28.369446+00:00,/pipeline/ref/healpix/healpix-00865.fits,,6543360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:03:37.710243+00:00,/pipeline/ref/healpix/healpix-00866.fits,,5754240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:38:35.201823+00:00,/pipeline/ref/healpix/healpix-00867.fits,,5005440
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:05:54.324640+00:00,/pipeline/ref/healpix/healpix-00868.fits,,4357440
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:30:35.568203+00:00,/pipeline/ref/healpix/healpix-00869.fits,,3862080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:08:31.216661+00:00,/pipeline/ref/healpix/healpix-00870.fits,,3729600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:33:53.884828+00:00,/pipeline/ref/healpix/healpix-00871.fits,,3562560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:58:10.003157+00:00,/pipeline/ref/healpix/healpix-00872.fits,,3185280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:49:38.524301+00:00,/pipeline/ref/healpix/healpix-00873.fits,,3133440
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:05:01.072566+00:00,/pipeline/ref/healpix/healpix-00874.fits,,3021120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:30:30.563218+00:00,/pipeline/ref/healpix/healpix-00875.fits,,2854080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:54:49.296319+00:00,/pipeline/ref/healpix/healpix-00876.fits,,2836800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:46:14.574361+00:00,/pipeline/ref/healpix/healpix-00877.fits,,2761920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:14:33.400510+00:00,/pipeline/ref/healpix/healpix-00878.fits,,2623680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:22:58.779258+00:00,/pipeline/ref/healpix/healpix-00879.fits,,2620800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:31:38.545041+00:00,/pipeline/ref/healpix/healpix-00880.fits,,2666880
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:06:10.563962+00:00,/pipeline/ref/healpix/healpix-00881.fits,,2537280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:47:40.696741+00:00,/pipeline/ref/healpix/healpix-00882.fits,,2531520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:55:59.434339+00:00,/pipeline/ref/healpix/healpix-00883.fits,,2525760
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:28:16.166739+00:00,/pipeline/ref/healpix/healpix-00884.fits,,2580480
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:03:03.871092+00:00,/pipeline/ref/healpix/healpix-00885.fits,,2643840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:43:50.258259+00:00,/pipeline/ref/healpix/healpix-00886.fits,,2623680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:52:41.698523+00:00,/pipeline/ref/healpix/healpix-00887.fits,,2684160
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:25:02.277014+00:00,/pipeline/ref/healpix/healpix-00888.fits,,2678400
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:17:01.397834+00:00,/pipeline/ref/healpix/healpix-00889.fits,,2816640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:22:28.824623+00:00,/pipeline/ref/healpix/healpix-00890.fits,,2891520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:13:51.209136+00:00,/pipeline/ref/healpix/healpix-00891.fits,,3075840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:39:33.274876+00:00,/pipeline/ref/healpix/healpix-00892.fits,,3075840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:04:35.792415+00:00,/pipeline/ref/healpix/healpix-00893.fits,,3291840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:19:45.345149+00:00,/pipeline/ref/healpix/healpix-00894.fits,,3418560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:10:52.171889+00:00,/pipeline/ref/healpix/healpix-00895.fits,,3666240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:36:40.620767+00:00,/pipeline/ref/healpix/healpix-00896.fits,,3988800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:01:35.070179+00:00,/pipeline/ref/healpix/healpix-00897.fits,,4371840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:33:10.185879+00:00,/pipeline/ref/healpix/healpix-00898.fits,,4731840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:07:54.816977+00:00,/pipeline/ref/healpix/healpix-00899.fits,,5129280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:12:51.743690+00:00,/pipeline/ref/healpix/healpix-00900.fits,,5578560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:21:26.973466+00:00,/pipeline/ref/healpix/healpix-00901.fits,,6073920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:03:37.234250+00:00,/pipeline/ref/healpix/healpix-00902.fits,,6897600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:38:34.463823+00:00,/pipeline/ref/healpix/healpix-00903.fits,,7891200
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:15:49.416923+00:00,/pipeline/ref/healpix/healpix-00904.fits,,8959680
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:24:50.049120+00:00,/pipeline/ref/healpix/healpix-00905.fits,,10368000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:06:18.377070+00:00,/pipeline/ref/healpix/healpix-00906.fits,,12231360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:41:35.798032+00:00,/pipeline/ref/healpix/healpix-00907.fits,,14760000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:02:33.757429+00:00,/pipeline/ref/healpix/healpix-00908.fits,,18299520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:27:42.655911+00:00,/pipeline/ref/healpix/healpix-00909.fits,,22314240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:05:00.145547+00:00,/pipeline/ref/healpix/healpix-00910.fits,,26156160
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:30:30.218219+00:00,/pipeline/ref/healpix/healpix-00911.fits,,30257280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:54:48.187352+00:00,/pipeline/ref/healpix/healpix-00912.fits,,35193600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:46:14.296380+00:00,/pipeline/ref/healpix/healpix-00913.fits,,41368320
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:08:29.743634+00:00,/pipeline/ref/healpix/healpix-00914.fits,,59561280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:33:52.975829+00:00,/pipeline/ref/healpix/healpix-00915.fits,,69255360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:58:08.657187+00:00,/pipeline/ref/healpix/healpix-00916.fits,,86806080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:49:37.269363+00:00,/pipeline/ref/healpix/healpix-00917.fits,,70056000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:11:47.010854+00:00,/pipeline/ref/healpix/healpix-00918.fits,,64941120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:19:50.985045+00:00,/pipeline/ref/healpix/healpix-00919.fits,,74283840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:28:50.798581+00:00,/pipeline/ref/healpix/healpix-00920.fits,,69399360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:03:19.103423+00:00,/pipeline/ref/healpix/healpix-00921.fits,,52773120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:45:26.292907+00:00,/pipeline/ref/healpix/healpix-00922.fits,,48133440
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:54:17.970275+00:00,/pipeline/ref/healpix/healpix-00923.fits,,56940480
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:34:21.342804+00:00,/pipeline/ref/healpix/healpix-00924.fits,,53196480
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:08:53.607077+00:00,/pipeline/ref/healpix/healpix-00925.fits,,51603840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:51:13.846959+00:00,/pipeline/ref/healpix/healpix-00926.fits,,51600960
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:59:44.621188+00:00,/pipeline/ref/healpix/healpix-00927.fits,,50820480
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:18:11.033103+00:00,/pipeline/ref/healpix/healpix-00928.fits,,48816000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:09:50.855125+00:00,/pipeline/ref/healpix/healpix-00929.fits,,47183040
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:21:15.808632+00:00,/pipeline/ref/healpix/healpix-00930.fits,,51687360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:12:29.408734+00:00,/pipeline/ref/healpix/healpix-00931.fits,,54083520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:37:13.493776+00:00,/pipeline/ref/healpix/healpix-00932.fits,,54492480
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:02:08.116630+00:00,/pipeline/ref/healpix/healpix-00933.fits,,50509440
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:26:14.606454+00:00,/pipeline/ref/healpix/healpix-00934.fits,,39513600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:17:41.023817+00:00,/pipeline/ref/healpix/healpix-00935.fits,,29787840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:42:03.974075+00:00,/pipeline/ref/healpix/healpix-00936.fits,,17210880
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:07:05.338497+00:00,/pipeline/ref/healpix/healpix-00937.fits,,37952640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:26:58.397166+00:00,/pipeline/ref/healpix/healpix-00938.fits,,50826240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:02:09.831893+00:00,/pipeline/ref/healpix/healpix-00939.fits,,41685120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:44:46.082105+00:00,/pipeline/ref/healpix/healpix-00940.fits,,36443520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:53:12.545427+00:00,/pipeline/ref/healpix/healpix-00941.fits,,27406080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:27:36.866942+00:00,/pipeline/ref/healpix/healpix-00942.fits,,23734080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:02:52.370840+00:00,/pipeline/ref/healpix/healpix-00943.fits,,19154880
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:48:22.967279+00:00,/pipeline/ref/healpix/healpix-00944.fits,,15736320
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:56:19.747804+00:00,/pipeline/ref/healpix/healpix-00945.fits,,14486400
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:30:49.387164+00:00,/pipeline/ref/healpix/healpix-00946.fits,,12597120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:05:45.364461+00:00,/pipeline/ref/healpix/healpix-00947.fits,,11044800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:38:39.932827+00:00,/pipeline/ref/healpix/healpix-00948.fits,,9639360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:03:28.560378+00:00,/pipeline/ref/healpix/healpix-00949.fits,,7963200
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:36:11.002764+00:00,/pipeline/ref/healpix/healpix-00950.fits,,6868800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:00:42.843094+00:00,/pipeline/ref/healpix/healpix-00951.fits,,5860800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:19:58.997900+00:00,/pipeline/ref/healpix/healpix-00952.fits,,5149440
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:11:38.805287+00:00,/pipeline/ref/healpix/healpix-00953.fits,,4613760
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:39:19.348862+00:00,/pipeline/ref/healpix/healpix-00954.fits,,4201920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:03:57.825950+00:00,/pipeline/ref/healpix/healpix-00955.fits,,3841920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:22:50.743354+00:00,/pipeline/ref/healpix/healpix-00956.fits,,3409920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:14:46.518033+00:00,/pipeline/ref/healpix/healpix-00957.fits,,3378240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:46:04.593069+00:00,/pipeline/ref/healpix/healpix-00958.fits,,3139200
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:54:54.788157+00:00,/pipeline/ref/healpix/healpix-00959.fits,,3018240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:00:27.516374+00:00,/pipeline/ref/healpix/healpix-00960.fits,,2977920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:35:32.238769+00:00,/pipeline/ref/healpix/healpix-00961.fits,,2805120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:09:57.839252+00:00,/pipeline/ref/healpix/healpix-00962.fits,,2681280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:18:01.154333+00:00,/pipeline/ref/healpix/healpix-00963.fits,,2770560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:05:23.550772+00:00,/pipeline/ref/healpix/healpix-00964.fits,,2750400
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:40:59.702980+00:00,/pipeline/ref/healpix/healpix-00965.fits,,2666880
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:15:06.597328+00:00,/pipeline/ref/healpix/healpix-00966.fits,,2620800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:23:31.199893+00:00,/pipeline/ref/healpix/healpix-00967.fits,,2620800
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:54:12.448448+00:00,/pipeline/ref/healpix/healpix-00968.fits,,2554560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:45:40.180856+00:00,/pipeline/ref/healpix/healpix-00969.fits,,2528640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:51:33.604143+00:00,/pipeline/ref/healpix/healpix-00970.fits,,2517120
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:43:22.111207+00:00,/pipeline/ref/healpix/healpix-00971.fits,,2534400
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:02:03.387747+00:00,/pipeline/ref/healpix/healpix-00972.fits,,2543040
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:27:04.064131+00:00,/pipeline/ref/healpix/healpix-00973.fits,,2672640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:56:56.362878+00:00,/pipeline/ref/healpix/healpix-00974.fits,,2664000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:48:43.786131+00:00,/pipeline/ref/healpix/healpix-00975.fits,,2793600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:07:27.599460+00:00,/pipeline/ref/healpix/healpix-00976.fits,,2808000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:32:10.619975+00:00,/pipeline/ref/healpix/healpix-00977.fits,,3035520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:02:10.811586+00:00,/pipeline/ref/healpix/healpix-00978.fits,,2977920
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:37:00.261772+00:00,/pipeline/ref/healpix/healpix-00979.fits,,3144960
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:45:18.687495+00:00,/pipeline/ref/healpix/healpix-00980.fits,,3392640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:53:42.145426+00:00,/pipeline/ref/healpix/healpix-00981.fits,,3499200
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:29:09.247503+00:00,/pipeline/ref/healpix/healpix-00982.fits,,3790080
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:04:10.996528+00:00,/pipeline/ref/healpix/healpix-00983.fits,,4112640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:51:01.646477+00:00,/pipeline/ref/healpix/healpix-00984.fits,,4466880
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:58:58.542115+00:00,/pipeline/ref/healpix/healpix-00985.fits,,4752000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:34:34.066795+00:00,/pipeline/ref/healpix/healpix-00986.fits,,5184000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:09:28.488718+00:00,/pipeline/ref/healpix/healpix-00987.fits,,6125760
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:35:03.128779+00:00,/pipeline/ref/healpix/healpix-00988.fits,,6264000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:00:14.159623+00:00,/pipeline/ref/healpix/healpix-00989.fits,,7064640
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:37:46.755791+00:00,/pipeline/ref/healpix/healpix-00990.fits,,8009280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:02:13.790538+00:00,/pipeline/ref/healpix/healpix-00991.fits,,9201600
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:20:25.396438+00:00,/pipeline/ref/healpix/healpix-00992.fits,,10739520
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:12:05.671898+00:00,/pipeline/ref/healpix/healpix-00993.fits,,12634560
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:42:50.002151+00:00,/pipeline/ref/healpix/healpix-00994.fits,,14993280
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T17:07:21.539305+00:00,/pipeline/ref/healpix/healpix-00995.fits,,18570240
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:25:36.109738+00:00,/pipeline/ref/healpix/healpix-00996.fits,,23163840
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:17:30.632075+00:00,/pipeline/ref/healpix/healpix-00997.fits,,27936000
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:43:24.782212+00:00,/pipeline/ref/healpix/healpix-00998.fits,,32247360
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:52:14.616530+00:00,/pipeline/ref/healpix/healpix-00999.fits,,37382400
gaia_healpix_tile,True,manifest_metadata_only,2025-10-29T16:04:21.221742+00:00,/pipeline/ref/healpix/healpix-01000.fits,,47211840
