night,plan_archive_available,plan_active_acquired_cohort,acquired_frame_in_plan_active_denominator,acquired_frame_outside_plan_archive,field_id,pair_id,match_status,match_rule,mode,cycle_id,repeat,plan_row,plan_manifest_line,planned_start_utc,actual_start_utc,actual_time_source,time_residual_s,abs_time_residual_s,planned_exptime_s,actual_exptime_s,planned_interval_prev_same_cycle_field_s,planned_baseline_from_first_same_cycle_field_s,actual_interval_prev_matched_same_cycle_field_s,actual_baseline_from_first_matched_same_cycle_field_s,planned_inter_start_prev_global_s,planned_gap_proxy_prev_global_s,actual_inter_start_prev_global_s,actual_gap_proxy_prev_global_s,raw_file_name,raw_path,raw_sequence_id,raw_manifest_line,l2_join_status,l2_file_name,l2_path,l2_manifest_line,sky_adu,sky_rms_adu,sky_mag,limiting_mag,seeing_arcsec,fwhm_header,ccd_zeropoint,ccd_zeropoint_rms,photometric_rms,n_sources,n_wcs,n_stars,n_match_calibration,n_psf,moon_phase_fraction,moon_sep_deg,planned_ra_deg,planned_dec_deg,known_limitation_codes,input_manifest_hash
20260420,True,True,True,False,1264,20260420:1264:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,188,9039,2026-04-20T16:12:15Z,2026-04-20T16:48:26.299000Z,l2_obs_time_utc,2171.299,2171.299,30.0,30.0,1800.0,3600.0,1859.709,3776.882,80.0,50.0,73.498,43.498000000000005,OBJ_MP_1264_0248.fits,/raw1/20260420/OBJ/OBJ_MP_1264_0248.fits,0248,36208,matched,OBJ_MP_1264_0248_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1264_0248_cat.fits.gz,35538,915.8113,26.5366,19.7566,20.38,3.3663,2.914,26.8478,0.0331,0.0,13924.0,2536.0,2726.0,447.0,1323.0,0.14372638511969826,109.51830535740942,185.82909250704597,3.5361312298790097,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1791,20260420:1791:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,189,9040,2026-04-20T16:13:35Z,2026-04-20T16:50:00.946000Z,l2_obs_time_utc,2185.946,2185.946,30.0,30.0,1800.0,3600.0,1859.672,3777.053,80.0,50.0,94.647,64.647,OBJ_MP_1791_0249.fits,/raw1/20260420/OBJ/OBJ_MP_1791_0249.fits,0249,36375,matched,OBJ_MP_1791_0249_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1791_0249_cat.fits.gz,35705,754.9565,24.9132,20.0183,20.61,3.0293,2.6226,26.9001,0.0369,0.0,13210.0,2538.0,2500.0,421.0,1060.0,0.14380421623610834,103.79946238129949,186.2301688490207,15.057227134018689,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1398,20260420:1398:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,190,9041,2026-04-20T16:14:55Z,2026-04-20T16:51:31.841000Z,l2_obs_time_utc,2196.841,2196.841,30.0,30.0,1800.0,3600.0,1859.335,3777.897,80.0,50.0,90.895,60.894999999999996,OBJ_MP_1398_0250.fits,/raw1/20260420/OBJ/OBJ_MP_1398_0250.fits,0250,36253,matched,OBJ_MP_1398_0250_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1398_0250_cat.fits.gz,35583,926.8885,27.8012,19.733,20.42,3.2028,2.7726,26.8373,0.0291,0.0,13416.0,2592.0,2601.0,405.0,1147.0,0.14388206404469828,108.85618194600914,186.61701372098887,6.11180785477572,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1662,20260420:1662:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,191,9042,2026-04-20T16:16:15Z,2026-04-20T16:52:54.995000Z,l2_obs_time_utc,2199.995,2199.995,30.0,30.0,1800.0,3600.0,1858.858,3776.982,80.0,50.0,83.154,53.153999999999996,OBJ_MP_1662_0251.fits,/raw1/20260420/OBJ/OBJ_MP_1662_0251.fits,0251,36337,matched,OBJ_MP_1662_0251_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1662_0251_cat.fits.gz,35667,804.3272,25.4042,19.926,20.5,3.2339,2.7997,26.8765,0.0296,0.0,13753.0,2628.0,2590.0,424.0,1107.0,0.1439599285376446,105.99034652716621,186.83085278791756,11.863723348378203,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1531,20260420:1531:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,192,9043,2026-04-20T16:17:35Z,2026-04-20T16:54:10.938000Z,l2_obs_time_utc,2195.938,2195.938,30.0,30.0,1800.0,3600.0,1858.909,3776.493,80.0,50.0,75.943,45.943,OBJ_MP_1531_0252.fits,/raw1/20260420/OBJ/OBJ_MP_1531_0252.fits,0252,36301,matched,OBJ_MP_1531_0252_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1531_0252_cat.fits.gz,35631,904.4534,26.2423,19.7667,20.46,3.1326,2.7118,26.8444,0.0382,0.0,13975.0,2497.0,2663.0,401.0,1117.0,0.1440378097194973,108.54617536747024,187.7795493967441,8.527492496143184,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1131,20260420:1131:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,193,9044,2026-04-20T16:18:55Z,2026-04-20T16:55:41.133000Z,l2_obs_time_utc,2206.133,2206.133,30.0,30.0,1800.0,3600.0,1859.033,3777.106,80.0,50.0,90.195,60.19499999999999,OBJ_MP_1131_0253.fits,/raw1/20260420/OBJ/OBJ_MP_1131_0253.fits,0253,36184,matched,OBJ_MP_1131_0253_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1131_0253_cat.fits.gz,35514,1051.0105,27.9954,19.4644,20.09,3.7095,3.2111,26.7051,0.0363,0.0,12532.0,2479.0,2601.0,494.0,1296.0,0.14411570757857212,113.07957708611131,187.86687477906756,-0.25567240269714486,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1265,20260420:1265:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,194,9045,2026-04-20T16:20:15Z,2026-04-20T16:56:54.938000Z,l2_obs_time_utc,2199.938,2199.938,30.0,30.0,1800.0,3600.0,1859.346,3777.083,80.0,50.0,73.805,43.80500000000001,OBJ_MP_1265_0254.fits,/raw1/20260420/OBJ/OBJ_MP_1265_0254.fits,0254,36211,matched,OBJ_MP_1265_0254_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1265_0254_cat.fits.gz,35541,978.5688,27.3436,19.6235,20.22,3.6167,3.1309,26.7868,0.034,0.0,12621.0,2596.0,2560.0,463.0,1263.0,0.14419362210487835,112.07479729866819,188.28621496022686,2.4760594212886367,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1792,20260420:1792:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,195,9046,2026-04-20T16:21:35Z,2026-04-20T16:58:29.944000Z,l2_obs_time_utc,2214.944,2214.944,30.0,30.0,1800.0,3600.0,1859.556,3777.118,80.0,50.0,95.006,65.006,OBJ_MP_1792_0255.fits,/raw1/20260420/OBJ/OBJ_MP_1792_0255.fits,0255,36378,matched,OBJ_MP_1792_0255_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1792_0255_cat.fits.gz,35708,784.7198,25.1314,19.9623,20.63,2.9205,2.5284,26.8861,0.0354,0.0,13262.0,2572.0,2522.0,435.0,966.0,0.14427155330124786,106.34631811181272,188.74744308963218,13.959247935035192,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1399,20260420:1399:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,196,9047,2026-04-20T16:22:55Z,2026-04-20T16:59:59.974000Z,l2_obs_time_utc,2224.974,2224.974,30.0,30.0,1800.0,3600.0,1859.087,3776.567,80.0,50.0,90.03,60.03,OBJ_MP_1399_0256.fits,/raw1/20260420/OBJ/OBJ_MP_1399_0256.fits,0256,36256,matched,OBJ_MP_1399_0256_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1399_0256_cat.fits.gz,35586,888.0504,26.4996,19.7927,20.5,3.0594,2.6485,26.8506,0.036,0.0,14031.0,2865.0,2832.0,438.0,1262.0,0.1443495011655621,111.4083194136524,189.08065890757655,5.047656081750896,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1663,20260420:1663:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,3,3,197,9048,2026-04-20T16:24:15Z,2026-04-20T17:01:23.982000Z,l2_obs_time_utc,2228.982,2228.982,30.0,30.0,1800.0,3600.0,1858.711,3776.468,80.0,50.0,84.008,54.007999999999996,OBJ_MP_1663_0257.fits,/raw1/20260420/OBJ/OBJ_MP_1663_0257.fits,0257,36340,matched,OBJ_MP_1663_0257_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1663_0257_cat.fits.gz,35670,806.0607,25.0581,19.9309,20.62,2.9052,2.5152,26.8838,0.0343,0.0,14118.0,2699.0,2654.0,421.0,1043.0,0.1444274656786036,108.53682941858112,189.32310662590973,10.780839061585123,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1801,20260420:1801:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,198,9049,2026-04-20T16:25:35Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14450544684647815,129.57784837959971,211.2398896898021,4.6522860440999665,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1408,20260420:1408:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,199,9050,2026-04-20T16:26:55Z,2026-04-20T17:04:43.114000Z,l2_obs_time_utc,2268.114,2268.114,30.0,30.0,,0.0,,0.0,80.0,50.0,89.58,59.58,OBJ_MP_1408_0259.fits,/raw1/20260420/OBJ/OBJ_MP_1408_0259.fits,0259,36257,matched,OBJ_MP_1408_0259_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1408_0259_cat.fits.gz,35587,911.4297,26.7582,19.7592,20.43,3.2258,2.7924,26.8452,0.0334,0.0,19664.0,3567.0,3868.0,686.0,1829.0,0.14458344466770184,134.97436655060332,211.40304767922993,-3.9691679898971914,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1672,20260420:1672:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,200,9051,2026-04-20T16:28:15Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14466145912266237,131.8554557295136,211.71188764427023,1.618417872987434,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1541,20260420:1541:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,201,9052,2026-04-20T16:29:35Z,2026-04-20T17:07:21.546000Z,l2_obs_time_utc,2266.546,2266.546,30.0,30.0,,0.0,,0.0,80.0,50.0,75.709,45.709,OBJ_MP_1541_0261.fits,/raw1/20260420/OBJ/OBJ_MP_1541_0261.fits,0261,36302,matched,OBJ_MP_1541_0261_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1541_0261_cat.fits.gz,35632,843.4907,25.9133,19.8664,20.45,3.3081,2.8637,26.8683,0.0309,0.0,19436.0,3279.0,3786.0,649.0,1734.0,0.14473949022027383,134.50057502053832,212.60191056852602,-1.5581127712648366,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1275,20260420:1275:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,202,9053,2026-04-20T16:30:55Z,2026-04-20T17:08:45.223000Z,l2_obs_time_utc,2270.223,2270.223,30.0,30.0,,0.0,,0.0,80.0,50.0,83.677,53.67700000000001,OBJ_MP_1275_0262.fits,/raw1/20260420/OBJ/OBJ_MP_1275_0262.fits,0262,36212,matched,OBJ_MP_1275_0262_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1275_0262_cat.fits.gz,35542,937.3719,26.9956,19.7242,20.4,3.2755,2.8353,26.8406,0.0334,0.0,21642.0,4006.0,4122.0,723.0,2019.0,0.1448175379474938,138.30105004063336,213.15964355154716,-7.441794470313718,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1802,20260420:1802:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,203,9054,2026-04-20T16:32:15Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14489560230123455,132.00526772436774,213.75095301775676,3.7182081355361936,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1409,20260420:1409:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,204,9055,2026-04-20T16:33:35Z,2026-04-20T17:11:51.182000Z,l2_obs_time_utc,2296.182,2296.182,30.0,30.0,,0.0,,0.0,80.0,50.0,90.848,60.848,OBJ_MP_1409_0264.fits,/raw1/20260420/OBJ/OBJ_MP_1409_0264.fits,0264,36263,matched,OBJ_MP_1409_0264_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1409_0264_cat.fits.gz,35593,881.0924,26.6292,19.815,20.45,3.2373,2.8023,26.8642,0.0318,0.0,22187.0,4212.0,4172.0,678.0,1881.0,0.14497368328292182,137.4769658684276,213.92583110329812,-4.873509254770945,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1673,20260420:1673:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,205,9056,2026-04-20T16:34:55Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.1450517808728835,134.30344739531608,214.22283979422,0.7007660047076938,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1542,20260420:1542:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,206,9057,2026-04-20T16:36:15Z,2026-04-20T17:14:28.330000Z,l2_obs_time_utc,2293.33,2293.33,30.0,30.0,,0.0,,0.0,80.0,50.0,74.653,44.653000000000006,OBJ_MP_1542_0266.fits,/raw1/20260420/OBJ/OBJ_MP_1542_0266.fits,0266,36308,matched,OBJ_MP_1542_0266_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1542_0266_cat.fits.gz,35638,829.4478,25.458,19.8894,20.52,3.1293,2.7089,26.8732,0.0321,0.0,21176.0,4070.0,4053.0,639.0,1708.0,0.14512989508087504,136.96861744069926,215.12060536546414,-2.457204555381106,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1276,20260420:1276:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,207,9058,2026-04-20T16:37:35Z,2026-04-20T17:15:52.108000Z,l2_obs_time_utc,2297.108,2297.108,30.0,30.0,,0.0,,0.0,80.0,50.0,83.778,53.778000000000006,OBJ_MP_1276_0267.fits,/raw1/20260420/OBJ/OBJ_MP_1276_0267.fits,0267,36218,matched,OBJ_MP_1276_0267_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1276_0267_cat.fits.gz,35548,952.73,27.2786,19.7161,20.37,3.3613,2.9094,26.8499,0.0348,0.0,23529.0,4548.0,4479.0,825.0,2301.0,0.14520802589568227,140.8223455859777,215.70725519534972,-8.322811925131921,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1803,20260420:1803:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,208,9059,2026-04-20T16:38:55Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.1452861733093193,134.4057913661541,216.26930611071086,2.8111307926507645,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1410,20260420:1410:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,209,9060,2026-04-20T16:40:15Z,2026-04-20T17:18:55.248000Z,l2_obs_time_utc,2320.248,2320.248,30.0,30.0,,0.0,,0.0,80.0,50.0,89.777,59.777,OBJ_MP_1410_0269.fits,/raw1/20260420/OBJ/OBJ_MP_1410_0269.fits,0269,36269,matched,OBJ_MP_1410_0269_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1410_0269_cat.fits.gz,35599,909.2171,26.4623,19.7856,20.44,3.2614,2.8231,26.8689,0.0319,0.0,23289.0,3941.0,4391.0,809.0,2120.0,0.14536433731683096,139.96561313122405,216.46135051205002,-5.751386542041468,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1674,20260420:1674:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,210,9061,2026-04-20T16:41:35Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14544251792151963,136.72817860672217,216.74300353407423,-0.18988132052024426,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1543,20260420:1543:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,211,9062,2026-04-20T16:42:55Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14552071511572506,139.41673398789902,217.6506059270272,-3.328855105387527,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1277,20260420:1277:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,212,9063,2026-04-20T16:44:15Z,2026-04-20T17:22:59.218000Z,l2_obs_time_utc,2324.218,2324.218,30.0,30.0,,0.0,,0.0,80.0,50.0,84.037,54.037000000000006,OBJ_MP_1277_0272.fits,/raw1/20260420/OBJ/OBJ_MP_1277_0272.fits,0272,36224,matched,OBJ_MP_1277_0272_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1277_0272_cat.fits.gz,35554,965.6532,27.6001,19.7047,20.25,3.746,3.2425,26.8533,0.038,0.0,22920.0,4391.0,4507.0,916.0,2145.0,0.1455989288833769,143.33266521303196,218.27015054001185,-9.176026094429773,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1804,20260420:1804:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,213,9064,2026-04-20T16:45:35Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14567715923279273,136.77492719158147,218.79594846736506,1.9328928927293747,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1411,20260420:1411:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,214,9065,2026-04-20T16:46:55Z,2026-04-20T17:26:02.085000Z,l2_obs_time_utc,2347.085,2347.085,30.0,30.0,,0.0,,0.0,80.0,50.0,88.786,58.786,OBJ_MP_1411_0274.fits,/raw1/20260420/OBJ/OBJ_MP_1411_0274.fits,0274,36275,matched,OBJ_MP_1411_0274_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1411_0274_cat.fits.gz,35605,910.4558,26.5535,19.7839,20.34,3.5631,3.0843,26.8686,0.0333,0.0,22267.0,4489.0,4488.0,935.0,2424.0,0.14575540615428279,142.43761455786006,219.01043996290468,-6.6009385878311715,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1675,20260420:1675:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,215,9066,2026-04-20T16:48:15Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14583366963963645,139.12553926221426,219.27328968641064,-1.0516938208366535,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1544,20260420:1544:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,216,9067,2026-04-20T16:49:35Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.1459119496882899,141.84115031782503,220.19272713947205,-4.171233588413453,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1278,20260420:1278:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,217,9068,2026-04-20T16:50:55Z,2026-04-20T17:30:02.918000Z,l2_obs_time_utc,2347.918,2347.918,30.0,30.0,,0.0,,0.0,80.0,50.0,82.771,52.771,OBJ_MP_1278_0277.fits,/raw1/20260420/OBJ/OBJ_MP_1278_0277.fits,0277,36230,matched,OBJ_MP_1278_0277_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1278_0277_cat.fits.gz,35560,999.6964,27.8752,19.6678,20.28,3.6202,3.1334,26.8539,0.0386,0.0,24696.0,4460.0,4790.0,1077.0,2178.0,0.14599024629308366,145.8296837068592,220.84904445471855,-9.999554519524446,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,False,False,1805,20260420:1805:plan:0000,planned_not_acquired,monotonic_minimum_total_absolute_time_residual,normal,4,1,218,9069,2026-04-20T16:52:15Z,,,,,30.0,,,0.0,,,80.0,50.0,,,,,,,not_applicable,,,,,,,,,,,,,,,,,,0.14606855944994906,139.10721426733724,221.33175309737288,1.0853050757738696,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1412,20260420:1412:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,1,219,9070,2026-04-20T16:53:35Z,2026-04-20T17:33:07.074000Z,l2_obs_time_utc,2372.074,2372.074,30.0,30.0,,0.0,,0.0,80.0,50.0,89.517,59.516999999999996,OBJ_MP_1412_0279.fits,/raw1/20260420/OBJ/OBJ_MP_1412_0279.fits,0279,36281,matched,OBJ_MP_1412_0279_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1412_0279_cat.fits.gz,35611,966.7401,27.4,19.7137,20.24,3.8283,3.3137,26.8634,0.0338,0.0,24364.0,4404.0,4663.0,1005.0,2506.0,0.14614688914740148,144.88953692484282,221.5738057129596,-7.420324184039061,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1801,20260420:1801:0001,matched,monotonic_minimum_total_absolute_time_residual,normal,4,2,220,9071,2026-04-20T16:55:35Z,2026-04-20T17:03:13.534000Z,l2_obs_time_utc,458.534,458.534,30.0,30.0,1800.0,1800.0,,0.0,120.0,90.0,109.552,79.552,OBJ_MP_1801_0258.fits,/raw1/20260420/OBJ/OBJ_MP_1801_0258.fits,0258,36381,matched,OBJ_MP_1801_0258_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1801_0258_cat.fits.gz,35711,766.3683,25.0925,19.999,20.6,3.0344,2.627,26.8969,0.0344,0.0,18608.0,3232.0,3655.0,589.0,1748.0,0.14626441472289464,129.24777461572035,211.2398896898021,4.6522860440999665,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
