healpix_nside,healpix_ordering,pixel,ra_deg,dec_deg,matched_detection_n
64,RING,23657,328.359375,2.388015463268772,3
64,RING,23658,329.76562499999994,2.388015463268772,3
64,RING,23659,331.171875,2.388015463268772,3
64,RING,23660,332.578125,2.388015463268772,17
64,RING,23661,333.98437499999994,2.388015463268772,17
64,RING,23662,335.39062499999994,2.388015463268772,1
64,RING,23663,336.796875,2.388015463268772,7
64,RING,23664,338.203125,2.388015463268772,7
64,RING,23665,339.609375,2.388015463268772,10
64,RING,23666,341.01562499999994,2.388015463268772,5
64,RING,23667,342.421875,2.388015463268772,16
64,RING,23668,343.828125,2.388015463268772,14
64,RING,23669,345.234375,2.388015463268772,4
64,RING,23670,346.640625,2.388015463268772,23
64,RING,23671,348.046875,2.388015463268772,8
64,RING,23672,349.45312499999994,2.388015463268772,13
64,RING,23673,350.85937499999994,2.388015463268772,13
64,RING,23674,352.265625,2.388015463268772,36
64,RING,23675,353.671875,2.388015463268772,15
64,RING,23676,355.078125,2.388015463268772,9
64,RING,23677,356.48437499999994,2.388015463268772,16
64,RING,23678,357.890625,2.388015463268772,13
64,RING,23679,359.296875,2.388015463268772,21
64,RING,23680,0.0,1.7907846593289491,32
64,RING,23681,1.40625,1.7907846593289491,26
64,RING,23682,2.8125,1.7907846593289491,58
64,RING,23683,4.21875,1.7907846593289491,15
64,RING,23684,5.625,1.7907846593289491,58
64,RING,23685,7.031249999999999,1.7907846593289491,39
64,RING,23686,8.4375,1.7907846593289491,46
64,RING,23687,9.84375,1.7907846593289491,31
64,RING,23688,11.25,1.7907846593289491,20
64,RING,23689,12.656249999999998,1.7907846593289491,37
64,RING,23690,14.062499999999998,1.7907846593289491,37
64,RING,23691,15.468749999999998,1.7907846593289491,32
64,RING,23692,16.875,1.7907846593289491,32
64,RING,23693,18.28125,1.7907846593289491,16
64,RING,23694,19.6875,1.7907846593289491,33
64,RING,23695,21.093749999999996,1.7907846593289491,19
64,RING,23696,22.5,1.7907846593289491,41
64,RING,23697,23.90625,1.7907846593289491,30
64,RING,23698,25.312499999999996,1.7907846593289491,18
64,RING,23699,26.71875,1.7907846593289491,31
64,RING,23700,28.124999999999996,1.7907846593289491,17
64,RING,23701,29.53125,1.7907846593289491,17
64,RING,23702,30.937499999999996,1.7907846593289491,42
64,RING,23703,32.34375,1.7907846593289491,6
64,RING,23704,33.75,1.7907846593289491,33
64,RING,23705,35.15624999999999,1.7907846593289491,8
64,RING,23706,36.5625,1.7907846593289491,30
64,RING,23707,37.96875,1.7907846593289491,36
64,RING,23708,39.375,1.7907846593289491,23
64,RING,23709,40.78124999999999,1.7907846593289491,22
64,RING,23710,42.18749999999999,1.7907846593289491,15
64,RING,23711,43.59374999999999,1.7907846593289491,19
64,RING,23712,45.0,1.7907846593289491,26
64,RING,23713,46.40625,1.7907846593289491,50
64,RING,23714,47.8125,1.7907846593289491,21
64,RING,23715,49.21875,1.7907846593289491,46
64,RING,23716,50.62499999999999,1.7907846593289491,8
64,RING,23717,52.03125,1.7907846593289491,19
64,RING,23718,53.4375,1.7907846593289491,11
64,RING,23719,54.84375,1.7907846593289491,12
64,RING,23720,56.24999999999999,1.7907846593289491,27
64,RING,23721,57.656249999999986,1.7907846593289491,11
64,RING,23722,59.0625,1.7907846593289491,6
64,RING,23723,60.46875,1.7907846593289491,1
64,RING,23724,61.87499999999999,1.7907846593289491,12
64,RING,23726,64.6875,1.7907846593289491,8
64,RING,23727,66.09375,1.7907846593289491,9
64,RING,23728,67.5,1.7907846593289491,3
64,RING,23729,68.90625,1.7907846593289491,1
64,RING,23733,74.53125,1.7907846593289491,1
64,RING,23755,105.46875,1.7907846593289491,5
64,RING,23756,106.875,1.7907846593289491,1
64,RING,23757,108.28125,1.7907846593289491,5
64,RING,23758,109.6875,1.7907846593289491,5
64,RING,23759,111.09375,1.7907846593289491,14
64,RING,23760,112.49999999999999,1.7907846593289491,21
64,RING,23761,113.90625,1.7907846593289491,61
64,RING,23762,115.31249999999997,1.7907846593289491,36
64,RING,23763,116.71875000000001,1.7907846593289491,29
64,RING,23764,118.125,1.7907846593289491,16
64,RING,23765,119.53125,1.7907846593289491,32
64,RING,23766,120.9375,1.7907846593289491,50
64,RING,23767,122.34374999999999,1.7907846593289491,28
64,RING,23768,123.74999999999999,1.7907846593289491,17
64,RING,23769,125.15624999999999,1.7907846593289491,35
64,RING,23770,126.5625,1.7907846593289491,58
64,RING,23771,127.96874999999997,1.7907846593289491,24
64,RING,23772,129.375,1.7907846593289491,62
64,RING,23773,130.78124999999997,1.7907846593289491,59
64,RING,23774,132.1875,1.7907846593289491,42
64,RING,23775,133.59375,1.7907846593289491,70
64,RING,23776,135.0,1.7907846593289491,40
64,RING,23777,136.40625,1.7907846593289491,58
64,RING,23778,137.8125,1.7907846593289491,62
64,RING,23779,139.21875,1.7907846593289491,63
64,RING,23780,140.62499999999997,1.7907846593289491,40
64,RING,23781,142.03125,1.7907846593289491,41
64,RING,23782,143.43749999999997,1.7907846593289491,35
64,RING,23783,144.84375,1.7907846593289491,13
64,RING,23784,146.25,1.7907846593289491,36
64,RING,23785,147.65625,1.7907846593289491,26
64,RING,23786,149.0625,1.7907846593289491,29
64,RING,23787,150.46875,1.7907846593289491,30
64,RING,23788,151.875,1.7907846593289491,27
64,RING,23789,153.28124999999997,1.7907846593289491,30
64,RING,23790,154.6875,1.7907846593289491,32
64,RING,23791,156.09374999999997,1.7907846593289491,18
64,RING,23792,157.5,1.7907846593289491,34
64,RING,23793,158.90624999999997,1.7907846593289491,23
64,RING,23794,160.3125,1.7907846593289491,19
64,RING,23795,161.71875,1.7907846593289491,54
64,RING,23796,163.12499999999997,1.7907846593289491,52
64,RING,23797,164.53125,1.7907846593289491,60
64,RING,23798,165.9375,1.7907846593289491,36
64,RING,23799,167.34375,1.7907846593289491,55
64,RING,23800,168.74999999999997,1.7907846593289491,63
64,RING,23801,170.15625,1.7907846593289491,50
64,RING,23802,171.56249999999997,1.7907846593289491,66
64,RING,23803,172.96875,1.7907846593289491,46
64,RING,23804,174.37499999999997,1.7907846593289491,66
64,RING,23805,175.78125,1.7907846593289491,79
64,RING,23806,177.1875,1.7907846593289491,49
64,RING,23807,178.59374999999997,1.7907846593289491,48
64,RING,23808,180.0,1.7907846593289491,28
64,RING,23809,181.40625,1.7907846593289491,81
64,RING,23810,182.8125,1.7907846593289491,127
64,RING,23811,184.21874999999997,1.7907846593289491,104
64,RING,23812,185.625,1.7907846593289491,114
64,RING,23813,187.03124999999997,1.7907846593289491,95
64,RING,23814,188.4375,1.7907846593289491,165
64,RING,23815,189.84374999999997,1.7907846593289491,52
64,RING,23816,191.25,1.7907846593289491,33
64,RING,23817,192.65625,1.7907846593289491,8
64,RING,23818,194.06249999999997,1.7907846593289491,20
64,RING,23819,195.46875,1.7907846593289491,33
64,RING,23820,196.875,1.7907846593289491,23
64,RING,23821,198.28125,1.7907846593289491,15
64,RING,23822,199.68749999999997,1.7907846593289491,87
64,RING,23823,201.09375,1.7907846593289491,22
64,RING,23824,202.49999999999997,1.7907846593289491,20
64,RING,23825,203.90625,1.7907846593289491,40
64,RING,23826,205.31249999999997,1.7907846593289491,30
64,RING,23827,206.71875,1.7907846593289491,13
64,RING,23828,208.125,1.7907846593289491,22
64,RING,23829,209.53124999999997,1.7907846593289491,3
64,RING,23830,210.9375,1.7907846593289491,116
64,RING,23831,212.34375,1.7907846593289491,138
64,RING,23832,213.75,1.7907846593289491,52
64,RING,23833,215.15624999999997,1.7907846593289491,143
64,RING,23834,216.5625,1.7907846593289491,128
64,RING,23835,217.96874999999997,1.7907846593289491,77
64,RING,23836,219.375,1.7907846593289491,66
64,RING,23837,220.78124999999997,1.7907846593289491,73
64,RING,23838,222.1875,1.7907846593289491,68
64,RING,23839,223.59375,1.7907846593289491,3
64,RING,23840,224.99999999999997,1.7907846593289491,3
64,RING,23908,320.625,1.7907846593289491,1
64,RING,23909,322.03124999999994,1.7907846593289491,7
64,RING,23911,324.84375,1.7907846593289491,9
64,RING,23913,327.65624999999994,1.7907846593289491,1
64,RING,23914,329.0625,1.7907846593289491,5
64,RING,23915,330.46875,1.7907846593289491,10
64,RING,23916,331.875,1.7907846593289491,5
64,RING,23917,333.28124999999994,1.7907846593289491,3
64,RING,23918,334.6875,1.7907846593289491,12
64,RING,23919,336.09375,1.7907846593289491,3
64,RING,23920,337.49999999999994,1.7907846593289491,6
64,RING,23921,338.90625,1.7907846593289491,4
64,RING,23922,340.3125,1.7907846593289491,20
64,RING,23923,341.71874999999994,1.7907846593289491,2
64,RING,23924,343.12499999999994,1.7907846593289491,14
64,RING,23925,344.53125,1.7907846593289491,6
64,RING,23926,345.9375,1.7907846593289491,18
64,RING,23927,347.34375,1.7907846593289491,9
64,RING,23928,348.74999999999994,1.7907846593289491,5
64,RING,23929,350.15625,1.7907846593289491,7
64,RING,23930,351.5625,1.7907846593289491,1
64,RING,23931,352.96874999999994,1.7907846593289491,11
64,RING,23932,354.375,1.7907846593289491,9
64,RING,23933,355.78125,1.7907846593289491,18
64,RING,23934,357.18749999999994,1.7907846593289491,18
64,RING,23935,358.59374999999994,1.7907846593289491,52
64,RING,23936,0.703125,1.1937484371410818,18
64,RING,23937,2.109375,1.1937484371410818,22
64,RING,23938,3.5156249999999996,1.1937484371410818,37
64,RING,23939,4.921875,1.1937484371410818,42
64,RING,23940,6.328124999999999,1.1937484371410818,28
64,RING,23941,7.734374999999999,1.1937484371410818,38
64,RING,23942,9.140625,1.1937484371410818,33
64,RING,23943,10.546874999999998,1.1937484371410818,30
64,RING,23944,11.953125,1.1937484371410818,32
64,RING,23945,13.359375,1.1937484371410818,10
64,RING,23946,14.765625,1.1937484371410818,44
64,RING,23947,16.171875,1.1937484371410818,46
64,RING,23948,17.578124999999996,1.1937484371410818,41
64,RING,23949,18.984375,1.1937484371410818,29
64,RING,23950,20.390624999999996,1.1937484371410818,24
64,RING,23951,21.796874999999996,1.1937484371410818,31
64,RING,23952,23.203125,1.1937484371410818,30
64,RING,23953,24.609375,1.1937484371410818,26
64,RING,23954,26.015625,1.1937484371410818,11
64,RING,23955,27.421875,1.1937484371410818,14
64,RING,23956,28.828124999999993,1.1937484371410818,18
64,RING,23957,30.234375,1.1937484371410818,29
64,RING,23958,31.640625,1.1937484371410818,39
64,RING,23959,33.046875,1.1937484371410818,16
64,RING,23960,34.453125,1.1937484371410818,25
64,RING,23961,35.85937499999999,1.1937484371410818,7
64,RING,23962,37.265625,1.1937484371410818,28
64,RING,23963,38.671875,1.1937484371410818,24
64,RING,23964,40.078125,1.1937484371410818,25
64,RING,23965,41.484375,1.1937484371410818,13
64,RING,23966,42.89062499999999,1.1937484371410818,26
64,RING,23967,44.296875,1.1937484371410818,13
64,RING,23968,45.703125,1.1937484371410818,17
64,RING,23969,47.109375,1.1937484371410818,43
64,RING,23970,48.51562499999999,1.1937484371410818,39
64,RING,23971,49.92187499999999,1.1937484371410818,23
64,RING,23972,51.32812499999999,1.1937484371410818,19
64,RING,23973,52.734375,1.1937484371410818,7
64,RING,23974,54.140625,1.1937484371410818,12
64,RING,23975,55.546875,1.1937484371410818,8
64,RING,23976,56.953125,1.1937484371410818,13
64,RING,23977,58.35937500000001,1.1937484371410818,6
64,RING,23978,59.765625,1.1937484371410818,3
64,RING,23979,61.17187499999999,1.1937484371410818,14
64,RING,23980,62.57812499999999,1.1937484371410818,2
64,RING,23981,63.984374999999986,1.1937484371410818,11
64,RING,23982,65.39062499999999,1.1937484371410818,3
64,RING,23985,69.609375,1.1937484371410818,2
64,RING,24013,108.98437499999999,1.1937484371410818,1
64,RING,24015,111.796875,1.1937484371410818,2
64,RING,24016,113.203125,1.1937484371410818,4
64,RING,24017,114.60937499999999,1.1937484371410818,6
64,RING,24018,116.01562499999999,1.1937484371410818,26
64,RING,24019,117.42187499999999,1.1937484371410818,21
64,RING,24020,118.828125,1.1937484371410818,24
64,RING,24021,120.23437499999997,1.1937484371410818,22
64,RING,24022,121.640625,1.1937484371410818,41
64,RING,24023,123.04687499999996,1.1937484371410818,22
64,RING,24024,124.45312500000001,1.1937484371410818,26
64,RING,24025,125.859375,1.1937484371410818,38
64,RING,24026,127.265625,1.1937484371410818,34
64,RING,24027,128.671875,1.1937484371410818,21
64,RING,24028,130.078125,1.1937484371410818,47
64,RING,24029,131.484375,1.1937484371410818,57
64,RING,24030,132.89062499999997,1.1937484371410818,52
64,RING,24031,134.296875,1.1937484371410818,36
64,RING,24032,135.70312499999997,1.1937484371410818,26
64,RING,24033,137.109375,1.1937484371410818,15
64,RING,24034,138.51562499999997,1.1937484371410818,30
64,RING,24035,139.921875,1.1937484371410818,18
64,RING,24036,141.328125,1.1937484371410818,26
64,RING,24037,142.734375,1.1937484371410818,56
64,RING,24038,144.140625,1.1937484371410818,57
64,RING,24039,145.546875,1.1937484371410818,26
64,RING,24040,146.953125,1.1937484371410818,35
64,RING,24041,148.35937499999997,1.1937484371410818,20
64,RING,24042,149.765625,1.1937484371410818,45
64,RING,24043,151.17187499999997,1.1937484371410818,35
64,RING,24044,152.578125,1.1937484371410818,28
64,RING,24045,153.984375,1.1937484371410818,19
64,RING,24046,155.39062499999997,1.1937484371410818,8
64,RING,24047,156.796875,1.1937484371410818,30
64,RING,24048,158.203125,1.1937484371410818,33
64,RING,24049,159.609375,1.1937484371410818,23
64,RING,24050,161.01562499999997,1.1937484371410818,43
64,RING,24051,162.421875,1.1937484371410818,33
64,RING,24052,163.82812499999997,1.1937484371410818,57
64,RING,24053,165.234375,1.1937484371410818,79
64,RING,24054,166.64062499999997,1.1937484371410818,51
64,RING,24055,168.046875,1.1937484371410818,73
64,RING,24056,169.453125,1.1937484371410818,21
64,RING,24057,170.85937499999997,1.1937484371410818,29
64,RING,24058,172.265625,1.1937484371410818,47
64,RING,24059,173.671875,1.1937484371410818,28
64,RING,24060,175.078125,1.1937484371410818,90
64,RING,24061,176.48437499999997,1.1937484371410818,64
64,RING,24062,177.890625,1.1937484371410818,19
64,RING,24063,179.29687499999997,1.1937484371410818,29
64,RING,24064,180.703125,1.1937484371410818,22
64,RING,24065,182.10937499999997,1.1937484371410818,209
64,RING,24066,183.515625,1.1937484371410818,132
64,RING,24067,184.921875,1.1937484371410818,149
64,RING,24068,186.32812499999997,1.1937484371410818,171
64,RING,24069,187.734375,1.1937484371410818,82
64,RING,24070,189.140625,1.1937484371410818,120
64,RING,24071,190.546875,1.1937484371410818,26
64,RING,24072,191.95312499999997,1.1937484371410818,72
64,RING,24073,193.359375,1.1937484371410818,14
64,RING,24074,194.76562499999997,1.1937484371410818,9
64,RING,24075,196.171875,1.1937484371410818,45
64,RING,24076,197.57812499999997,1.1937484371410818,45
64,RING,24077,198.984375,1.1937484371410818,4
64,RING,24078,200.390625,1.1937484371410818,27
64,RING,24079,201.79687499999997,1.1937484371410818,44
64,RING,24080,203.203125,1.1937484371410818,29
64,RING,24081,204.609375,1.1937484371410818,16
64,RING,24082,206.015625,1.1937484371410818,38
64,RING,24083,207.42187499999997,1.1937484371410818,23
64,RING,24084,208.828125,1.1937484371410818,37
64,RING,24085,210.23437499999997,1.1937484371410818,37
64,RING,24086,211.640625,1.1937484371410818,138
64,RING,24087,213.04687499999997,1.1937484371410818,126
64,RING,24088,214.453125,1.1937484371410818,96
64,RING,24089,215.859375,1.1937484371410818,70
64,RING,24090,217.26562499999997,1.1937484371410818,46
64,RING,24091,218.671875,1.1937484371410818,135
64,RING,24092,220.078125,1.1937484371410818,102
64,RING,24093,221.484375,1.1937484371410818,114
64,RING,24094,222.89062499999997,1.1937484371410818,78
64,RING,24095,224.296875,1.1937484371410818,2
64,RING,24159,314.29687499999994,1.1937484371410818,3
64,RING,24162,318.51562499999994,1.1937484371410818,1
64,RING,24166,324.140625,1.1937484371410818,6
64,RING,24168,326.953125,1.1937484371410818,8
64,RING,24169,328.359375,1.1937484371410818,5
64,RING,24171,331.171875,1.1937484371410818,7
64,RING,24172,332.578125,1.1937484371410818,11
64,RING,24173,333.98437499999994,1.1937484371410818,1
64,RING,24174,335.39062499999994,1.1937484371410818,9
64,RING,24175,336.796875,1.1937484371410818,6
64,RING,24176,338.203125,1.1937484371410818,4
64,RING,24177,339.609375,1.1937484371410818,4
64,RING,24178,341.01562499999994,1.1937484371410818,4
64,RING,24179,342.421875,1.1937484371410818,10
64,RING,24180,343.828125,1.1937484371410818,19
64,RING,24181,345.234375,1.1937484371410818,8
64,RING,24182,346.640625,1.1937484371410818,6
64,RING,24183,348.046875,1.1937484371410818,18
64,RING,24184,349.45312499999994,1.1937484371410818,15
64,RING,24185,350.85937499999994,1.1937484371410818,5
64,RING,24186,352.265625,1.1937484371410818,21
64,RING,24187,353.671875,1.1937484371410818,12
64,RING,24188,355.078125,1.1937484371410818,20
64,RING,24189,356.48437499999994,1.1937484371410818,53
64,RING,24190,357.890625,1.1937484371410818,26
64,RING,24191,359.296875,1.1937484371410818,14
64,RING,24192,0.0,0.5968418305070173,42
64,RING,24193,1.40625,0.5968418305070173,31
64,RING,24194,2.8125,0.5968418305070173,23
64,RING,24195,4.21875,0.5968418305070173,13
64,RING,24196,5.625,0.5968418305070173,29
64,RING,24197,7.031249999999999,0.5968418305070173,35
64,RING,24198,8.4375,0.5968418305070173,21
64,RING,24199,9.84375,0.5968418305070173,29
64,RING,24200,11.25,0.5968418305070173,16
64,RING,24201,12.656249999999998,0.5968418305070173,11
64,RING,24202,14.062499999999998,0.5968418305070173,10
64,RING,24203,15.468749999999998,0.5968418305070173,13
64,RING,24204,16.875,0.5968418305070173,32
64,RING,24205,18.28125,0.5968418305070173,8
64,RING,24206,19.6875,0.5968418305070173,28
64,RING,24207,21.093749999999996,0.5968418305070173,57
64,RING,24208,22.5,0.5968418305070173,34
64,RING,24209,23.90625,0.5968418305070173,48
64,RING,24210,25.312499999999996,0.5968418305070173,26
64,RING,24211,26.71875,0.5968418305070173,20
64,RING,24212,28.124999999999996,0.5968418305070173,16
64,RING,24213,29.53125,0.5968418305070173,14
64,RING,24214,30.937499999999996,0.5968418305070173,22
64,RING,24215,32.34375,0.5968418305070173,10
64,RING,24216,33.75,0.5968418305070173,32
64,RING,24217,35.15624999999999,0.5968418305070173,10
64,RING,24218,36.5625,0.5968418305070173,35
64,RING,24219,37.96875,0.5968418305070173,20
64,RING,24220,39.375,0.5968418305070173,42
64,RING,24221,40.78124999999999,0.5968418305070173,20
64,RING,24222,42.18749999999999,0.5968418305070173,12
64,RING,24223,43.59374999999999,0.5968418305070173,27
64,RING,24224,45.0,0.5968418305070173,20
64,RING,24225,46.40625,0.5968418305070173,24
64,RING,24226,47.8125,0.5968418305070173,24
64,RING,24227,49.21875,0.5968418305070173,15
64,RING,24228,50.62499999999999,0.5968418305070173,4
64,RING,24229,52.03125,0.5968418305070173,7
64,RING,24230,53.4375,0.5968418305070173,22
64,RING,24231,54.84375,0.5968418305070173,10
64,RING,24232,56.24999999999999,0.5968418305070173,8
64,RING,24233,57.656249999999986,0.5968418305070173,15
64,RING,24234,59.0625,0.5968418305070173,9
64,RING,24236,61.87499999999999,0.5968418305070173,3
64,RING,24237,63.28125,0.5968418305070173,2
64,RING,24238,64.6875,0.5968418305070173,1
64,RING,24268,106.875,0.5968418305070173,1
64,RING,24269,108.28125,0.5968418305070173,1
64,RING,24270,109.6875,0.5968418305070173,1
64,RING,24272,112.49999999999999,0.5968418305070173,1
64,RING,24273,113.90625,0.5968418305070173,3
64,RING,24275,116.71875000000001,0.5968418305070173,1
64,RING,24276,118.125,0.5968418305070173,12
64,RING,24277,119.53125,0.5968418305070173,17
64,RING,24278,120.9375,0.5968418305070173,22
64,RING,24279,122.34374999999999,0.5968418305070173,21
64,RING,24280,123.74999999999999,0.5968418305070173,17
64,RING,24281,125.15624999999999,0.5968418305070173,21
64,RING,24282,126.5625,0.5968418305070173,25
64,RING,24283,127.96874999999997,0.5968418305070173,24
64,RING,24284,129.375,0.5968418305070173,50
64,RING,24285,130.78124999999997,0.5968418305070173,66
64,RING,24286,132.1875,0.5968418305070173,28
64,RING,24287,133.59375,0.5968418305070173,32
64,RING,24288,135.0,0.5968418305070173,26
64,RING,24289,136.40625,0.5968418305070173,26
64,RING,24290,137.8125,0.5968418305070173,33
64,RING,24291,139.21875,0.5968418305070173,37
64,RING,24292,140.62499999999997,0.5968418305070173,28
64,RING,24293,142.03125,0.5968418305070173,20
64,RING,24294,143.43749999999997,0.5968418305070173,24
64,RING,24295,144.84375,0.5968418305070173,33
64,RING,24296,146.25,0.5968418305070173,9
64,RING,24297,147.65625,0.5968418305070173,6
64,RING,24298,149.0625,0.5968418305070173,29
64,RING,24299,150.46875,0.5968418305070173,36
64,RING,24300,151.875,0.5968418305070173,16
64,RING,24301,153.28124999999997,0.5968418305070173,17
64,RING,24302,154.6875,0.5968418305070173,15
64,RING,24303,156.09374999999997,0.5968418305070173,7
64,RING,24304,157.5,0.5968418305070173,10
64,RING,24305,158.90624999999997,0.5968418305070173,27
64,RING,24306,160.3125,0.5968418305070173,31
64,RING,24307,161.71875,0.5968418305070173,14
64,RING,24308,163.12499999999997,0.5968418305070173,37
64,RING,24309,164.53125,0.5968418305070173,46
64,RING,24310,165.9375,0.5968418305070173,67
64,RING,24311,167.34375,0.5968418305070173,56
64,RING,24312,168.74999999999997,0.5968418305070173,6
64,RING,24313,170.15625,0.5968418305070173,22
64,RING,24314,171.56249999999997,0.5968418305070173,52
64,RING,24315,172.96875,0.5968418305070173,51
64,RING,24316,174.37499999999997,0.5968418305070173,86
64,RING,24317,175.78125,0.5968418305070173,27
64,RING,24318,177.1875,0.5968418305070173,87
64,RING,24319,178.59374999999997,0.5968418305070173,64
64,RING,24320,180.0,0.5968418305070173,25
64,RING,24321,181.40625,0.5968418305070173,63
64,RING,24322,182.8125,0.5968418305070173,104
64,RING,24323,184.21874999999997,0.5968418305070173,128
64,RING,24324,185.625,0.5968418305070173,129
64,RING,24325,187.03124999999997,0.5968418305070173,141
64,RING,24326,188.4375,0.5968418305070173,82
64,RING,24327,189.84374999999997,0.5968418305070173,54
64,RING,24328,191.25,0.5968418305070173,42
64,RING,24329,192.65625,0.5968418305070173,13
64,RING,24330,194.06249999999997,0.5968418305070173,17
64,RING,24331,195.46875,0.5968418305070173,58
64,RING,24332,196.875,0.5968418305070173,71
64,RING,24333,198.28125,0.5968418305070173,6
64,RING,24334,199.68749999999997,0.5968418305070173,84
64,RING,24335,201.09375,0.5968418305070173,37
64,RING,24336,202.49999999999997,0.5968418305070173,32
64,RING,24337,203.90625,0.5968418305070173,19
64,RING,24338,205.31249999999997,0.5968418305070173,42
64,RING,24339,206.71875,0.5968418305070173,30
64,RING,24340,208.125,0.5968418305070173,37
64,RING,24341,209.53124999999997,0.5968418305070173,7
64,RING,24342,210.9375,0.5968418305070173,75
64,RING,24343,212.34375,0.5968418305070173,145
64,RING,24344,213.75,0.5968418305070173,67
64,RING,24345,215.15624999999997,0.5968418305070173,95
64,RING,24346,216.5625,0.5968418305070173,105
64,RING,24347,217.96874999999997,0.5968418305070173,128
64,RING,24348,219.375,0.5968418305070173,79
64,RING,24349,220.78124999999997,0.5968418305070173,145
64,RING,24350,222.1875,0.5968418305070173,91
64,RING,24351,223.59375,0.5968418305070173,39
64,RING,24352,224.99999999999997,0.5968418305070173,34
64,RING,24353,226.40625,0.5968418305070173,12
64,RING,24354,227.8125,0.5968418305070173,1
64,RING,24415,313.59375,0.5968418305070173,3
64,RING,24417,316.40625,0.5968418305070173,1
64,RING,24422,323.4375,0.5968418305070173,5
64,RING,24423,324.84375,0.5968418305070173,12
64,RING,24424,326.24999999999994,0.5968418305070173,3
64,RING,24425,327.65624999999994,0.5968418305070173,16
64,RING,24426,329.0625,0.5968418305070173,2
64,RING,24428,331.875,0.5968418305070173,3
64,RING,24429,333.28124999999994,0.5968418305070173,5
64,RING,24430,334.6875,0.5968418305070173,9
64,RING,24432,337.49999999999994,0.5968418305070173,14
64,RING,24434,340.3125,0.5968418305070173,4
64,RING,24435,341.71874999999994,0.5968418305070173,4
64,RING,24436,343.12499999999994,0.5968418305070173,12
64,RING,24437,344.53125,0.5968418305070173,12
64,RING,24438,345.9375,0.5968418305070173,5
64,RING,24439,347.34375,0.5968418305070173,11
64,RING,24440,348.74999999999994,0.5968418305070173,7
64,RING,24441,350.15625,0.5968418305070173,12
64,RING,24442,351.5625,0.5968418305070173,17
64,RING,24443,352.96874999999994,0.5968418305070173,12
64,RING,24444,354.375,0.5968418305070173,13
64,RING,24445,355.78125,0.5968418305070173,36
64,RING,24446,357.18749999999994,0.5968418305070173,5
64,RING,24447,358.59374999999994,0.5968418305070173,47
64,RING,24448,0.703125,0.0,51
64,RING,24449,2.109375,0.0,20
64,RING,24450,3.5156249999999996,0.0,18
64,RING,24451,4.921875,0.0,57
64,RING,24452,6.328124999999999,0.0,35
64,RING,24453,7.734374999999999,0.0,25
64,RING,24454,9.140625,0.0,39
64,RING,24455,10.546874999999998,0.0,27
64,RING,24456,11.953125,0.0,24
64,RING,24457,13.359375,0.0,2
64,RING,24458,14.765625,0.0,31
64,RING,24459,16.171875,0.0,33
64,RING,24460,17.578124999999996,0.0,16
64,RING,24461,18.984375,0.0,24
64,RING,24462,20.390624999999996,0.0,33
64,RING,24463,21.796874999999996,0.0,25
64,RING,24464,23.203125,0.0,31
64,RING,24465,24.609375,0.0,33
64,RING,24466,26.015625,0.0,25
64,RING,24467,27.421875,0.0,22
64,RING,24468,28.828124999999993,0.0,35
64,RING,24469,30.234375,0.0,8
64,RING,24470,31.640625,0.0,17
64,RING,24471,33.046875,0.0,1
64,RING,24472,34.453125,0.0,33
64,RING,24473,35.85937499999999,0.0,23
64,RING,24474,37.265625,0.0,19
64,RING,24475,38.671875,0.0,18
64,RING,24476,40.078125,0.0,17
64,RING,24477,41.484375,0.0,30
64,RING,24478,42.89062499999999,0.0,5
64,RING,24479,44.296875,0.0,24
64,RING,24480,45.703125,0.0,42
64,RING,24481,47.109375,0.0,12
64,RING,24482,48.51562499999999,0.0,17
64,RING,24483,49.92187499999999,0.0,8
64,RING,24484,51.32812499999999,0.0,11
64,RING,24485,52.734375,0.0,8
64,RING,24487,55.546875,0.0,9
64,RING,24488,56.953125,0.0,9
64,RING,24489,58.35937500000001,0.0,9
64,RING,24492,62.57812499999999,0.0,1
64,RING,24530,116.01562499999999,0.0,3
64,RING,24532,118.828125,0.0,3
64,RING,24534,121.640625,0.0,25
64,RING,24535,123.04687499999996,0.0,12
64,RING,24536,124.45312500000001,0.0,12
64,RING,24537,125.859375,0.0,13
64,RING,24538,127.265625,0.0,25
64,RING,24539,128.671875,0.0,30
64,RING,24540,130.078125,0.0,10
64,RING,24541,131.484375,0.0,45
64,RING,24542,132.89062499999997,0.0,41
64,RING,24543,134.296875,0.0,66
64,RING,24544,135.70312499999997,0.0,32
64,RING,24545,137.109375,0.0,15
64,RING,24546,138.51562499999997,0.0,39
64,RING,24547,139.921875,0.0,35
64,RING,24548,141.328125,0.0,13
64,RING,24549,142.734375,0.0,36
64,RING,24550,144.140625,0.0,24
64,RING,24551,145.546875,0.0,9
64,RING,24552,146.953125,0.0,7
64,RING,24553,148.35937499999997,0.0,29
64,RING,24554,149.765625,0.0,40
64,RING,24555,151.17187499999997,0.0,8
64,RING,24556,152.578125,0.0,22
64,RING,24557,153.984375,0.0,15
64,RING,24558,155.39062499999997,0.0,11
64,RING,24559,156.796875,0.0,29
64,RING,24560,158.203125,0.0,17
64,RING,24561,159.609375,0.0,6
64,RING,24562,161.01562499999997,0.0,30
64,RING,24563,162.421875,0.0,29
64,RING,24564,163.82812499999997,0.0,38
64,RING,24565,165.234375,0.0,29
64,RING,24566,166.64062499999997,0.0,47
64,RING,24567,168.046875,0.0,24
64,RING,24568,169.453125,0.0,15
