night,pair_id,field_id,cycle_id,repeat,mode,planned_start_utc,actual_start_utc,time_residual_s,abs_time_residual_s,match_rule,input_manifest_hash
20260420,20260420:1277:0001,1277,4,1,normal,2026-04-20T16:44:15Z,2026-04-20T17:22:59.218000Z,2324.218,2324.218,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1411:0001,1411,4,1,normal,2026-04-20T16:46:55Z,2026-04-20T17:26:02.085000Z,2347.085,2347.085,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1278:0001,1278,4,1,normal,2026-04-20T16:50:55Z,2026-04-20T17:30:02.918000Z,2347.918,2347.918,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1412:0001,1412,4,1,normal,2026-04-20T16:53:35Z,2026-04-20T17:33:07.074000Z,2372.074,2372.074,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1801:0001,1801,4,2,normal,2026-04-20T16:55:35Z,2026-04-20T17:03:13.534000Z,458.534,458.534,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1408:0002,1408,4,2,normal,2026-04-20T16:56:55Z,2026-04-20T17:36:12.410000Z,2357.41,2357.41,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1672:0001,1672,4,2,normal,2026-04-20T16:58:15Z,2026-04-20T17:06:05.837000Z,470.837,470.837,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1541:0002,1541,4,2,normal,2026-04-20T16:59:35Z,2026-04-20T17:38:52.158000Z,2357.158,2357.158,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1275:0002,1275,4,2,normal,2026-04-20T17:00:55Z,2026-04-20T17:40:16.430000Z,2361.43,2361.43,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1802:0001,1802,4,2,normal,2026-04-20T17:02:15Z,2026-04-20T17:10:20.334000Z,485.334,485.334,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1409:0002,1409,4,2,normal,2026-04-20T17:03:35Z,2026-04-20T17:43:21.981000Z,2386.981,2386.981,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1673:0001,1673,4,2,normal,2026-04-20T17:04:55Z,2026-04-20T17:13:13.677000Z,498.677,498.677,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1542:0002,1542,4,2,normal,2026-04-20T17:06:15Z,2026-04-20T17:45:59.329000Z,2384.329,2384.329,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1276:0002,1276,4,2,normal,2026-04-20T17:07:35Z,2026-04-20T17:47:23.483000Z,2388.483,2388.483,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1803:0001,1803,4,2,normal,2026-04-20T17:08:55Z,2026-04-20T17:17:25.471000Z,510.471,510.471,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1410:0002,1410,4,2,normal,2026-04-20T17:10:15Z,2026-04-20T17:50:27.767000Z,2412.767,2412.767,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1674:0001,1674,4,2,normal,2026-04-20T17:11:35Z,2026-04-20T17:20:19.072000Z,524.072,524.072,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1543:0001,1543,4,2,normal,2026-04-20T17:12:55Z,2026-04-20T17:21:35.181000Z,520.181,520.181,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1277:0002,1277,4,2,normal,2026-04-20T17:14:15Z,2026-04-20T17:54:27.939000Z,2412.939,2412.939,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1804:0001,1804,4,2,normal,2026-04-20T17:15:35Z,2026-04-20T17:24:33.299000Z,538.299,538.299,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1411:0002,1411,4,2,normal,2026-04-20T17:16:55Z,2026-04-20T17:57:31.482000Z,2436.482,2436.482,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1675:0001,1675,4,2,normal,2026-04-20T17:18:15Z,2026-04-20T17:27:24.617000Z,549.617,549.617,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1544:0001,1544,4,2,normal,2026-04-20T17:19:35Z,2026-04-20T17:28:40.147000Z,545.147,545.147,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1278:0002,1278,4,2,normal,2026-04-20T17:20:55Z,2026-04-20T18:01:30.971000Z,2435.971,2435.971,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1805:0001,1805,4,2,normal,2026-04-20T17:22:15Z,2026-04-20T17:31:37.557000Z,562.557,562.557,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1412:0002,1412,4,2,normal,2026-04-20T17:23:35Z,2026-04-20T18:04:34.749000Z,2459.749,2459.749,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1801:0002,1801,4,3,normal,2026-04-20T17:25:35Z,2026-04-20T17:34:42.835000Z,547.835,547.835,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1408:0003,1408,4,3,normal,2026-04-20T17:26:55Z,2026-04-20T18:07:39.951000Z,2444.951,2444.951,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1672:0002,1672,4,3,normal,2026-04-20T17:28:15Z,2026-04-20T17:37:36.222000Z,561.222,561.222,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1541:0003,1541,4,3,normal,2026-04-20T17:29:35Z,2026-04-20T18:10:19.210000Z,2444.21,2444.21,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1275:0003,1275,4,3,normal,2026-04-20T17:30:55Z,2026-04-20T18:11:42.513000Z,2447.513,2447.513,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1802:0002,1802,4,3,normal,2026-04-20T17:32:15Z,2026-04-20T17:41:51.867000Z,576.867,576.867,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1409:0003,1409,4,3,normal,2026-04-20T17:33:35Z,2026-04-20T18:14:47.086000Z,2472.086,2472.086,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1673:0002,1673,4,3,normal,2026-04-20T17:34:55Z,2026-04-20T17:44:44.828000Z,589.828,589.828,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1542:0003,1542,4,3,normal,2026-04-20T17:36:15Z,2026-04-20T18:17:25.860000Z,2470.86,2470.86,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1276:0003,1276,4,3,normal,2026-04-20T17:37:35Z,2026-04-20T18:18:49.027000Z,2474.027,2474.027,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1803:0002,1803,4,3,normal,2026-04-20T17:38:55Z,2026-04-20T17:48:58.058000Z,603.058,603.058,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1410:0003,1410,4,3,normal,2026-04-20T17:40:15Z,2026-04-20T18:21:53.530000Z,2498.53,2498.53,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1674:0002,1674,4,3,normal,2026-04-20T17:41:35Z,2026-04-20T17:51:49.874000Z,614.874,614.874,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1543:0002,1543,4,3,normal,2026-04-20T17:42:55Z,2026-04-20T17:53:05.279000Z,610.279,610.279,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1277:0003,1277,4,3,normal,2026-04-20T17:44:15Z,2026-04-20T18:25:52.726000Z,2497.726,2497.726,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1804:0002,1804,4,3,normal,2026-04-20T17:45:35Z,2026-04-20T17:56:01.516000Z,626.516,626.516,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1411:0003,1411,4,3,normal,2026-04-20T17:46:55Z,2026-04-20T18:28:55.999000Z,2520.999,2520.999,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1675:0002,1675,4,3,normal,2026-04-20T17:48:15Z,2026-04-20T17:58:53.241000Z,638.241,638.241,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1544:0002,1544,4,3,normal,2026-04-20T17:49:35Z,2026-04-20T18:00:08.114000Z,633.114,633.114,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1278:0003,1278,4,3,normal,2026-04-20T17:50:55Z,2026-04-20T18:32:57.638000Z,2522.638,2522.638,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1805:0002,1805,4,3,normal,2026-04-20T17:52:15Z,2026-04-20T18:03:05.505000Z,650.505,650.505,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1412:0003,1412,4,3,normal,2026-04-20T17:53:35Z,2026-04-20T18:36:03.153000Z,2548.153,2548.153,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1801:0003,1801,5,1,normal,2026-04-20T17:54:55Z,2026-04-20T18:06:10.244000Z,675.244,675.244,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1408:0004,1408,5,1,normal,2026-04-20T17:56:15Z,2026-04-20T18:39:08.268000Z,2573.268,2573.268,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1672:0003,1672,5,1,normal,2026-04-20T17:57:35Z,2026-04-20T18:09:02.746000Z,687.746,687.746,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1541:0004,1541,5,1,normal,2026-04-20T17:58:55Z,2026-04-20T18:41:47.640000Z,2572.64,2572.64,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1275:0004,1275,5,1,normal,2026-04-20T18:00:15Z,2026-04-20T18:43:10.321000Z,2575.321,2575.321,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1802:0003,1802,5,1,normal,2026-04-20T18:01:35Z,2026-04-20T18:13:17.419000Z,702.419,702.419,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1409:0004,1409,5,1,normal,2026-04-20T18:02:55Z,2026-04-20T18:46:14.414000Z,2599.414,2599.414,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1673:0003,1673,5,1,normal,2026-04-20T18:04:15Z,2026-04-20T18:16:09.383000Z,714.383,714.383,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1542:0004,1542,5,1,normal,2026-04-20T18:05:35Z,2026-04-20T18:48:53.087000Z,2598.087,2598.087,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1276:0004,1276,5,1,normal,2026-04-20T18:06:55Z,2026-04-20T18:50:15.762000Z,2600.762,2600.762,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1803:0003,1803,5,1,normal,2026-04-20T18:08:15Z,2026-04-20T18:20:23.186000Z,728.186,728.186,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1410:0004,1410,5,1,normal,2026-04-20T18:09:35Z,2026-04-20T18:53:19.437000Z,2624.437,2624.437,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1674:0003,1674,5,1,normal,2026-04-20T18:10:55Z,2026-04-20T18:23:15.063000Z,740.063,740.063,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1543:0003,1543,5,1,normal,2026-04-20T18:12:15Z,2026-04-20T18:24:30.049000Z,735.049,735.049,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1277:0004,1277,5,1,normal,2026-04-20T18:13:35Z,2026-04-20T18:57:18.504000Z,2623.504,2623.504,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1804:0003,1804,5,1,normal,2026-04-20T18:14:55Z,2026-04-20T18:27:26.406000Z,751.406,751.406,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1411:0004,1411,5,1,normal,2026-04-20T18:16:15Z,2026-04-20T19:00:22.393000Z,2647.393,2647.393,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1675:0003,1675,5,1,normal,2026-04-20T18:17:35Z,2026-04-20T18:30:18.801000Z,763.801,763.801,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1544:0003,1544,5,1,normal,2026-04-20T18:18:55Z,2026-04-20T18:31:33.379000Z,758.379,758.379,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1278:0004,1278,5,1,normal,2026-04-20T18:20:15Z,2026-04-20T19:04:23.460000Z,2648.46,2648.46,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1805:0003,1805,5,1,normal,2026-04-20T18:21:35Z,2026-04-20T18:34:33.069000Z,778.069,778.069,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1412:0004,1412,5,1,normal,2026-04-20T18:22:55Z,2026-04-20T19:07:28.211000Z,2673.211,2673.211,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1801:0004,1801,5,2,normal,2026-04-20T18:24:55Z,2026-04-20T18:37:37.864000Z,762.864,762.864,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1408:0005,1408,5,2,normal,2026-04-20T18:26:15Z,2026-04-20T19:10:32.226000Z,2657.226,2657.226,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1672:0004,1672,5,2,normal,2026-04-20T18:27:35Z,2026-04-20T18:40:31.165000Z,776.165,776.165,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1541:0005,1541,5,2,normal,2026-04-20T18:28:55Z,2026-04-20T19:13:09.292000Z,2654.292,2654.292,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1275:0005,1275,5,2,normal,2026-04-20T18:30:15Z,2026-04-20T19:14:33.191000Z,2658.191,2658.191,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1802:0004,1802,5,2,normal,2026-04-20T18:31:35Z,2026-04-20T18:44:43.967000Z,788.967,788.967,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1409:0005,1409,5,2,normal,2026-04-20T18:32:55Z,2026-04-20T19:17:35.911000Z,2680.911,2680.911,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1673:0004,1673,5,2,normal,2026-04-20T18:34:15Z,2026-04-20T18:47:37.366000Z,802.366,802.366,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1542:0005,1542,5,2,normal,2026-04-20T18:35:35Z,2026-04-20T19:20:13.761000Z,2678.761,2678.761,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1276:0005,1276,5,2,normal,2026-04-20T18:36:55Z,2026-04-20T19:21:36.330000Z,2681.33,2681.33,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1803:0004,1803,5,2,normal,2026-04-20T18:38:15Z,2026-04-20T18:51:49.501000Z,814.501,814.501,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1410:0005,1410,5,2,normal,2026-04-20T18:39:35Z,2026-04-20T19:24:38.994000Z,2703.994,2703.994,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1674:0004,1674,5,2,normal,2026-04-20T18:40:55Z,2026-04-20T18:54:41.130000Z,826.13,826.13,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1543:0004,1543,5,2,normal,2026-04-20T18:42:15Z,2026-04-20T18:55:55.994000Z,820.994,820.994,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1277:0005,1277,5,2,normal,2026-04-20T18:43:35Z,2026-04-20T19:28:38.937000Z,2703.937,2703.937,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1804:0004,1804,5,2,normal,2026-04-20T18:44:55Z,2026-04-20T18:58:53.168000Z,838.168,838.168,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1411:0005,1411,5,2,normal,2026-04-20T18:46:15Z,2026-04-20T19:31:42.489000Z,2727.489,2727.489,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1675:0004,1675,5,2,normal,2026-04-20T18:47:35Z,2026-04-20T19:01:45.080000Z,850.08,850.08,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1544:0004,1544,5,2,normal,2026-04-20T18:48:55Z,2026-04-20T19:02:59.614000Z,844.614,844.614,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1278:0005,1278,5,2,normal,2026-04-20T18:50:15Z,2026-04-20T19:35:41.611000Z,2726.611,2726.611,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1805:0004,1805,5,2,normal,2026-04-20T18:51:35Z,2026-04-20T19:05:58.493000Z,863.493,863.493,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1412:0005,1412,5,2,normal,2026-04-20T18:52:55Z,2026-04-20T19:38:44.747000Z,2749.747,2749.747,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1801:0005,1801,5,3,normal,2026-04-20T18:54:55Z,2026-04-20T19:09:02.834000Z,847.834,847.834,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1408:0006,1408,5,3,normal,2026-04-20T18:56:15Z,2026-04-20T19:41:50.091000Z,2735.091,2735.091,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1672:0005,1672,5,3,normal,2026-04-20T18:57:35Z,2026-04-20T19:11:54.703000Z,859.703,859.703,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1541:0006,1541,5,3,normal,2026-04-20T18:58:55Z,2026-04-20T19:44:29.817000Z,2734.817,2734.817,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1275:0006,1275,5,3,normal,2026-04-20T19:00:15Z,2026-04-20T19:45:52.462000Z,2737.462,2737.462,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1409:0006,1409,5,3,normal,2026-04-20T19:02:55Z,2026-04-20T19:48:55.470000Z,2760.47,2760.47,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1542:0006,1542,5,3,normal,2026-04-20T19:05:35Z,2026-04-20T19:51:31.847000Z,2756.847,2756.847,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1276:0006,1276,5,3,normal,2026-04-20T19:06:55Z,2026-04-20T19:52:54.614000Z,2759.614,2759.614,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1410:0006,1410,5,3,normal,2026-04-20T19:09:35Z,2026-04-20T19:55:58.511000Z,2783.511,2783.511,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1277:0006,1277,5,3,normal,2026-04-20T19:13:35Z,2026-04-20T20:00:00.017000Z,2785.017,2785.017,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1411:0006,1411,5,3,normal,2026-04-20T19:16:15Z,2026-04-20T20:03:04.038000Z,2809.038,2809.038,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1278:0006,1278,5,3,normal,2026-04-20T19:20:15Z,2026-04-20T20:07:03.984000Z,2808.984,2808.984,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1412:0006,1412,5,3,normal,2026-04-20T19:22:55Z,2026-04-20T20:10:07.113000Z,2832.113,2832.113,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1802:0005,1802,6,1,near_sun,2026-04-20T19:28:15Z,2026-04-20T19:16:07.343000Z,-727.657,727.657,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1673:0005,1673,6,1,near_sun,2026-04-20T19:29:35Z,2026-04-20T19:18:58.003000Z,-636.997,636.997,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
