dra_bin_center_arcsec,ddec_bin_center_arcsec,matched_n
-0.5125,0.4375000000000001,38
-0.5125,0.46250000000000013,36
-0.5125,0.48750000000000004,32
-0.5125,0.5125000000000001,22
-0.5125,0.5375000000000001,34
-0.5125,0.5625000000000001,20
-0.5125,0.5875000000000001,18
-0.5125,0.6125,19
-0.5125,0.6375000000000001,23
-0.5125,0.6625000000000001,17
-0.5125,0.6875000000000001,9
-0.5125,0.7125000000000001,16
-0.5125,0.7375,11
-0.5125,0.7625000000000001,8
-0.5125,0.7875000000000001,13
-0.5125,0.8125000000000001,7
-0.5125,0.8375000000000001,11
-0.5125,0.8625,1
-0.5125,0.8875000000000001,0
-0.5125,0.9125000000000001,0
-0.5125,0.9375000000000001,0
-0.5125,0.9625000000000001,0
-0.5125,0.9875,0
-0.4875,-0.9875,0
-0.4875,-0.9624999999999999,0
-0.4875,-0.9375,0
-0.4875,-0.9125000000000001,0
-0.4875,-0.8875,0
-0.4875,-0.8625,6
-0.4875,-0.8374999999999999,14
-0.4875,-0.8125,9
-0.4875,-0.7875000000000001,12
-0.4875,-0.7625,9
-0.4875,-0.7375,12
-0.4875,-0.7124999999999999,11
-0.4875,-0.6875,11
-0.4875,-0.6625,12
-0.4875,-0.6375,18
-0.4875,-0.6125,21
-0.4875,-0.5874999999999999,24
-0.4875,-0.5625,19
-0.4875,-0.5375,21
-0.4875,-0.5125,27
-0.4875,-0.4875,39
-0.4875,-0.46249999999999997,29
-0.4875,-0.43749999999999994,36
-0.4875,-0.4124999999999999,35
-0.4875,-0.38749999999999996,41
-0.4875,-0.3625,49
-0.4875,-0.33749999999999997,60
-0.4875,-0.31249999999999994,46
-0.4875,-0.2874999999999999,58
-0.4875,-0.26249999999999996,66
-0.4875,-0.2375,75
-0.4875,-0.21249999999999997,67
-0.4875,-0.18749999999999994,76
-0.4875,-0.16249999999999992,86
-0.4875,-0.13749999999999996,86
-0.4875,-0.11249999999999999,84
-0.4875,-0.08749999999999997,114
-0.4875,-0.062499999999999944,106
-0.4875,-0.03749999999999992,89
-0.4875,-0.012499999999999956,110
-0.4875,0.012500000000000067,105
-0.4875,0.03750000000000009,94
-0.4875,0.0625,113
-0.4875,0.08750000000000002,94
-0.4875,0.11250000000000004,114
-0.4875,0.13750000000000007,110
-0.4875,0.1625000000000001,78
-0.4875,0.1875000000000001,72
-0.4875,0.21250000000000013,94
-0.4875,0.23750000000000004,90
-0.4875,0.26250000000000007,64
-0.4875,0.2875000000000001,74
-0.4875,0.3125000000000001,72
-0.4875,0.33750000000000013,40
-0.4875,0.36250000000000004,49
-0.4875,0.38750000000000007,34
-0.4875,0.4125000000000001,53
-0.4875,0.4375000000000001,36
-0.4875,0.46250000000000013,38
-0.4875,0.48750000000000004,28
-0.4875,0.5125000000000001,29
-0.4875,0.5375000000000001,32
-0.4875,0.5625000000000001,21
-0.4875,0.5875000000000001,19
-0.4875,0.6125,22
-0.4875,0.6375000000000001,17
-0.4875,0.6625000000000001,19
-0.4875,0.6875000000000001,12
-0.4875,0.7125000000000001,9
-0.4875,0.7375,20
-0.4875,0.7625000000000001,5
-0.4875,0.7875000000000001,9
-0.4875,0.8125000000000001,16
-0.4875,0.8375000000000001,9
-0.4875,0.8625,9
-0.4875,0.8875000000000001,0
-0.4875,0.9125000000000001,0
-0.4875,0.9375000000000001,0
-0.4875,0.9625000000000001,0
-0.4875,0.9875,0
-0.46249999999999997,-0.9875,0
-0.46249999999999997,-0.9624999999999999,0
-0.46249999999999997,-0.9375,0
-0.46249999999999997,-0.9125000000000001,0
-0.46249999999999997,-0.8875,2
-0.46249999999999997,-0.8625,7
-0.46249999999999997,-0.8374999999999999,12
-0.46249999999999997,-0.8125,7
-0.46249999999999997,-0.7875000000000001,10
-0.46249999999999997,-0.7625,8
-0.46249999999999997,-0.7375,16
-0.46249999999999997,-0.7124999999999999,13
-0.46249999999999997,-0.6875,13
-0.46249999999999997,-0.6625,10
-0.46249999999999997,-0.6375,29
-0.46249999999999997,-0.6125,18
-0.46249999999999997,-0.5874999999999999,22
-0.46249999999999997,-0.5625,23
-0.46249999999999997,-0.5375,22
-0.46249999999999997,-0.5125,25
-0.46249999999999997,-0.4875,25
-0.46249999999999997,-0.46249999999999997,36
-0.46249999999999997,-0.43749999999999994,33
-0.46249999999999997,-0.4124999999999999,34
-0.46249999999999997,-0.38749999999999996,48
-0.46249999999999997,-0.3625,44
-0.46249999999999997,-0.33749999999999997,55
-0.46249999999999997,-0.31249999999999994,81
-0.46249999999999997,-0.2874999999999999,73
-0.46249999999999997,-0.26249999999999996,65
-0.46249999999999997,-0.2375,80
-0.46249999999999997,-0.21249999999999997,83
-0.46249999999999997,-0.18749999999999994,90
-0.46249999999999997,-0.16249999999999992,100
-0.46249999999999997,-0.13749999999999996,99
-0.46249999999999997,-0.11249999999999999,99
-0.46249999999999997,-0.08749999999999997,103
-0.46249999999999997,-0.062499999999999944,128
-0.46249999999999997,-0.03749999999999992,113
-0.46249999999999997,-0.012499999999999956,134
-0.46249999999999997,0.012500000000000067,126
-0.46249999999999997,0.03750000000000009,139
-0.46249999999999997,0.0625,113
-0.46249999999999997,0.08750000000000002,115
-0.46249999999999997,0.11250000000000004,122
-0.46249999999999997,0.13750000000000007,132
-0.46249999999999997,0.1625000000000001,105
-0.46249999999999997,0.1875000000000001,117
-0.46249999999999997,0.21250000000000013,88
-0.46249999999999997,0.23750000000000004,81
-0.46249999999999997,0.26250000000000007,86
-0.46249999999999997,0.2875000000000001,74
-0.46249999999999997,0.3125000000000001,65
-0.46249999999999997,0.33750000000000013,53
-0.46249999999999997,0.36250000000000004,62
-0.46249999999999997,0.38750000000000007,63
-0.46249999999999997,0.4125000000000001,56
-0.46249999999999997,0.4375000000000001,57
-0.46249999999999997,0.46250000000000013,42
-0.46249999999999997,0.48750000000000004,42
-0.46249999999999997,0.5125000000000001,27
-0.46249999999999997,0.5375000000000001,39
-0.46249999999999997,0.5625000000000001,27
-0.46249999999999997,0.5875000000000001,28
-0.46249999999999997,0.6125,27
-0.46249999999999997,0.6375000000000001,15
-0.46249999999999997,0.6625000000000001,19
-0.46249999999999997,0.6875000000000001,23
-0.46249999999999997,0.7125000000000001,17
-0.46249999999999997,0.7375,20
-0.46249999999999997,0.7625000000000001,12
-0.46249999999999997,0.7875000000000001,12
-0.46249999999999997,0.8125000000000001,9
-0.46249999999999997,0.8375000000000001,14
-0.46249999999999997,0.8625,11
-0.46249999999999997,0.8875000000000001,0
-0.46249999999999997,0.9125000000000001,0
-0.46249999999999997,0.9375000000000001,0
-0.46249999999999997,0.9625000000000001,0
-0.46249999999999997,0.9875,0
-0.43749999999999994,-0.9875,0
-0.43749999999999994,-0.9624999999999999,0
-0.43749999999999994,-0.9375,0
-0.43749999999999994,-0.9125000000000001,0
-0.43749999999999994,-0.8875,4
-0.43749999999999994,-0.8625,5
-0.43749999999999994,-0.8374999999999999,8
-0.43749999999999994,-0.8125,7
-0.43749999999999994,-0.7875000000000001,10
-0.43749999999999994,-0.7625,10
-0.43749999999999994,-0.7375,12
-0.43749999999999994,-0.7124999999999999,10
-0.43749999999999994,-0.6875,20
-0.43749999999999994,-0.6625,22
-0.43749999999999994,-0.6375,18
-0.43749999999999994,-0.6125,17
-0.43749999999999994,-0.5874999999999999,22
-0.43749999999999994,-0.5625,27
-0.43749999999999994,-0.5375,32
-0.43749999999999994,-0.5125,38
-0.43749999999999994,-0.4875,31
-0.43749999999999994,-0.46249999999999997,25
-0.43749999999999994,-0.43749999999999994,53
-0.43749999999999994,-0.4124999999999999,42
-0.43749999999999994,-0.38749999999999996,62
-0.43749999999999994,-0.3625,47
-0.43749999999999994,-0.33749999999999997,62
-0.43749999999999994,-0.31249999999999994,81
-0.43749999999999994,-0.2874999999999999,73
-0.43749999999999994,-0.26249999999999996,91
-0.43749999999999994,-0.2375,82
-0.43749999999999994,-0.21249999999999997,91
-0.43749999999999994,-0.18749999999999994,108
-0.43749999999999994,-0.16249999999999992,103
-0.43749999999999994,-0.13749999999999996,113
-0.43749999999999994,-0.11249999999999999,137
-0.43749999999999994,-0.08749999999999997,138
-0.43749999999999994,-0.062499999999999944,149
-0.43749999999999994,-0.03749999999999992,142
-0.43749999999999994,-0.012499999999999956,136
-0.43749999999999994,0.012500000000000067,147
-0.43749999999999994,0.03750000000000009,148
-0.43749999999999994,0.0625,158
-0.43749999999999994,0.08750000000000002,140
-0.43749999999999994,0.11250000000000004,137
-0.43749999999999994,0.13750000000000007,146
-0.43749999999999994,0.1625000000000001,117
-0.43749999999999994,0.1875000000000001,130
-0.43749999999999994,0.21250000000000013,105
-0.43749999999999994,0.23750000000000004,95
-0.43749999999999994,0.26250000000000007,83
-0.43749999999999994,0.2875000000000001,106
-0.43749999999999994,0.3125000000000001,105
-0.43749999999999994,0.33750000000000013,69
-0.43749999999999994,0.36250000000000004,59
-0.43749999999999994,0.38750000000000007,57
-0.43749999999999994,0.4125000000000001,53
-0.43749999999999994,0.4375000000000001,62
-0.43749999999999994,0.46250000000000013,42
-0.43749999999999994,0.48750000000000004,39
-0.43749999999999994,0.5125000000000001,37
-0.43749999999999994,0.5375000000000001,34
-0.43749999999999994,0.5625000000000001,32
-0.43749999999999994,0.5875000000000001,27
-0.43749999999999994,0.6125,29
-0.43749999999999994,0.6375000000000001,19
-0.43749999999999994,0.6625000000000001,26
-0.43749999999999994,0.6875000000000001,20
-0.43749999999999994,0.7125000000000001,17
-0.43749999999999994,0.7375,16
-0.43749999999999994,0.7625000000000001,10
-0.43749999999999994,0.7875000000000001,14
-0.43749999999999994,0.8125000000000001,14
-0.43749999999999994,0.8375000000000001,12
-0.43749999999999994,0.8625,16
-0.43749999999999994,0.8875000000000001,7
-0.43749999999999994,0.9125000000000001,0
-0.43749999999999994,0.9375000000000001,0
-0.43749999999999994,0.9625000000000001,0
-0.43749999999999994,0.9875,0
-0.4124999999999999,-0.9875,0
-0.4124999999999999,-0.9624999999999999,0
-0.4124999999999999,-0.9375,0
-0.4124999999999999,-0.9125000000000001,2
-0.4124999999999999,-0.8875,10
-0.4124999999999999,-0.8625,9
-0.4124999999999999,-0.8374999999999999,7
-0.4124999999999999,-0.8125,7
-0.4124999999999999,-0.7875000000000001,9
-0.4124999999999999,-0.7625,10
-0.4124999999999999,-0.7375,4
-0.4124999999999999,-0.7124999999999999,10
-0.4124999999999999,-0.6875,11
-0.4124999999999999,-0.6625,13
-0.4124999999999999,-0.6375,21
-0.4124999999999999,-0.6125,25
-0.4124999999999999,-0.5874999999999999,24
-0.4124999999999999,-0.5625,22
-0.4124999999999999,-0.5375,28
-0.4124999999999999,-0.5125,31
-0.4124999999999999,-0.4875,38
-0.4124999999999999,-0.46249999999999997,35
-0.4124999999999999,-0.43749999999999994,33
-0.4124999999999999,-0.4124999999999999,43
-0.4124999999999999,-0.38749999999999996,58
-0.4124999999999999,-0.3625,58
-0.4124999999999999,-0.33749999999999997,73
-0.4124999999999999,-0.31249999999999994,85
-0.4124999999999999,-0.2874999999999999,88
-0.4124999999999999,-0.26249999999999996,81
-0.4124999999999999,-0.2375,99
-0.4124999999999999,-0.21249999999999997,101
-0.4124999999999999,-0.18749999999999994,119
-0.4124999999999999,-0.16249999999999992,134
-0.4124999999999999,-0.13749999999999996,126
-0.4124999999999999,-0.11249999999999999,155
-0.4124999999999999,-0.08749999999999997,159
-0.4124999999999999,-0.062499999999999944,157
-0.4124999999999999,-0.03749999999999992,163
-0.4124999999999999,-0.012499999999999956,207
-0.4124999999999999,0.012500000000000067,165
-0.4124999999999999,0.03750000000000009,156
-0.4124999999999999,0.0625,179
-0.4124999999999999,0.08750000000000002,164
-0.4124999999999999,0.11250000000000004,185
-0.4124999999999999,0.13750000000000007,150
-0.4124999999999999,0.1625000000000001,145
-0.4124999999999999,0.1875000000000001,131
-0.4124999999999999,0.21250000000000013,125
-0.4124999999999999,0.23750000000000004,111
-0.4124999999999999,0.26250000000000007,125
-0.4124999999999999,0.2875000000000001,123
-0.4124999999999999,0.3125000000000001,86
-0.4124999999999999,0.33750000000000013,89
-0.4124999999999999,0.36250000000000004,78
-0.4124999999999999,0.38750000000000007,81
-0.4124999999999999,0.4125000000000001,66
-0.4124999999999999,0.4375000000000001,60
-0.4124999999999999,0.46250000000000013,45
-0.4124999999999999,0.48750000000000004,61
-0.4124999999999999,0.5125000000000001,48
-0.4124999999999999,0.5375000000000001,47
-0.4124999999999999,0.5625000000000001,37
-0.4124999999999999,0.5875000000000001,28
-0.4124999999999999,0.6125,36
-0.4124999999999999,0.6375000000000001,14
-0.4124999999999999,0.6625000000000001,16
-0.4124999999999999,0.6875000000000001,21
-0.4124999999999999,0.7125000000000001,15
-0.4124999999999999,0.7375,17
-0.4124999999999999,0.7625000000000001,21
-0.4124999999999999,0.7875000000000001,11
-0.4124999999999999,0.8125000000000001,12
-0.4124999999999999,0.8375000000000001,1
-0.4124999999999999,0.8625,11
-0.4124999999999999,0.8875000000000001,8
-0.4124999999999999,0.9125000000000001,3
-0.4124999999999999,0.9375000000000001,0
-0.4124999999999999,0.9625000000000001,0
-0.4124999999999999,0.9875,0
-0.38749999999999996,-0.9875,0
-0.38749999999999996,-0.9624999999999999,0
-0.38749999999999996,-0.9375,0
-0.38749999999999996,-0.9125000000000001,7
-0.38749999999999996,-0.8875,11
-0.38749999999999996,-0.8625,2
-0.38749999999999996,-0.8374999999999999,8
-0.38749999999999996,-0.8125,11
-0.38749999999999996,-0.7875000000000001,9
-0.38749999999999996,-0.7625,7
-0.38749999999999996,-0.7375,12
-0.38749999999999996,-0.7124999999999999,15
-0.38749999999999996,-0.6875,22
-0.38749999999999996,-0.6625,21
-0.38749999999999996,-0.6375,17
-0.38749999999999996,-0.6125,21
-0.38749999999999996,-0.5874999999999999,17
-0.38749999999999996,-0.5625,22
-0.38749999999999996,-0.5375,35
-0.38749999999999996,-0.5125,23
-0.38749999999999996,-0.4875,35
-0.38749999999999996,-0.46249999999999997,40
-0.38749999999999996,-0.43749999999999994,48
-0.38749999999999996,-0.4124999999999999,74
-0.38749999999999996,-0.38749999999999996,64
-0.38749999999999996,-0.3625,56
-0.38749999999999996,-0.33749999999999997,84
-0.38749999999999996,-0.31249999999999994,71
-0.38749999999999996,-0.2874999999999999,81
-0.38749999999999996,-0.26249999999999996,109
-0.38749999999999996,-0.2375,101
-0.38749999999999996,-0.21249999999999997,105
-0.38749999999999996,-0.18749999999999994,138
-0.38749999999999996,-0.16249999999999992,146
-0.38749999999999996,-0.13749999999999996,172
-0.38749999999999996,-0.11249999999999999,184
-0.38749999999999996,-0.08749999999999997,198
-0.38749999999999996,-0.062499999999999944,184
-0.38749999999999996,-0.03749999999999992,179
-0.38749999999999996,-0.012499999999999956,179
-0.38749999999999996,0.012500000000000067,213
-0.38749999999999996,0.03750000000000009,239
-0.38749999999999996,0.0625,211
-0.38749999999999996,0.08750000000000002,222
-0.38749999999999996,0.11250000000000004,220
-0.38749999999999996,0.13750000000000007,173
-0.38749999999999996,0.1625000000000001,196
-0.38749999999999996,0.1875000000000001,167
-0.38749999999999996,0.21250000000000013,141
-0.38749999999999996,0.23750000000000004,164
-0.38749999999999996,0.26250000000000007,138
-0.38749999999999996,0.2875000000000001,108
-0.38749999999999996,0.3125000000000001,102
-0.38749999999999996,0.33750000000000013,90
-0.38749999999999996,0.36250000000000004,93
-0.38749999999999996,0.38750000000000007,72
-0.38749999999999996,0.4125000000000001,76
-0.38749999999999996,0.4375000000000001,57
-0.38749999999999996,0.46250000000000013,52
-0.38749999999999996,0.48750000000000004,47
-0.38749999999999996,0.5125000000000001,59
-0.38749999999999996,0.5375000000000001,42
-0.38749999999999996,0.5625000000000001,44
-0.38749999999999996,0.5875000000000001,35
-0.38749999999999996,0.6125,19
-0.38749999999999996,0.6375000000000001,31
-0.38749999999999996,0.6625000000000001,25
-0.38749999999999996,0.6875000000000001,21
-0.38749999999999996,0.7125000000000001,17
-0.38749999999999996,0.7375,14
-0.38749999999999996,0.7625000000000001,22
-0.38749999999999996,0.7875000000000001,16
-0.38749999999999996,0.8125000000000001,11
-0.38749999999999996,0.8375000000000001,14
-0.38749999999999996,0.8625,10
-0.38749999999999996,0.8875000000000001,6
-0.38749999999999996,0.9125000000000001,8
-0.38749999999999996,0.9375000000000001,0
-0.38749999999999996,0.9625000000000001,0
-0.38749999999999996,0.9875,0
-0.3625,-0.9875,0
-0.3625,-0.9624999999999999,0
-0.3625,-0.9375,3
-0.3625,-0.9125000000000001,11
-0.3625,-0.8875,11
-0.3625,-0.8625,11
-0.3625,-0.8374999999999999,8
-0.3625,-0.8125,11
-0.3625,-0.7875000000000001,12
-0.3625,-0.7625,17
-0.3625,-0.7375,23
-0.3625,-0.7124999999999999,19
-0.3625,-0.6875,18
-0.3625,-0.6625,13
-0.3625,-0.6375,16
-0.3625,-0.6125,27
-0.3625,-0.5874999999999999,23
-0.3625,-0.5625,37
-0.3625,-0.5375,40
-0.3625,-0.5125,47
-0.3625,-0.4875,40
-0.3625,-0.46249999999999997,50
-0.3625,-0.43749999999999994,54
-0.3625,-0.4124999999999999,60
-0.3625,-0.38749999999999996,65
-0.3625,-0.3625,88
-0.3625,-0.33749999999999997,86
-0.3625,-0.31249999999999994,100
-0.3625,-0.2874999999999999,109
-0.3625,-0.26249999999999996,131
-0.3625,-0.2375,146
-0.3625,-0.21249999999999997,132
-0.3625,-0.18749999999999994,151
-0.3625,-0.16249999999999992,177
-0.3625,-0.13749999999999996,170
-0.3625,-0.11249999999999999,190
-0.3625,-0.08749999999999997,204
-0.3625,-0.062499999999999944,218
-0.3625,-0.03749999999999992,270
-0.3625,-0.012499999999999956,247
-0.3625,0.012500000000000067,279
-0.3625,0.03750000000000009,237
-0.3625,0.0625,252
-0.3625,0.08750000000000002,246
-0.3625,0.11250000000000004,222
-0.3625,0.13750000000000007,231
-0.3625,0.1625000000000001,180
-0.3625,0.1875000000000001,189
-0.3625,0.21250000000000013,172
-0.3625,0.23750000000000004,153
-0.3625,0.26250000000000007,163
-0.3625,0.2875000000000001,138
-0.3625,0.3125000000000001,129
-0.3625,0.33750000000000013,103
-0.3625,0.36250000000000004,95
-0.3625,0.38750000000000007,75
-0.3625,0.4125000000000001,81
-0.3625,0.4375000000000001,69
-0.3625,0.46250000000000013,70
-0.3625,0.48750000000000004,58
-0.3625,0.5125000000000001,52
-0.3625,0.5375000000000001,36
-0.3625,0.5625000000000001,38
-0.3625,0.5875000000000001,31
-0.3625,0.6125,29
-0.3625,0.6375000000000001,33
-0.3625,0.6625000000000001,36
-0.3625,0.6875000000000001,25
-0.3625,0.7125000000000001,16
-0.3625,0.7375,24
-0.3625,0.7625000000000001,16
-0.3625,0.7875000000000001,12
-0.3625,0.8125000000000001,11
-0.3625,0.8375000000000001,6
-0.3625,0.8625,6
-0.3625,0.8875000000000001,11
-0.3625,0.9125000000000001,12
-0.3625,0.9375000000000001,3
-0.3625,0.9625000000000001,0
-0.3625,0.9875,0
-0.33749999999999997,-0.9875,0
-0.33749999999999997,-0.9624999999999999,0
-0.33749999999999997,-0.9375,5
-0.33749999999999997,-0.9125000000000001,2
-0.33749999999999997,-0.8875,10
-0.33749999999999997,-0.8625,7
-0.33749999999999997,-0.8374999999999999,10
-0.33749999999999997,-0.8125,16
-0.33749999999999997,-0.7875000000000001,7
-0.33749999999999997,-0.7625,16
-0.33749999999999997,-0.7375,16
-0.33749999999999997,-0.7124999999999999,12
-0.33749999999999997,-0.6875,20
-0.33749999999999997,-0.6625,23
-0.33749999999999997,-0.6375,26
-0.33749999999999997,-0.6125,20
-0.33749999999999997,-0.5874999999999999,43
-0.33749999999999997,-0.5625,28
-0.33749999999999997,-0.5375,29
-0.33749999999999997,-0.5125,37
-0.33749999999999997,-0.4875,45
-0.33749999999999997,-0.46249999999999997,43
-0.33749999999999997,-0.43749999999999994,55
-0.33749999999999997,-0.4124999999999999,71
-0.33749999999999997,-0.38749999999999996,73
-0.33749999999999997,-0.3625,100
-0.33749999999999997,-0.33749999999999997,111
-0.33749999999999997,-0.31249999999999994,88
-0.33749999999999997,-0.2874999999999999,100
-0.33749999999999997,-0.26249999999999996,139
-0.33749999999999997,-0.2375,157
-0.33749999999999997,-0.21249999999999997,157
-0.33749999999999997,-0.18749999999999994,191
-0.33749999999999997,-0.16249999999999992,188
-0.33749999999999997,-0.13749999999999996,206
-0.33749999999999997,-0.11249999999999999,233
-0.33749999999999997,-0.08749999999999997,247
-0.33749999999999997,-0.062499999999999944,270
-0.33749999999999997,-0.03749999999999992,297
-0.33749999999999997,-0.012499999999999956,281
-0.33749999999999997,0.012500000000000067,309
-0.33749999999999997,0.03750000000000009,285
-0.33749999999999997,0.0625,265
-0.33749999999999997,0.08750000000000002,308
-0.33749999999999997,0.11250000000000004,272
-0.33749999999999997,0.13750000000000007,238
-0.33749999999999997,0.1625000000000001,226
-0.33749999999999997,0.1875000000000001,221
-0.33749999999999997,0.21250000000000013,191
-0.33749999999999997,0.23750000000000004,198
-0.33749999999999997,0.26250000000000007,190
-0.33749999999999997,0.2875000000000001,158
-0.33749999999999997,0.3125000000000001,128
-0.33749999999999997,0.33750000000000013,132
-0.33749999999999997,0.36250000000000004,112
-0.33749999999999997,0.38750000000000007,105
-0.33749999999999997,0.4125000000000001,90
-0.33749999999999997,0.4375000000000001,68
-0.33749999999999997,0.46250000000000013,76
-0.33749999999999997,0.48750000000000004,64
-0.33749999999999997,0.5125000000000001,61
-0.33749999999999997,0.5375000000000001,40
-0.33749999999999997,0.5625000000000001,41
-0.33749999999999997,0.5875000000000001,35
-0.33749999999999997,0.6125,33
-0.33749999999999997,0.6375000000000001,30
-0.33749999999999997,0.6625000000000001,30
-0.33749999999999997,0.6875000000000001,25
-0.33749999999999997,0.7125000000000001,18
-0.33749999999999997,0.7375,14
-0.33749999999999997,0.7625000000000001,16
-0.33749999999999997,0.7875000000000001,10
-0.33749999999999997,0.8125000000000001,16
-0.33749999999999997,0.8375000000000001,14
-0.33749999999999997,0.8625,12
-0.33749999999999997,0.8875000000000001,9
-0.33749999999999997,0.9125000000000001,12
-0.33749999999999997,0.9375000000000001,3
-0.33749999999999997,0.9625000000000001,0
-0.33749999999999997,0.9875,0
-0.31249999999999994,-0.9875,0
-0.31249999999999994,-0.9624999999999999,1
-0.31249999999999994,-0.9375,5
-0.31249999999999994,-0.9125000000000001,9
-0.31249999999999994,-0.8875,8
-0.31249999999999994,-0.8625,12
-0.31249999999999994,-0.8374999999999999,9
-0.31249999999999994,-0.8125,11
-0.31249999999999994,-0.7875000000000001,13
-0.31249999999999994,-0.7625,14
-0.31249999999999994,-0.7375,17
-0.31249999999999994,-0.7124999999999999,13
-0.31249999999999994,-0.6875,11
-0.31249999999999994,-0.6625,30
-0.31249999999999994,-0.6375,29
-0.31249999999999994,-0.6125,24
-0.31249999999999994,-0.5874999999999999,25
-0.31249999999999994,-0.5625,29
-0.31249999999999994,-0.5375,31
-0.31249999999999994,-0.5125,34
-0.31249999999999994,-0.4875,54
-0.31249999999999994,-0.46249999999999997,49
-0.31249999999999994,-0.43749999999999994,65
-0.31249999999999994,-0.4124999999999999,65
-0.31249999999999994,-0.38749999999999996,87
-0.31249999999999994,-0.3625,79
-0.31249999999999994,-0.33749999999999997,100
-0.31249999999999994,-0.31249999999999994,99
-0.31249999999999994,-0.2874999999999999,129
-0.31249999999999994,-0.26249999999999996,146
-0.31249999999999994,-0.2375,153
-0.31249999999999994,-0.21249999999999997,176
-0.31249999999999994,-0.18749999999999994,205
-0.31249999999999994,-0.16249999999999992,239
-0.31249999999999994,-0.13749999999999996,249
-0.31249999999999994,-0.11249999999999999,305
-0.31249999999999994,-0.08749999999999997,309
-0.31249999999999994,-0.062499999999999944,298
-0.31249999999999994,-0.03749999999999992,319
-0.31249999999999994,-0.012499999999999956,362
-0.31249999999999994,0.012500000000000067,333
-0.31249999999999994,0.03750000000000009,357
-0.31249999999999994,0.0625,342
-0.31249999999999994,0.08750000000000002,318
-0.31249999999999994,0.11250000000000004,335
-0.31249999999999994,0.13750000000000007,302
-0.31249999999999994,0.1625000000000001,293
-0.31249999999999994,0.1875000000000001,261
-0.31249999999999994,0.21250000000000013,231
-0.31249999999999994,0.23750000000000004,193
-0.31249999999999994,0.26250000000000007,200
-0.31249999999999994,0.2875000000000001,185
-0.31249999999999994,0.3125000000000001,162
-0.31249999999999994,0.33750000000000013,129
-0.31249999999999994,0.36250000000000004,108
-0.31249999999999994,0.38750000000000007,111
-0.31249999999999994,0.4125000000000001,100
-0.31249999999999994,0.4375000000000001,89
-0.31249999999999994,0.46250000000000013,86
-0.31249999999999994,0.48750000000000004,64
-0.31249999999999994,0.5125000000000001,66
-0.31249999999999994,0.5375000000000001,59
-0.31249999999999994,0.5625000000000001,45
-0.31249999999999994,0.5875000000000001,32
-0.31249999999999994,0.6125,39
-0.31249999999999994,0.6375000000000001,27
-0.31249999999999994,0.6625000000000001,34
-0.31249999999999994,0.6875000000000001,29
-0.31249999999999994,0.7125000000000001,31
-0.31249999999999994,0.7375,15
-0.31249999999999994,0.7625000000000001,12
-0.31249999999999994,0.7875000000000001,25
-0.31249999999999994,0.8125000000000001,17
-0.31249999999999994,0.8375000000000001,12
-0.31249999999999994,0.8625,13
-0.31249999999999994,0.8875000000000001,16
-0.31249999999999994,0.9125000000000001,16
-0.31249999999999994,0.9375000000000001,10
-0.31249999999999994,0.9625000000000001,0
-0.31249999999999994,0.9875,0
-0.2874999999999999,-0.9875,0
-0.2874999999999999,-0.9624999999999999,0
-0.2874999999999999,-0.9375,7
-0.2874999999999999,-0.9125000000000001,9
-0.2874999999999999,-0.8875,9
-0.2874999999999999,-0.8625,11
-0.2874999999999999,-0.8374999999999999,9
-0.2874999999999999,-0.8125,6
-0.2874999999999999,-0.7875000000000001,16
-0.2874999999999999,-0.7625,14
-0.2874999999999999,-0.7375,20
-0.2874999999999999,-0.7124999999999999,17
-0.2874999999999999,-0.6875,28
-0.2874999999999999,-0.6625,30
-0.2874999999999999,-0.6375,24
-0.2874999999999999,-0.6125,23
-0.2874999999999999,-0.5874999999999999,32
-0.2874999999999999,-0.5625,30
-0.2874999999999999,-0.5375,49
-0.2874999999999999,-0.5125,47
-0.2874999999999999,-0.4875,58
-0.2874999999999999,-0.46249999999999997,61
-0.2874999999999999,-0.43749999999999994,63
-0.2874999999999999,-0.4124999999999999,65
-0.2874999999999999,-0.38749999999999996,85
-0.2874999999999999,-0.3625,106
-0.2874999999999999,-0.33749999999999997,120
-0.2874999999999999,-0.31249999999999994,118
-0.2874999999999999,-0.2874999999999999,148
-0.2874999999999999,-0.26249999999999996,164
-0.2874999999999999,-0.2375,180
-0.2874999999999999,-0.21249999999999997,200
-0.2874999999999999,-0.18749999999999994,234
-0.2874999999999999,-0.16249999999999992,252
-0.2874999999999999,-0.13749999999999996,325
-0.2874999999999999,-0.11249999999999999,324
-0.2874999999999999,-0.08749999999999997,331
-0.2874999999999999,-0.062499999999999944,378
-0.2874999999999999,-0.03749999999999992,412
-0.2874999999999999,-0.012499999999999956,442
-0.2874999999999999,0.012500000000000067,384
-0.2874999999999999,0.03750000000000009,445
-0.2874999999999999,0.0625,400
-0.2874999999999999,0.08750000000000002,375
-0.2874999999999999,0.11250000000000004,344
-0.2874999999999999,0.13750000000000007,344
-0.2874999999999999,0.1625000000000001,316
-0.2874999999999999,0.1875000000000001,293
-0.2874999999999999,0.21250000000000013,274
-0.2874999999999999,0.23750000000000004,238
-0.2874999999999999,0.26250000000000007,211
-0.2874999999999999,0.2875000000000001,194
-0.2874999999999999,0.3125000000000001,155
-0.2874999999999999,0.33750000000000013,130
-0.2874999999999999,0.36250000000000004,112
-0.2874999999999999,0.38750000000000007,111
-0.2874999999999999,0.4125000000000001,93
