radial_residual_arcsec,empirical_cdf
0.0896823300594599,0.10683832604061483
0.08977516915700429,0.10703653838961816
0.08987555841398613,0.10723475073862149
0.08996138414227062,0.10743296308762482
0.09006376036707253,0.10763117543662815
0.09015151146043097,0.10782938778563148
0.09023891868895656,0.1080276001346348
0.09033712658282908,0.10822581248363813
0.09043308129495711,0.10842402483264146
0.09051856196217205,0.10862223718164479
0.09061173572086371,0.10882044953064812
0.09072382873528927,0.10901866187965145
0.09079242375459101,0.10921687422865477
0.09089382391183813,0.1094150865776581
0.09098580410792385,0.10961329892666143
0.09107565000292728,0.10981151127566476
0.09117765439993647,0.11000972362466808
0.09127623058297583,0.11020793597367141
0.09137331492998149,0.11040614832267474
0.09145773739105402,0.11060436067167807
0.09156047163298399,0.1108025730206814
0.09164522855363001,0.11100078536968473
0.09173199607243088,0.11119899771868806
0.09183470035610691,0.11139721006769139
0.09192332935700644,0.11159542241669472
0.09201371019759193,0.11179363476569805
0.09210828316786039,0.11199184711470138
0.09219999980429519,0.1121900594637047
0.09230004123623316,0.11238827181270802
0.09238297813590078,0.11258648416171135
0.0924852046265176,0.11278469651071468
0.09257458855440721,0.11298290885971801
0.0926526373485944,0.11318112120872134
0.09275209264578023,0.11337933355772467
0.0928428392179905,0.113577545906728
0.09293433665921885,0.11377575825573133
0.09302337566456792,0.11397397060473466
0.09312409433667633,0.11417218295373799
0.09321133583436651,0.11437039530274132
0.0932941947713377,0.11456860765174465
0.09339279626852849,0.11476682000074798
0.09348817085974102,0.1149650323497513
0.09356922468868577,0.11516324469875462
0.09366854567663396,0.11536145704775795
0.09376792365978025,0.11555966939676128
0.09386998451522889,0.11575788174576461
0.09395737848609662,0.11595609409476794
0.09403874681618418,0.11615430644377127
0.09412800961567284,0.1163525187927746
0.09421728285684267,0.11655073114177793
0.09430578346917988,0.11674894349078126
0.09439487873084106,0.11694715583978459
0.09448909431272054,0.11714536818878792
0.09457793231779957,0.11734358053779124
0.09466179959092168,0.11754179288679457
0.09476711001934675,0.1177400052357979
0.09486965405839744,0.11793821758480123
0.09496586263316222,0.11813642993380455
0.09506166172599695,0.11833464228280788
0.09516182076908097,0.11853285463181121
0.09525751918858663,0.11873106698081454
0.095346431675257,0.11892927932981787
0.09542989465528882,0.1191274916788212
0.09550935707331852,0.11932570402782453
0.09559691454522051,0.11952391637682785
0.09569520815747674,0.11972212872583118
0.09578928139223471,0.11992034107483451
0.09588161094247312,0.12011855342383784
0.09597419714979892,0.12031676577284117
0.09607522729852022,0.1205149781218445
0.09617380131582051,0.12071319047084783
0.09626992261421959,0.12091140281985116
0.09636300750680869,0.12110961516885448
0.09645151825776324,0.1213078275178578
0.09654240843926787,0.12150603986686113
0.0966416076189707,0.12170425221586446
0.09673401936391537,0.1219024645648678
0.09681818818653211,0.12210067691387112
0.09689976094912976,0.12229888926287445
0.0969912040846371,0.12249710161187778
0.09707586827387966,0.12269531396088111
0.09716404497151644,0.12289352630988444
0.09724817736356123,0.12309173865888777
0.09733718630080927,0.1232899510078911
0.0974220138196783,0.12348816335689443
0.09750533973539709,0.12368637570589776
0.09758972356516094,0.12388458805490109
0.09768532922548505,0.1240828004039044
0.0977831491499738,0.12428101275290773
0.0978729078473658,0.12447922510191106
0.09796467731779303,0.12467743745091439
0.09806139108973742,0.12487564979991772
0.09817117439555749,0.12507386214892105
0.09826711112783662,0.12527207449792438
0.09836214273468029,0.1254702868469277
0.09846708717987152,0.12566849919593104
0.09854637597861303,0.12586671154493437
0.09863680674283594,0.1260649238939377
0.09874450811022618,0.12626313624294103
0.09885190832080999,0.12646134859194436
0.09893417070565556,0.12665956094094769
0.09903183106113675,0.12685777328995101
0.09911868779745092,0.12705598563895434
0.09921421158266401,0.12725419798795767
0.09929838838763433,0.127452410336961
0.0993906727322779,0.12765062268596433
0.09949776619562327,0.12784883503496766
0.09959389089568542,0.128047047383971
0.09968250294192588,0.12824525973297432
0.09978490384986419,0.12844347208197762
0.09986586713258301,0.12864168443098095
0.09995488590691257,0.12883989677998428
0.1000466704527441,0.1290381091289876
0.10014499440156391,0.12923632147799094
0.10024140216564155,0.12943453382699427
0.10035203815641278,0.1296327461759976
0.10044071823475875,0.12983095852500093
0.1005342324502023,0.13002917087400426
0.10062631181839007,0.1302273832230076
0.10072329634827043,0.13042559557201092
0.10081135996335104,0.13062380792101425
0.10090813063056399,0.13082202027001757
