night,field_id,cycle_id,repeat,mode,pair_id,match_status,planned_start_utc,actual_start_utc,planned_elapsed_from_repeat1_min,actual_elapsed_from_matched_repeat1_min,planned_interval_from_previous_repeat_min,actual_interval_from_previous_available_repeat_min,actual_repeat1_anchor_available,input_manifest_hash
20260420,1409,4,2,normal,20260420:1409:0002,matched,2026-04-20T17:03:35Z,2026-04-20T17:43:21.981000Z,30.0,31.513316666666665,30.0,31.513316666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1409,4,3,normal,20260420:1409:0003,matched,2026-04-20T17:33:35Z,2026-04-20T18:14:47.086000Z,60.0,62.931733333333334,30.0,31.418416666666666,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,4,1,normal,20260420:1673:plan:0000,planned_not_acquired,2026-04-20T16:34:55Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,4,2,normal,20260420:1673:0001,matched,2026-04-20T17:04:55Z,2026-04-20T17:13:13.677000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,4,3,normal,20260420:1673:0002,matched,2026-04-20T17:34:55Z,2026-04-20T17:44:44.828000Z,60.0,,30.0,31.519183333333334,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1542,4,1,normal,20260420:1542:0001,matched,2026-04-20T16:36:15Z,2026-04-20T17:14:28.330000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1542,4,2,normal,20260420:1542:0002,matched,2026-04-20T17:06:15Z,2026-04-20T17:45:59.329000Z,30.0,31.516650000000002,30.0,31.516650000000002,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1542,4,3,normal,20260420:1542:0003,matched,2026-04-20T17:36:15Z,2026-04-20T18:17:25.860000Z,60.0,62.95883333333334,30.0,31.442183333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1276,4,1,normal,20260420:1276:0001,matched,2026-04-20T16:37:35Z,2026-04-20T17:15:52.108000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1276,4,2,normal,20260420:1276:0002,matched,2026-04-20T17:07:35Z,2026-04-20T17:47:23.483000Z,30.0,31.522916666666667,30.0,31.522916666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1276,4,3,normal,20260420:1276:0003,matched,2026-04-20T17:37:35Z,2026-04-20T18:18:49.027000Z,60.0,62.94865,30.0,31.425733333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,4,1,normal,20260420:1803:plan:0000,planned_not_acquired,2026-04-20T16:38:55Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,4,2,normal,20260420:1803:0001,matched,2026-04-20T17:08:55Z,2026-04-20T17:17:25.471000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,4,3,normal,20260420:1803:0002,matched,2026-04-20T17:38:55Z,2026-04-20T17:48:58.058000Z,60.0,,30.0,31.543116666666666,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1410,4,1,normal,20260420:1410:0001,matched,2026-04-20T16:40:15Z,2026-04-20T17:18:55.248000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1410,4,2,normal,20260420:1410:0002,matched,2026-04-20T17:10:15Z,2026-04-20T17:50:27.767000Z,30.0,31.541983333333334,30.0,31.541983333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1410,4,3,normal,20260420:1410:0003,matched,2026-04-20T17:40:15Z,2026-04-20T18:21:53.530000Z,60.0,62.97136666666667,30.0,31.42938333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,4,1,normal,20260420:1674:plan:0000,planned_not_acquired,2026-04-20T16:41:35Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,4,2,normal,20260420:1674:0001,matched,2026-04-20T17:11:35Z,2026-04-20T17:20:19.072000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,4,3,normal,20260420:1674:0002,matched,2026-04-20T17:41:35Z,2026-04-20T17:51:49.874000Z,60.0,,30.0,31.513366666666666,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,4,1,normal,20260420:1543:plan:0000,planned_not_acquired,2026-04-20T16:42:55Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,4,2,normal,20260420:1543:0001,matched,2026-04-20T17:12:55Z,2026-04-20T17:21:35.181000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,4,3,normal,20260420:1543:0002,matched,2026-04-20T17:42:55Z,2026-04-20T17:53:05.279000Z,60.0,,30.0,31.501633333333334,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1277,4,1,normal,20260420:1277:0001,matched,2026-04-20T16:44:15Z,2026-04-20T17:22:59.218000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1277,4,2,normal,20260420:1277:0002,matched,2026-04-20T17:14:15Z,2026-04-20T17:54:27.939000Z,30.0,31.478683333333333,30.0,31.478683333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1277,4,3,normal,20260420:1277:0003,matched,2026-04-20T17:44:15Z,2026-04-20T18:25:52.726000Z,60.0,62.891799999999996,30.0,31.413116666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,4,1,normal,20260420:1804:plan:0000,planned_not_acquired,2026-04-20T16:45:35Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,4,2,normal,20260420:1804:0001,matched,2026-04-20T17:15:35Z,2026-04-20T17:24:33.299000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,4,3,normal,20260420:1804:0002,matched,2026-04-20T17:45:35Z,2026-04-20T17:56:01.516000Z,60.0,,30.0,31.470283333333334,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1411,4,1,normal,20260420:1411:0001,matched,2026-04-20T16:46:55Z,2026-04-20T17:26:02.085000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1411,4,2,normal,20260420:1411:0002,matched,2026-04-20T17:16:55Z,2026-04-20T17:57:31.482000Z,30.0,31.48995,30.0,31.48995,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1411,4,3,normal,20260420:1411:0003,matched,2026-04-20T17:46:55Z,2026-04-20T18:28:55.999000Z,60.0,62.89856666666667,30.0,31.408616666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,4,1,normal,20260420:1675:plan:0000,planned_not_acquired,2026-04-20T16:48:15Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,4,2,normal,20260420:1675:0001,matched,2026-04-20T17:18:15Z,2026-04-20T17:27:24.617000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,4,3,normal,20260420:1675:0002,matched,2026-04-20T17:48:15Z,2026-04-20T17:58:53.241000Z,60.0,,30.0,31.477066666666666,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,4,1,normal,20260420:1544:plan:0000,planned_not_acquired,2026-04-20T16:49:35Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,4,2,normal,20260420:1544:0001,matched,2026-04-20T17:19:35Z,2026-04-20T17:28:40.147000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,4,3,normal,20260420:1544:0002,matched,2026-04-20T17:49:35Z,2026-04-20T18:00:08.114000Z,60.0,,30.0,31.466116666666668,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1278,4,1,normal,20260420:1278:0001,matched,2026-04-20T16:50:55Z,2026-04-20T17:30:02.918000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1278,4,2,normal,20260420:1278:0002,matched,2026-04-20T17:20:55Z,2026-04-20T18:01:30.971000Z,30.0,31.467550000000003,30.0,31.467550000000003,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1278,4,3,normal,20260420:1278:0003,matched,2026-04-20T17:50:55Z,2026-04-20T18:32:57.638000Z,60.0,62.912,30.0,31.44445,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,4,1,normal,20260420:1805:plan:0000,planned_not_acquired,2026-04-20T16:52:15Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,4,2,normal,20260420:1805:0001,matched,2026-04-20T17:22:15Z,2026-04-20T17:31:37.557000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,4,3,normal,20260420:1805:0002,matched,2026-04-20T17:52:15Z,2026-04-20T18:03:05.505000Z,60.0,,30.0,31.4658,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1412,4,1,normal,20260420:1412:0001,matched,2026-04-20T16:53:35Z,2026-04-20T17:33:07.074000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1412,4,2,normal,20260420:1412:0002,matched,2026-04-20T17:23:35Z,2026-04-20T18:04:34.749000Z,30.0,31.46125,30.0,31.46125,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1412,4,3,normal,20260420:1412:0003,matched,2026-04-20T17:53:35Z,2026-04-20T18:36:03.153000Z,60.0,62.934650000000005,30.0,31.4734,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,5,1,normal,20260420:1801:0003,matched,2026-04-20T17:54:55Z,2026-04-20T18:06:10.244000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,5,2,normal,20260420:1801:0004,matched,2026-04-20T18:24:55Z,2026-04-20T18:37:37.864000Z,30.0,31.46033333333333,30.0,31.46033333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,5,3,normal,20260420:1801:0005,matched,2026-04-20T18:54:55Z,2026-04-20T19:09:02.834000Z,60.0,62.8765,30.0,31.416166666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1408,5,1,normal,20260420:1408:0004,matched,2026-04-20T17:56:15Z,2026-04-20T18:39:08.268000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1408,5,2,normal,20260420:1408:0005,matched,2026-04-20T18:26:15Z,2026-04-20T19:10:32.226000Z,30.0,31.3993,30.0,31.3993,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1408,5,3,normal,20260420:1408:0006,matched,2026-04-20T18:56:15Z,2026-04-20T19:41:50.091000Z,60.0,62.69705,30.0,31.29775,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,5,1,normal,20260420:1672:0003,matched,2026-04-20T17:57:35Z,2026-04-20T18:09:02.746000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,5,2,normal,20260420:1672:0004,matched,2026-04-20T18:27:35Z,2026-04-20T18:40:31.165000Z,30.0,31.473650000000003,30.0,31.473650000000003,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,5,3,normal,20260420:1672:0005,matched,2026-04-20T18:57:35Z,2026-04-20T19:11:54.703000Z,60.0,62.86595,30.0,31.3923,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1541,5,1,normal,20260420:1541:0004,matched,2026-04-20T17:58:55Z,2026-04-20T18:41:47.640000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1541,5,2,normal,20260420:1541:0005,matched,2026-04-20T18:28:55Z,2026-04-20T19:13:09.292000Z,30.0,31.360866666666666,30.0,31.360866666666666,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1541,5,3,normal,20260420:1541:0006,matched,2026-04-20T18:58:55Z,2026-04-20T19:44:29.817000Z,60.0,62.70295,30.0,31.342083333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1275,5,1,normal,20260420:1275:0004,matched,2026-04-20T18:00:15Z,2026-04-20T18:43:10.321000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1275,5,2,normal,20260420:1275:0005,matched,2026-04-20T18:30:15Z,2026-04-20T19:14:33.191000Z,30.0,31.381166666666665,30.0,31.381166666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1275,5,3,normal,20260420:1275:0006,matched,2026-04-20T19:00:15Z,2026-04-20T19:45:52.462000Z,60.0,62.70235,30.0,31.321183333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,5,1,normal,20260420:1802:0003,matched,2026-04-20T18:01:35Z,2026-04-20T18:13:17.419000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,5,2,normal,20260420:1802:0004,matched,2026-04-20T18:31:35Z,2026-04-20T18:44:43.967000Z,30.0,31.442466666666668,30.0,31.442466666666668,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,5,3,normal,20260420:1802:plan:0005,planned_not_acquired,2026-04-20T19:01:35Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1409,5,1,normal,20260420:1409:0004,matched,2026-04-20T18:02:55Z,2026-04-20T18:46:14.414000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1409,5,2,normal,20260420:1409:0005,matched,2026-04-20T18:32:55Z,2026-04-20T19:17:35.911000Z,30.0,31.358283333333336,30.0,31.358283333333336,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1409,5,3,normal,20260420:1409:0006,matched,2026-04-20T19:02:55Z,2026-04-20T19:48:55.470000Z,60.0,62.684266666666666,30.0,31.325983333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,5,1,normal,20260420:1673:0003,matched,2026-04-20T18:04:15Z,2026-04-20T18:16:09.383000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,5,2,normal,20260420:1673:0004,matched,2026-04-20T18:34:15Z,2026-04-20T18:47:37.366000Z,30.0,31.466383333333333,30.0,31.466383333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,5,3,normal,20260420:1673:plan:0005,planned_not_acquired,2026-04-20T19:04:15Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1542,5,1,normal,20260420:1542:0004,matched,2026-04-20T18:05:35Z,2026-04-20T18:48:53.087000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1542,5,2,normal,20260420:1542:0005,matched,2026-04-20T18:35:35Z,2026-04-20T19:20:13.761000Z,30.0,31.344566666666665,30.0,31.344566666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1542,5,3,normal,20260420:1542:0006,matched,2026-04-20T19:05:35Z,2026-04-20T19:51:31.847000Z,60.0,62.646,30.0,31.301433333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1276,5,1,normal,20260420:1276:0004,matched,2026-04-20T18:06:55Z,2026-04-20T18:50:15.762000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1276,5,2,normal,20260420:1276:0005,matched,2026-04-20T18:36:55Z,2026-04-20T19:21:36.330000Z,30.0,31.3428,30.0,31.3428,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1276,5,3,normal,20260420:1276:0006,matched,2026-04-20T19:06:55Z,2026-04-20T19:52:54.614000Z,60.0,62.64753333333333,30.0,31.304733333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,5,1,normal,20260420:1803:0003,matched,2026-04-20T18:08:15Z,2026-04-20T18:20:23.186000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,5,2,normal,20260420:1803:0004,matched,2026-04-20T18:38:15Z,2026-04-20T18:51:49.501000Z,30.0,31.438583333333334,30.0,31.438583333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,5,3,normal,20260420:1803:plan:0005,planned_not_acquired,2026-04-20T19:08:15Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1410,5,1,normal,20260420:1410:0004,matched,2026-04-20T18:09:35Z,2026-04-20T18:53:19.437000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1410,5,2,normal,20260420:1410:0005,matched,2026-04-20T18:39:35Z,2026-04-20T19:24:38.994000Z,30.0,31.32595,30.0,31.32595,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1410,5,3,normal,20260420:1410:0006,matched,2026-04-20T19:09:35Z,2026-04-20T19:55:58.511000Z,60.0,62.65123333333334,30.0,31.325283333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,5,1,normal,20260420:1674:0003,matched,2026-04-20T18:10:55Z,2026-04-20T18:23:15.063000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,5,2,normal,20260420:1674:0004,matched,2026-04-20T18:40:55Z,2026-04-20T18:54:41.130000Z,30.0,31.434450000000002,30.0,31.434450000000002,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,5,3,normal,20260420:1674:plan:0005,planned_not_acquired,2026-04-20T19:10:55Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,5,1,normal,20260420:1543:0003,matched,2026-04-20T18:12:15Z,2026-04-20T18:24:30.049000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,5,2,normal,20260420:1543:0004,matched,2026-04-20T18:42:15Z,2026-04-20T18:55:55.994000Z,30.0,31.432416666666665,30.0,31.432416666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,5,3,normal,20260420:1543:plan:0005,planned_not_acquired,2026-04-20T19:12:15Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1277,5,1,normal,20260420:1277:0004,matched,2026-04-20T18:13:35Z,2026-04-20T18:57:18.504000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1277,5,2,normal,20260420:1277:0005,matched,2026-04-20T18:43:35Z,2026-04-20T19:28:38.937000Z,30.0,31.34055,30.0,31.34055,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1277,5,3,normal,20260420:1277:0006,matched,2026-04-20T19:13:35Z,2026-04-20T20:00:00.017000Z,60.0,62.69188333333333,30.0,31.351333333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,5,1,normal,20260420:1804:0003,matched,2026-04-20T18:14:55Z,2026-04-20T18:27:26.406000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,5,2,normal,20260420:1804:0004,matched,2026-04-20T18:44:55Z,2026-04-20T18:58:53.168000Z,30.0,31.446033333333332,30.0,31.446033333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,5,3,normal,20260420:1804:plan:0005,planned_not_acquired,2026-04-20T19:14:55Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1411,5,1,normal,20260420:1411:0004,matched,2026-04-20T18:16:15Z,2026-04-20T19:00:22.393000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1411,5,2,normal,20260420:1411:0005,matched,2026-04-20T18:46:15Z,2026-04-20T19:31:42.489000Z,30.0,31.334933333333332,30.0,31.334933333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1411,5,3,normal,20260420:1411:0006,matched,2026-04-20T19:16:15Z,2026-04-20T20:03:04.038000Z,60.0,62.69408333333333,30.0,31.35915,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,5,1,normal,20260420:1675:0003,matched,2026-04-20T18:17:35Z,2026-04-20T18:30:18.801000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,5,2,normal,20260420:1675:0004,matched,2026-04-20T18:47:35Z,2026-04-20T19:01:45.080000Z,30.0,31.43798333333333,30.0,31.43798333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,5,3,normal,20260420:1675:plan:0005,planned_not_acquired,2026-04-20T19:17:35Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,5,1,normal,20260420:1544:0003,matched,2026-04-20T18:18:55Z,2026-04-20T18:31:33.379000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,5,2,normal,20260420:1544:0004,matched,2026-04-20T18:48:55Z,2026-04-20T19:02:59.614000Z,30.0,31.43725,30.0,31.43725,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,5,3,normal,20260420:1544:plan:0005,planned_not_acquired,2026-04-20T19:18:55Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1278,5,1,normal,20260420:1278:0004,matched,2026-04-20T18:20:15Z,2026-04-20T19:04:23.460000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1278,5,2,normal,20260420:1278:0005,matched,2026-04-20T18:50:15Z,2026-04-20T19:35:41.611000Z,30.0,31.30251666666667,30.0,31.30251666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1278,5,3,normal,20260420:1278:0006,matched,2026-04-20T19:20:15Z,2026-04-20T20:07:03.984000Z,60.0,62.675399999999996,30.0,31.372883333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,5,1,normal,20260420:1805:0003,matched,2026-04-20T18:21:35Z,2026-04-20T18:34:33.069000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,5,2,normal,20260420:1805:0004,matched,2026-04-20T18:51:35Z,2026-04-20T19:05:58.493000Z,30.0,31.423733333333335,30.0,31.423733333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,5,3,normal,20260420:1805:plan:0005,planned_not_acquired,2026-04-20T19:21:35Z,,60.0,,30.0,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1412,5,1,normal,20260420:1412:0004,matched,2026-04-20T18:22:55Z,2026-04-20T19:07:28.211000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1412,5,2,normal,20260420:1412:0005,matched,2026-04-20T18:52:55Z,2026-04-20T19:38:44.747000Z,30.0,31.2756,30.0,31.2756,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1412,5,3,normal,20260420:1412:0006,matched,2026-04-20T19:22:55Z,2026-04-20T20:10:07.113000Z,60.0,62.64836666666667,30.0,31.372766666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1800,6,1,near_sun,20260420:1800:plan:0000,planned_not_acquired,2026-04-20T19:24:15Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1800,6,2,near_sun,20260420:1800:0001,matched,2026-04-20T19:42:55Z,2026-04-20T20:11:44.746000Z,18.666666666666668,,18.666666666666668,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
