field_id,exposure_n,night_n,first_night,last_night,open_shutter_s,center_ra_deg,center_dec_deg,nominal_pixel_n_nside512
0431,37,14,20251127,20260220,1110.0,110.15559752462096,11.556138626799191,774
0567,37,14,20251204,20260306,1110.0,119.19391082450005,12.76400330294783,775
0576,37,12,20251205,20260401,1110.0,142.7533814483095,6.461895049357449,755
0699,37,11,20251204,20260306,1110.0,115.00246844962327,16.237428419245514,764
0808,37,13,20251207,20260123,1110.0,43.75064392236614,14.116813233782418,758
0813,37,14,20251213,20260222,1110.0,57.19072216326597,17.498009600963616,772
0962,37,16,20251122,20260306,1110.0,98.2333227463629,23.434560262116573,758
1214,37,14,20251208,20260127,1110.0,45.599956318330804,23.000746546666292,759
1215,37,14,20251209,20260127,1110.0,48.400970391611004,23.729129326111696,760
1252,37,13,20251229,20260430,1110.0,155.7887547238933,16.051043351912046,777
